cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,1176165,2.7,19.2,2.24
x86_64,997837,2.7,9.0,2.17
x86_64,649050,3.7,19.0,2.23
x86_64,609094,3.6,9.0,2.17
x86_64,474247,3.5,19.1,2.23
x86_64,443019,3.7,20.0,2.28
x86_64,401715,2.7,20.0,2.17
x86_64,390441,3.6,20.0,2.28
x86_64,383827,3.6,18.1,2.28
x86_64,336563,3.7,19.0,2.24
x86_64,315497,3.6,20.0,2.17
x86_64,309823,3.6,20.0,2.27
x86_64,282234,3.6,9.0,2.27
x86_64,258960,2.7,20.0,2.24
x86_64,224687,2.7,20.0,2.23
x86_64,209523,3.6,20.0,2.24
x86_64,207560,2.7,19.3,2.27
x86_64,203694,3.6,20.0,2.23
x86_64,195649,2.7,20.0,2.28
x86_64,191938,3.7,20.0,2.27
x86_64,181769,2.7,9.0,2.19
x86_64,166636,3.7,9.0,2.26
x86_64,166112,3.7,20.0,2.24
x86_64,164217,2.7,9.0,2.23
x86_64,161471,3.6,19.2,2.24
x86_64,154478,3.6,10.0,2.23
x86_64,153449,2.7,19.3,2.23
x86_64,150353,3.7,19.2,2.23
x86_64,149058,3.5,20.0,2.23
x86_64,148861,2.7,19.1,2.24
x86_64,141290,3.6,19.3,2.27
x86_64,140315,3.7,19.3,2.28
x86_64,138464,2.7,9.0,2.27
x86_64,133782,3.7,18.1,2.28
x86_64,122479,3.6,19.2,2.27
x86_64,111959,3.7,19.3,2.27
x86_64,109302,3.7,20.0,2.23
x86_64,107705,3.5,9.0,2.19
x86_64,106455,2.7,20.0,2.27
x86_64,101712,2.7,9.0,2.24
x86_64,100381,3.6,19.3,2.24
x86_64,98548,3.8,20.0,2.28
x86_64,96362,3.7,19.3,2.24
x86_64,94297,3.7,19.2,2.24
x86_64,91033,3.7,19.1,2.24
x86_64,88322,3.7,18.1,2.27
x86_64,85267,3.6,19.3,2.26
x86_64,83456,3.5,19.3,2.23
x86_64,78934,2.7,19.3,2.24
x86_64,78870,3.6,19.3,2.28
x86_64,78190,3.5,18.1,2.23
x86_64,77498,3.5,9.0,2.23
x86_64,75806,3.6,18.1,2.27
x86_64,74931,2.7,19.1,2.23
x86_64,74349,3.7,19.1,2.28
x86_64,73412,3.6,18.1,2.24
x86_64,71314,2.7,19.0,2.24
x86_64,71214,2.7,18.1,2.17
x86_64,69799,3.7,19.3,2.23
x86_64,67212,3.6,19.3,2.23
x86_64,66298,3.7,19.2,2.28
x86_64,62334,3.5,8.1,2.2
x86_64,61153,3.6,18.1,2.17
