cpu,num_downloads,python_version,pip_version,glibc_version
aarch64,1626464,3.9,21.3,2.34
x86_64,1037431,3.10,24.3,2.35
x86_64,849184,3.8,21.0,2.31
x86_64,692802,3.10,22.2,2.35
x86_64,630245,3.10,24.3,2.31
x86_64,618033,3.11,24.3,2.34
x86_64,615436,3.9,24.3,2.31
x86_64,605480,3.10,22.3,2.35
x86_64,507482,3.11,23.2,2.35
x86_64,362120,3.9,21.2,2.31
x86_64,347139,3.8,24.3,2.31
x86_64,337933,3.11,24.3,2.35
x86_64,324925,3.10,24.1,2.35
aarch64,317557,3.10,22.2,2.35
x86_64,303273,3.11,24.0,2.36
x86_64,294485,3.10,23.0,2.26
x86_64,237726,3.9,21.3,2.34
x86_64,231705,3.12,24.3,2.39
x86_64,230597,3.10,23.0,2.36
x86_64,214795,3.12,24.3,2.35
x86_64,195639,3.11,24.3,2.36
x86_64,193808,3.9,24.3,2.35
x86_64,193218,3.10,22.0,2.35
x86_64,184727,3.11,24.2,2.36
x86_64,184129,3.9,23.0,2.36
x86_64,159837,3.10,24.3,2.36
x86_64,157298,3.11,24.0,2.31
x86_64,155217,3.8,23.1,2.31
x86_64,152315,3.10,24.3,2.39
x86_64,148622,3.10,24.0,2.35
x86_64,145742,3.7,23.0,2.26
x86_64,143009,3.12,24.3,2.36
x86_64,141884,3.7,24.0,2.26
x86_64,140738,3.7,24.0,2.27
x86_64,137783,3.8,24.3,2.26
x86_64,134387,3.10,24.2,2.35
x86_64,132767,3.11,24.3,2.39
x86_64,132628,3.12,24.0,2.39
x86_64,131517,3.9,22.1,2.26
x86_64,125414,3.9,24.0,2.31
x86_64,123078,3.12,24.2,2.34
x86_64,123022,3.11,24.0,2.35
x86_64,122682,3.9,24.2,2.34
x86_64,119607,3.7,20.2,2.26
x86_64,111199,3.9,24.3,2.39
x86_64,110814,3.11,24.2,2.34
x86_64,107881,3.12,24.3,2.31
x86_64,103883,3.13,24.3,2.36
x86_64,94949,3.11,24.3,2.31
x86_64,91482,3.10,23.2,2.35
x86_64,88863,3.9,24.3,2.34
x86_64,88797,3.9,24.3,2.36
x86_64,87289,3.10,24.3,2.26
x86_64,87145,3.11,24.0,2.34
x86_64,85954,3.9,22.2,2.31
x86_64,85210,3.8,24.3,2.28
x86_64,84291,3.11,23.3,2.35
x86_64,82147,3.10,23.2,2.36
x86_64,80103,3.10,24.0,2.28
x86_64,78242,3.8,23.0,2.26
x86_64,74041,3.11,24.2,2.31
x86_64,73148,3.8,24.3,2.35
aarch64,70031,3.11,23.2,2.35
x86_64,68987,3.10,23.0,2.31
x86_64,67654,3.10,24.0,2.31
x86_64,66157,3.7,9.0,2.27
x86_64,65140,3.9,20.3,2.35
aarch64,64522,3.9,21.2,2.31
x86_64,64149,3.10,23.3,2.35
x86_64,64059,3.10,23.3,2.31
aarch64,61552,3.10,22.3,2.35
x86_64,58914,3.10,23.3,2.36
x86_64,57323,3.8,21.0,2.26
x86_64,55295,3.12,24.2,2.35
x86_64,55045,3.12,24.2,2.36
x86_64,54876,3.7,21.3,2.28
x86_64,53883,3.9,23.3,2.26
x86_64,53523,3.11,24.2,2.35
x86_64,53232,3.8,23.3,2.31
x86_64,53026,3.11,24.3,2.28
x86_64,52624,3.10,24.2,2.31
x86_64,50927,3.9,24.2,2.31
x86_64,50774,3.9,24.3,2.28
x86_64,48412,3.9,24.3,2.26
x86_64,46699,3.9,21.1,2.28
x86_64,46561,3.9,24.2,2.28
x86_64,43035,3.8,24.2,2.27
x86_64,41124,3.9,23.3,2.35
x86_64,41063,3.7,22.3,2.31
x86_64,40771,3.8,24.0,2.31
x86_64,40483,3.8,22.0,2.31
x86_64,40122,3.9,24.3,2.17
x86_64,39340,3.8,20.0,2.31
x86_64,38986,3.8,24.3,2.39
x86_64,38278,3.11,23.0,2.36
x86_64,37867,3.8,24.3,2.36
x86_64,37185,3.10,23.1,2.31
x86_64,36988,3.11,23.3,2.36
x86_64,36973,3.7,21.0,2.28
aarch64,35070,3.11,24.0,2.31
x86_64,35056,3.8,23.0,2.36
x86_64,33915,3.9,23.0,2.31
x86_64,33734,3.11,23.2,2.34
x86_64,33194,3.9,23.0,2.28
x86_64,32947,3.13,24.3,2.39
x86_64,32753,3.8,24.3,2.27
x86_64,32144,3.8,22.2,2.31
x86_64,31095,3.9,22.1,2.31
x86_64,31032,3.9,22.0,2.27
x86_64,30933,3.11,22.3,2.34
x86_64,29847,3.10,23.2,2.31
x86_64,29302,3.9,20.3,2.31
x86_64,29122,3.8,21.2,2.31
x86_64,27858,3.10,24.2,2.26
x86_64,26877,3.7,23.0,2.36
x86_64,26355,3.10,24.0,2.34
x86_64,26277,3.8,22.3,2.31
x86_64,25726,3.8,24.2,2.31
x86_64,25246,3.9,23.3,2.36
x86_64,24799,3.9,24.2,2.35
x86_64,24677,3.7,24.0,2.28
x86_64,24667,3.7,24.0,2.35
x86_64,23987,3.12,24.0,2.36
x86_64,23973,3.11,23.2,2.36
x86_64,23340,3.8,22.0,2.27
x86_64,23257,3.8,23.0,2.31
x86_64,23192,3.10,24.3,2.27
x86_64,22948,3.9,22.3,2.31
x86_64,22713,3.10,23.2,2.26
x86_64,22335,3.11,24.0,2.39
x86_64,22304,3.10,22.3,2.26
x86_64,22008,3.8,20.1,2.28
x86_64,21752,3.8,24.2,2.26
x86_64,21571,3.11,23.3,2.31
aarch64,21271,3.7,24.0,2.28
x86_64,21019,3.12,24.0,2.35
x86_64,20989,3.9,22.3,2.28
x86_64,20687,3.9,23.1,2.31
x86_64,20619,3.12,24.0,2.31
x86_64,20398,3.9,24.2,2.36
x86_64,19126,3.10,24.3,2.28
x86_64,18809,3.11,24.0,2.40
x86_64,18361,3.8,21.2,2.28
x86_64,18058,3.12,24.3,2.40
x86_64,17755,3.11,22.3,2.31
x86_64,17495,3.8,23.3,2.27
aarch64,17225,3.11,24.0,2.36
x86_64,17093,3.13,24.3,2.35
x86_64,16908,3.10,21.2,2.31
x86_64,16737,3.9,22.0,2.31
x86_64,16587,3.9,24.2,2.27
x86_64,16077,3.11,23.2,2.31
x86_64,15767,3.11,24.1,2.34
x86_64,15599,3.13,24.2,2.36
x86_64,15592,3.10,23.0,2.28
x86_64,15505,3.11,22.2,2.31
x86_64,15118,3.10,22.3,2.31
x86_64,14873,3.9,21.0,2.28
x86_64,14387,3.11,23.3,2.34
aarch64,13989,3.9,24.3,2.31
x86_64,13832,3.8,23.2,2.27
aarch64,13715,3.10,24.3,2.35
x86_64,13574,3.8,21.1,2.26
x86_64,13242,3.7,9.0,2.26
x86_64,13187,3.9,23.2,2.31
