cpu,num_downloads,python_version,pip_version,glibc_version
aarch64,2580106,3.9,21.3,2.34
x86_64,1919065,3.10,24.3,2.35
x86_64,1064206,3.8,21.0,2.31
x86_64,1025187,3.9,24.3,2.31
x86_64,934846,3.10,24.3,2.31
x86_64,841169,3.11,24.3,2.35
x86_64,834941,3.10,22.2,2.35
x86_64,816904,3.10,22.3,2.35
x86_64,684585,3.11,24.0,2.36
x86_64,656083,3.11,23.2,2.35
x86_64,616652,3.11,24.3,2.34
x86_64,538566,3.12,24.3,2.35
x86_64,527659,3.8,24.3,2.31
x86_64,525262,3.11,24.3,2.36
x86_64,495040,3.9,21.2,2.31
x86_64,492240,3.12,24.3,2.39
x86_64,478114,3.10,23.0,2.26
x86_64,477785,3.9,24.3,2.35
x86_64,466131,3.7,24.0,2.27
x86_64,443957,3.12,24.3,2.36
x86_64,415297,3.11,24.0,2.35
x86_64,413836,3.10,22.0,2.35
x86_64,412456,3.10,24.1,2.35
x86_64,411416,3.10,24.2,2.35
x86_64,363171,3.10,23.0,2.36
aarch64,354139,3.8,24.3,2.26
x86_64,350656,3.9,21.3,2.34
x86_64,350510,3.10,24.3,2.39
aarch64,341154,3.10,22.2,2.35
x86_64,309893,3.10,24.3,2.36
x86_64,293168,3.10,24.0,2.35
x86_64,288726,3.11,24.3,2.39
x86_64,283114,3.9,23.0,2.36
x86_64,280267,3.11,24.0,2.31
x86_64,250074,3.12,24.0,2.39
x86_64,247749,3.11,24.3,2.31
x86_64,246144,3.12,24.3,2.31
x86_64,220970,3.9,24.0,2.31
x86_64,219593,3.11,24.2,2.36
x86_64,217287,3.7,24.0,2.26
x86_64,215677,3.9,24.3,2.39
x86_64,202276,3.9,24.3,2.36
x86_64,185989,3.8,24.3,2.26
x86_64,169806,3.9,24.3,2.34
x86_64,168865,3.7,20.2,2.26
x86_64,166250,3.10,24.0,2.31
x86_64,163840,3.7,23.0,2.26
x86_64,163739,3.13,24.3,2.36
x86_64,155672,3.9,24.2,2.31
x86_64,153885,3.8,23.1,2.31
x86_64,152357,3.9,21.1,2.28
x86_64,149363,3.8,24.3,2.35
x86_64,146261,3.11,24.2,2.34
x86_64,146007,3.12,24.2,2.34
x86_64,140403,3.9,22.1,2.26
x86_64,138159,3.11,24.2,2.35
x86_64,127143,3.9,21.0,2.28
x86_64,126335,3.11,23.3,2.35
x86_64,125092,3.8,24.3,2.28
x86_64,122725,3.10,23.0,2.31
x86_64,122431,3.10,23.3,2.31
x86_64,122416,3.10,23.2,2.35
x86_64,120782,3.12,24.2,2.35
x86_64,112588,3.11,24.0,2.34
x86_64,110553,3.12,24.2,2.36
x86_64,104733,3.9,24.3,2.28
x86_64,104053,3.8,23.0,2.26
x86_64,103411,3.8,21.0,2.26
x86_64,100235,3.10,24.3,2.26
x86_64,98825,3.9,22.2,2.31
x86_64,97529,3.10,23.2,2.36
x86_64,94564,3.10,23.3,2.35
x86_64,92101,3.11,24.3,2.28
aarch64,88983,3.11,23.2,2.35
x86_64,85734,3.10,24.2,2.31
x86_64,83429,3.11,23.0,2.36
x86_64,83407,3.10,24.2,2.28
x86_64,83155,3.7,9.0,2.27
x86_64,80725,3.8,24.3,2.36
aarch64,76375,3.10,22.3,2.35
x86_64,73791,3.8,24.0,2.31
x86_64,72458,3.10,24.0,2.28
x86_64,72366,3.8,20.0,2.31
x86_64,70660,3.9,24.2,2.28
aarch64,70021,3.9,21.2,2.31
x86_64,69189,3.12,24.0,2.36
x86_64,68641,3.11,23.2,2.36
x86_64,68280,3.8,23.0,2.36
x86_64,68001,3.8,23.3,2.31
x86_64,67774,3.11,23.3,2.36
x86_64,66059,3.9,22.0,2.31
x86_64,65139,3.9,20.3,2.35
x86_64,63928,3.11,24.0,2.39
x86_64,63601,3.9,23.0,2.31
x86_64,63147,3.11,24.2,2.31
x86_64,62146,3.10,23.3,2.36
x86_64,60255,3.8,24.3,2.39
x86_64,57228,3.9,24.2,2.35
x86_64,56696,3.10,24.3,2.28
x86_64,55714,3.10,23.2,2.31
x86_64,55388,3.8,24.3,2.17
x86_64,55313,3.11,23.2,2.31
x86_64,54647,3.11,22.3,2.34
x86_64,54048,3.7,21.3,2.28
x86_64,53969,3.9,23.3,2.26
x86_64,53895,3.12,24.0,2.35
x86_64,53102,3.8,24.2,2.31
x86_64,51858,3.13,24.3,2.35
x86_64,50648,3.7,22.3,2.31
x86_64,49507,3.9,24.2,2.36
x86_64,47254,3.9,20.3,2.31
x86_64,45884,3.8,24.3,2.27
x86_64,45661,3.9,24.3,2.17
x86_64,45082,3.9,23.0,2.28
x86_64,45080,3.9,24.3,2.26
x86_64,44963,3.8,22.0,2.31
x86_64,42924,3.13,24.3,2.39
aarch64,42484,3.11,24.0,2.36
x86_64,42102,3.11,24.0,2.40
x86_64,41636,3.10,22.3,2.31
x86_64,41551,3.9,22.1,2.31
x86_64,40969,3.8,22.2,2.31
x86_64,40385,3.8,23.0,2.31
x86_64,39744,3.7,21.0,2.28
x86_64,39572,3.8,24.0,2.36
x86_64,38963,3.7,24.0,2.35
aarch64,37334,3.11,24.0,2.31
x86_64,37094,3.12,24.2,2.31
x86_64,37064,3.12,24.3,2.34
x86_64,36864,3.10,23.0,2.35
x86_64,36519,3.11,23.2,2.34
x86_64,36503,3.10,23.1,2.31
x86_64,35797,3.9,24.2,2.34
x86_64,34933,3.12,24.0,2.31
aarch64,34842,3.10,24.3,2.36
x86_64,34074,3.8,21.2,2.31
aarch64,34051,3.10,24.3,2.35
x86_64,33951,3.12,23.2,2.39
x86_64,33500,3.11,22.3,2.31
x86_64,33309,3.7,24.0,2.28
x86_64,33188,3.8,22.3,2.31
aarch64,32908,3.12,24.3,2.36
x86_64,31964,3.9,21.0,2.27
x86_64,31430,3.9,24.2,2.27
x86_64,30895,3.8,24.2,2.26
x86_64,29921,3.10,24.2,2.26
x86_64,29791,3.9,24.0,2.35
x86_64,29688,3.10,23.0,2.28
x86_64,29331,3.10,21.2,2.31
x86_64,29192,3.12,24.3,2.40
x86_64,28829,3.11,23.3,2.31
aarch64,28829,3.11,24.3,2.36
x86_64,28639,3.7,24.0,2.31
x86_64,28586,3.9,23.3,2.36
x86_64,28383,3.9,22.0,2.35
x86_64,27489,3.9,22.0,2.27
x86_64,27447,3.10,24.3,2.34
x86_64,27445,3.10,24.0,2.34
x86_64,27158,3.9,23.1,2.31
x86_64,27005,3.8,24.2,2.27
x86_64,26860,3.8,23.3,2.27
x86_64,26281,3.9,22.3,2.31
x86_64,25059,3.8,20.1,2.28
x86_64,24511,3.12,24.2,2.39
x86_64,24452,3.8,22.0,2.27
x86_64,23624,3.9,22.3,2.28
x86_64,23542,3.11,24.1,2.34
aarch64,23273,3.7,24.0,2.28
x86_64,23084,3.8,22.0,2.28
x86_64,22712,3.10,23.1,2.35
x86_64,22570,3.9,23.3,2.31
x86_64,22479,3.10,24.3,2.27
x86_64,22257,3.10,23.2,2.26
x86_64,21153,3.13,24.2,2.36
x86_64,21013,3.11,24.2,2.39
x86_64,20932,3.10,22.3,2.26
x86_64,20882,3.7,23.0,2.36
x86_64,20520,3.10,24.3,2.40
x86_64,20354,3.8,23.2,2.31
aarch64,20122,3.7,20.2,2.26
x86_64,19998,3.13,24.3,2.31
x86_64,19500,3.8,21.2,2.28
aarch64,19289,3.11,24.0,2.35
x86_64,19189,3.9,23.0,2.35
x86_64,19007,3.7,9.0,2.26
aarch64,18666,3.9,24.3,2.31
x86_64,18621,3.12,24.0,2.34
x86_64,18529,3.11,23.1,2.28
x86_64,18159,3.10,23.0,2.39
x86_64,18156,3.11,22.0,2.35
x86_64,18151,3.12,24.2,2.40
x86_64,17927,3.9,23.2,2.31
x86_64,17777,3.10,22.2,2.31
x86_64,17603,3.10,24.2,2.39
x86_64,17461,3.8,21.1,2.26
x86_64,16858,3.8,23.3,2.35
x86_64,16804,3.11,23.3,2.34
x86_64,16641,3.8,24.2,2.28
x86_64,16618,3.10,22.3,2.36
x86_64,16243,3.12,23.2,2.36
x86_64,16156,3.11,23.1,2.31
x86_64,16154,3.8,24.2,2.35
aarch64,16076,3.9,22.0,2.34
x86_64,15940,3.9,24.0,2.36
x86_64,15751,3.10,24.2,2.36
x86_64,15478,3.9,24.1,2.31
x86_64,15300,3.11,22.2,2.31
x86_64,15186,3.9,23.2,2.35
x86_64,15081,3.9,21.3,2.31
x86_64,14539,3.8,24.0,2.28
x86_64,14445,3.8,23.0,2.28
x86_64,14429,3.9,23.3,2.35
x86_64,14347,3.8,23.2,2.27
x86_64,14345,3.10,23.3,2.28
x86_64,14086,3.10,24.2,2.27
x86_64,13677,3.9,23.0,2.26
aarch64,13625,3.8,21.0,2.26
x86_64,13495,3.11,24.3,2.40
x86_64,13286,3.11,24.1,2.35
x86_64,13102,3.10,24.1,2.26
aarch64,12680,3.11,23.1,2.34
x86_64,12649,3.10,24.1,2.36
x86_64,12522,3.8,22.3,2.28
aarch64,12511,3.11,24.3,2.39
x86_64,12399,3.11,24.0,2.26
aarch64,12249,3.12,24.2,2.36
aarch64,12175,3.12,24.3,2.39
x86_64,12161,3.10,20.3,2.35
aarch64,12157,3.9,23.0,2.36
aarch64,12083,3.10,23.0,2.36
x86_64,12064,3.8,24.2,2.36
x86_64,11951,3.9,24.0,2.28
x86_64,11604,3.9,21.2,2.28
aarch64,11495,3.12,24.0,2.39
x86_64,11453,3.11,22.3,2.28
x86_64,11417,3.10,24.0,2.36
x86_64,11391,3.8,21.3,2.28
x86_64,11367,3.9,21.0,2.17
x86_64,11286,3.8,22.0,2.26
x86_64,11251,3.9,20.0,2.31
x86_64,11030,3.7,24.0,2.36
x86_64,10935,3.12,24.3,2.28
x86_64,10664,3.9,24.2,2.39
x86_64,10631,3.7,22.0,2.31
x86_64,10600,3.9,20.2,2.26
x86_64,10493,3.7,23.2,2.26
x86_64,10461,3.9,24.0,2.26
x86_64,10427,3.8,20.3,2.31
x86_64,10253,3.9,24.0,2.27
x86_64,10165,3.10,24.2,2.34
x86_64,10104,3.9,21.2,2.34
x86_64,10061,3.7,22.0,2.17
aarch64,9764,3.11,23.2,2.31
aarch64,9744,3.11,24.3,2.35
x86_64,9704,3.8,22.1,2.31
x86_64,9699,3.10,22.0,2.31
x86_64,9641,3.9,22.0,2.17
aarch64,9619,3.13,24.3,2.36
x86_64,9465,3.12,23.3,2.35
x86_64,9280,3.10,23.1,2.28
aarch64,9267,3.8,21.0,2.31
x86_64,9181,3.10,24.1,2.31
x86_64,9175,3.8,20.2,2.31
aarch64,9172,3.11,22.3,2.34
x86_64,9147,3.9,21.0,2.26
x86_64,9037,3.10,23.0,2.40
aarch64,8949,3.10,22.0,2.35
aarch64,8862,3.8,24.3,2.31
x86_64,8846,3.11,23.1,2.36
x86_64,8841,3.11,24.1,2.36
x86_64,8773,3.8,24.1,2.31
x86_64,8715,3.10,24.0,2.26
x86_64,8645,3.11,21.2,2.31
aarch64,8598,3.12,24.3,2.31
x86_64,8414,3.11,22.3,2.35
x86_64,8392,3.7,22.1,2.17
x86_64,8278,3.8,24.0,2.27
aarch64,8222,3.7,24.0,2.26
aarch64,8187,3.11,24.3,2.31
x86_64,8186,3.6,21.3,2.17
x86_64,8009,3.13,24.3,2.40
x86_64,7997,3.11,24.2,2.28
x86_64,7996,3.9,22.1,2.36
x86_64,7945,3.6,21.3,2.28
x86_64,7855,3.8,21.1,2.28
x86_64,7792,3.9,23.3,2.28
x86_64,7723,3.8,20.2,2.27
x86_64,7696,3.8,24.0,2.35
x86_64,7668,3.9,21.0,2.31
x86_64,7534,3.7,24.0,2.17
x86_64,7411,3.11,24.0,2.28
x86_64,7395,3.10,24.0,2.17
x86_64,7368,3.7,22.0,2.26
x86_64,7287,3.8,20.2,2.28
