cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,2371850,3.7,20.0,2.27
x86_64,2152494,3.7,20.1,2.24
x86_64,1726956,3.7,20.1,2.28
x86_64,1204420,3.7,20.2,2.28
x86_64,1048551,3.6,21.1,2.27
x86_64,1048323,3.7,19.0,2.23
x86_64,784522,3.7,9.0,2.26
x86_64,642762,3.8,21.1,2.31
x86_64,588512,3.6,19.2,2.27
x86_64,480251,3.6,9.0,2.17
x86_64,468403,3.7,21.0,2.28
x86_64,464908,3.7,21.1,2.26
x86_64,453759,3.7,21.0,2.27
x86_64,439824,3.6,21.1,2.17
x86_64,387499,3.8,19.3,2.27
x86_64,373276,3.8,21.1,2.28
x86_64,351887,3.7,21.1,2.28
x86_64,336260,2.7,9.0,2.17
x86_64,314370,3.7,20.1,2.23
x86_64,277750,3.6,20.2,2.28
x86_64,276199,3.6,20.1,2.28
x86_64,268926,3.8,20.2,2.27
x86_64,239566,3.7,21.1,2.27
x86_64,226880,3.8,20.2,2.23
x86_64,219815,3.7,19.3,2.27
x86_64,203031,3.6,19.3,2.27
x86_64,199211,3.6,21.0,2.28
x86_64,196252,3.6,21.1,2.12
x86_64,188036,3.7,21.1,2.31
x86_64,172038,3.8,20.0,2.31
x86_64,170920,3.9,21.0,2.28
x86_64,165681,3.6,21.1,2.28
x86_64,161975,3.7,20.0,2.28
x86_64,156486,3.7,20.1,2.27
x86_64,150133,3.9,21.1,2.31
x86_64,136447,3.5,9.0,2.19
x86_64,133128,3.6,20.2,2.27
x86_64,128302,3.7,19.3,2.28
x86_64,123665,3.7,21.1,2.23
x86_64,122340,2.7,19.3,2.23
x86_64,120471,3.9,21.1,2.28
x86_64,112726,3.7,20.3,2.28
x86_64,111771,3.6,9.0,2.27
x86_64,95843,3.6,21.1,2.23
x86_64,94834,3.6,21.0,2.23
x86_64,93434,3.8,21.1,2.27
x86_64,92700,3.7,19.0,2.27
x86_64,91391,3.6,10.0,2.19
x86_64,83674,2.7,20.3,2.27
x86_64,82041,3.6,21.1,2.31
x86_64,78947,3.8,20.2,2.28
x86_64,78453,3.7,18.1,2.28
x86_64,72888,2.7,9.0,2.26
x86_64,70151,3.7,19.2,2.24
x86_64,69434,3.6,20.1,2.24
x86_64,66680,2.7,9.0,2.27
x86_64,64934,3.6,21.0,2.27
x86_64,64914,3.8,18.1,2.27
x86_64,62940,3.8,21.0,2.28
x86_64,62664,3.6,20.2,2.23
x86_64,62529,3.7,20.2,2.27
x86_64,62080,2.7,20.3,2.17
x86_64,60559,2.7,8.1,2.7
x86_64,58205,3.7,20.1,2.17
x86_64,57435,3.5,19.1,2.23
x86_64,55969,3.5,20.0,2.23
x86_64,55913,3.7,19.3,2.29
x86_64,55559,3.6,20.1,2.17
x86_64,51856,3.5,20.3,2.23
x86_64,51410,3.9,20.1,2.31
x86_64,50883,3.7,21.1,2.17
x86_64,50129,3.6,21.1,2.24
x86_64,49644,3.8,20.1,2.31
x86_64,49586,2.7,20.3,2.23
x86_64,48398,3.7,20.2,2.26
x86_64,45606,3.7,18.1,2.27
x86_64,45437,3.6,21.1,2.26
x86_64,44622,3.6,20.0,2.27
x86_64,44477,3.7,21.0,2.23
x86_64,44370,3.8,20.1,2.28
x86_64,44042,3.6,19.1,2.23
x86_64,43851,3.7,21.0,2.24
x86_64,42436,3.6,18.1,2.23
x86_64,42157,3.7,21.1,2.24
x86_64,40887,3.8,20.2,2.26
x86_64,40553,3.9,20.2,2.31
x86_64,40045,2.7,20.3,2.24
x86_64,38843,3.7,19.3,2.24
x86_64,38667,3.6,20.3,2.27
x86_64,37415,3.9,18.1,2.27
