cpu,num_downloads,python_version,glibc_version
s390x,8,3.11,2.28
x86_64,7,3.14,2.40
ppc64le,6,3.11,2.28
aarch64,6,3.9,2.23
s390x,5,3.10,2.35
i686,5,3.9,2.31
armv8l,5,3.12,2.31
aarch64,4,3.15,2.35
i686,4,3.11,2.36
aarch64,4,3.9,2.32
x86_64,4,3.12,2.18
x86_64,4,3.12,2.19
armv7l,4,3.8,2.31
x86_64,4,3.13,2.22
aarch64,4,3.12,2.41-1
aarch64,4,3.13,2.33
aarch64,3,3.9,2.18
armv7l,3,3.8,2.36
aarch64,3,3.14,2.31
x86_64,2,3.14,2.28
x86_64,2,3.13,2.30
aarch64,2,3.13,2.23
armv8l,2,3.10,2.35
aarch64,2,3.12,2.32
aarch64,2,3.11,2.24
armv7l,2,3.12,2.28
x86_64,2,3.12,2.21
x86_64,2,3.13,2.19
x86_64,2,3.14,2.37
x86_64,2,3.13,2.18
aarch64,2,3.12,2.25
x86_64,2,3.14,2.34
s390x,2,3.9,2.31
s390x,2,3.10,2.40
aarch64,2,3.10,2.29
x86_64,2,3.13,2.29
x86_64,2,3.8,2.12
ppc64le,2,3.10,2.35
armv8l,2,3.8,2.31
ppc64le,2,3.11,2.35
aarch64,2,3.8,2.24
aarch64,2,3.10,2.23
x86_64,1,3.11,2.29
aarch64,1,3.8,2.19
ppc64le,1,3.11,2.36
i686,1,3.8,2.27
x86_64,1,3.15,2.34
s390x,1,3.9,2.34
s390x,1,3.11,2.36
armv8l,1,3.12,2.35
