cpu,num_downloads,python_version,glibc_version
x86_64,7079031,3.10,2.35
x86_64,6499033,3.11,2.35
x86_64,5641105,3.12,2.39
x86_64,4773676,3.9,2.27
x86_64,4009621,3.11,2.36
x86_64,3317561,3.11,2.39
x86_64,3197849,3.11,2.34
x86_64,2645360,3.12,2.36
aarch64,2545238,3.10,2.35
x86_64,2443506,3.10,2.39
x86_64,1994776,3.9,2.31
x86_64,1917909,3.10,2.36
x86_64,1814479,3.10,2.31
x86_64,1789379,3.9,2.39
x86_64,1478281,3.12,2.35
x86_64,1375522,3.8,2.31
x86_64,1217945,3.9,2.35
x86_64,1109563,3.9,2.36
x86_64,1106547,3.12,2.31
x86_64,1096858,3.11,2.31
x86_64,1020661,3.10,2.26
x86_64,964367,3.13,2.39
x86_64,961296,3.9,2.34
aarch64,873012,3.9,2.34
x86_64,774993,3.13,2.36
aarch64,621429,3.11,2.36
x86_64,506920,3.12,2.34
x86_64,465136,3.8,2.39
x86_64,462782,3.9,2.26
x86_64,421008,3.13,2.35
x86_64,396914,3.9,2.28
aarch64,390430,3.11,2.35
x86_64,326144,3.13,2.31
aarch64,325339,3.9,2.35
aarch64,320233,3.9,2.36
aarch64,288429,3.12,2.39
x86_64,247815,3.11,2.28
aarch64,239156,3.12,2.36
x86_64,235193,3.10,2.28
x86_64,233880,3.8,2.26
aarch64,193577,3.10,2.36
aarch64,189011,3.9,2.31
x86_64,184896,3.8,2.36
x86_64,169425,3.8,2.28
aarch64,159856,3.10,2.34
x86_64,157123,3.11,2.41
x86_64,149428,3.8,2.35
x86_64,133533,3.13,2.41
x86_64,123230,3.10,2.34
x86_64,117937,3.12,2.40
x86_64,97161,3.12,2.28
x86_64,93423,3.11,2.26
x86_64,83639,3.8,2.27
x86_64,75739,3.11,2.40
aarch64,75621,3.11,2.34
aarch64,75565,3.13,2.36
x86_64,60403,3.9,2.17
x86_64,49284,3.13,2.34
x86_64,47881,3.12,2.41
aarch64,45854,3.12,2.34
aarch64,44596,3.11,2.31
aarch64,40804,3.12,2.35
x86_64,36603,3.10,2.17
aarch64,36247,3.8,2.31
aarch64,36240,3.11,2.39
x86_64,31072,3.10,2.27
aarch64,30351,3.10,2.31
x86_64,29105,3.12,2.38
aarch64,28392,3.12,2.31
x86_64,25342,3.10,2.41
aarch64,18439,3.13,2.34
x86_64,18175,3.11,2.38
x86_64,17726,3.13,2.28
x86_64,17261,3.13,2.40
aarch64,13029,3.9,2.26
aarch64,12257,3.13,2.39
x86_64,12055,3.11,2.19
aarch64,11336,3.8,2.26
aarch64,11203,3.10,2.26
x86_64,11146,3.9,2.41
x86_64,10033,3.9,2.33
aarch64,9394,3.11,2.28
x86_64,8700,3.10,2.40
x86_64,8669,3.8,2.34
aarch64,8353,3.13,2.41
aarch64,7767,3.9,2.28
x86_64,7691,3.11,2.17
x86_64,7273,3.8,2.17
aarch64,7272,3.11,2.41
aarch64,6161,3.10,2.39
x86_64,6111,3.9,2.37
aarch64,6002,3.12,2.41
aarch64,5702,3.13,2.31
aarch64,5637,3.9,2.39
x86_64,5513,3.12,2.27
x86_64,5457,3.12,2.26
x86_64,4934,3.10,2.38
aarch64,4915,3.13,2.35
x86_64,4700,3.11,2.27
aarch64,4500,3.8,2.28
x86_64,4386,3.10,2.37
x86_64,4058,3.12,2.17
x86_64,3880,3.11,2.37
aarch64,3488,3.10,2.28
aarch64,3178,3.11,2.26
aarch64,3147,3.12,2.38
x86_64,3141,3.9,2.40
aarch64,3131,3.12,2.28
aarch64,3100,3.11,2.38
x86_64,3069,3.8,2.23
aarch64,2483,3.10,2.38
