cpu,num_downloads,python_version,glibc_version
x86_64,6958578,3.10,2.35
x86_64,6486140,3.11,2.35
x86_64,5704539,3.12,2.39
x86_64,4413600,3.9,2.27
x86_64,4063625,3.11,2.36
x86_64,3383295,3.11,2.39
x86_64,3135400,3.11,2.34
x86_64,2623930,3.12,2.36
x86_64,2505940,3.10,2.39
aarch64,2446338,3.10,2.35
x86_64,1973942,3.9,2.31
x86_64,1953493,3.9,2.39
x86_64,1886999,3.10,2.36
x86_64,1732420,3.10,2.31
x86_64,1343535,3.9,2.35
x86_64,1300420,3.12,2.35
x86_64,1290016,3.8,2.31
x86_64,1062902,3.9,2.36
x86_64,1056840,3.11,2.31
x86_64,1056350,3.12,2.31
x86_64,994017,3.10,2.26
x86_64,985914,3.13,2.39
x86_64,960321,3.9,2.34
aarch64,869083,3.9,2.34
x86_64,754875,3.13,2.36
aarch64,559130,3.11,2.36
x86_64,502853,3.12,2.34
x86_64,481627,3.8,2.39
x86_64,454387,3.13,2.35
x86_64,438120,3.9,2.26
x86_64,408531,3.9,2.28
aarch64,382715,3.11,2.35
x86_64,339560,3.13,2.31
aarch64,319302,3.10,2.34
x86_64,318642,3.10,2.28
aarch64,314238,3.9,2.35
aarch64,307387,3.9,2.36
x86_64,237439,3.11,2.28
aarch64,236635,3.12,2.36
x86_64,211687,3.8,2.36
x86_64,196251,3.8,2.35
aarch64,187692,3.12,2.39
aarch64,183572,3.9,2.31
aarch64,173795,3.10,2.36
x86_64,167456,3.8,2.28
x86_64,159909,3.8,2.26
x86_64,139800,3.12,2.28
x86_64,138955,3.13,2.41
x86_64,108869,3.10,2.34
x86_64,106430,3.11,2.41
x86_64,103817,3.12,2.40
x86_64,76665,3.8,2.27
x86_64,73664,3.11,2.40
x86_64,72408,3.11,2.26
aarch64,68263,3.13,2.36
aarch64,66709,3.11,2.34
x86_64,59034,3.9,2.17
x86_64,49242,3.13,2.34
aarch64,44434,3.12,2.35
aarch64,41508,3.11,2.31
x86_64,40687,3.12,2.41
aarch64,39908,3.12,2.34
aarch64,36903,3.8,2.31
aarch64,35399,3.11,2.39
x86_64,30792,3.10,2.17
x86_64,30122,3.12,2.38
x86_64,28640,3.10,2.27
aarch64,25491,3.10,2.31
x86_64,23573,3.10,2.41
aarch64,23405,3.12,2.31
aarch64,17676,3.13,2.39
aarch64,16769,3.13,2.34
aarch64,16705,3.13,2.31
x86_64,15480,3.13,2.28
x86_64,15115,3.13,2.40
x86_64,14938,3.9,2.41
x86_64,14543,3.11,2.38
aarch64,13319,3.9,2.26
aarch64,11946,3.13,2.41
aarch64,10947,3.10,2.26
aarch64,10789,3.11,2.28
x86_64,10672,3.11,2.19
x86_64,10337,3.10,2.33
x86_64,9015,3.8,2.34
x86_64,8460,3.11,2.17
aarch64,7772,3.8,2.26
x86_64,7470,3.10,2.40
x86_64,7286,3.8,2.17
aarch64,7123,3.9,2.28
aarch64,6836,3.11,2.41
aarch64,6505,3.9,2.39
x86_64,6175,3.9,2.33
aarch64,6009,3.10,2.39
x86_64,5418,3.12,2.26
x86_64,5247,3.12,2.27
x86_64,5156,3.10,2.38
aarch64,5012,3.8,2.28
aarch64,4984,3.13,2.35
x86_64,4869,3.11,2.27
