cpu,num_downloads,python_version,glibc_version
x86_64,6212174,3.11,2.35
x86_64,6114950,3.10,2.35
x86_64,4119540,3.12,2.39
x86_64,3179433,3.11,2.36
x86_64,2972363,3.9,2.27
aarch64,2845848,3.10,2.35
x86_64,2584075,3.11,2.39
x86_64,2436042,3.11,2.34
x86_64,2143557,3.12,2.36
x86_64,1860145,3.10,2.31
x86_64,1842267,3.9,2.31
x86_64,1679666,3.10,2.39
x86_64,1586953,3.10,2.36
x86_64,1559176,3.12,2.35
x86_64,1376347,3.8,2.31
x86_64,1085891,3.9,2.35
x86_64,1034194,3.12,2.31
x86_64,976909,3.9,2.36
x86_64,959668,3.10,2.26
x86_64,896658,3.9,2.39
x86_64,839763,3.11,2.31
x86_64,835896,3.13,2.39
aarch64,736137,3.9,2.34
x86_64,684029,3.9,2.34
x86_64,527788,3.13,2.36
aarch64,476391,3.11,2.36
x86_64,469347,3.9,2.26
x86_64,430396,3.12,2.34
aarch64,402521,3.11,2.35
x86_64,347093,3.13,2.35
aarch64,308323,3.9,2.35
x86_64,307665,3.9,2.28
aarch64,303671,3.9,2.36
x86_64,279992,3.13,2.31
x86_64,229938,3.12,2.28
x86_64,220695,3.8,2.39
aarch64,216535,3.12,2.39
x86_64,212947,3.10,2.28
aarch64,211774,3.12,2.36
x86_64,205548,3.11,2.28
aarch64,199924,3.10,2.36
aarch64,190431,3.9,2.31
x86_64,186436,3.8,2.26
x86_64,148870,3.8,2.36
x86_64,139634,3.8,2.28
x86_64,128598,3.11,2.41
x86_64,110222,3.8,2.35
x86_64,106814,3.10,2.34
x86_64,106558,3.12,2.40
aarch64,102140,3.10,2.34
x86_64,98170,3.13,2.41
aarch64,63673,3.12,2.31
x86_64,62836,3.11,2.40
x86_64,60739,3.9,2.17
x86_64,60351,3.11,2.26
aarch64,58849,3.13,2.36
x86_64,57636,3.8,2.27
aarch64,50185,3.11,2.34
aarch64,44441,3.11,2.31
aarch64,39518,3.12,2.35
x86_64,38398,3.12,2.41
x86_64,38166,3.13,2.34
aarch64,36069,3.11,2.39
aarch64,32014,3.8,2.31
x86_64,31951,3.10,2.17
x86_64,31163,3.10,2.41
aarch64,26744,3.12,2.34
x86_64,19957,3.12,2.38
x86_64,19551,3.10,2.27
x86_64,17267,3.13,2.28
x86_64,17154,3.13,2.40
aarch64,16592,3.10,2.31
x86_64,14404,3.11,2.38
aarch64,11663,3.9,2.26
x86_64,11062,3.9,2.41
aarch64,9889,3.10,2.26
aarch64,9319,3.13,2.39
aarch64,8735,3.13,2.34
aarch64,7865,3.8,2.26
x86_64,7670,3.8,2.17
x86_64,7487,3.10,2.40
aarch64,7079,3.9,2.28
x86_64,6987,3.8,2.34
x86_64,6971,3.11,2.17
aarch64,6653,3.13,2.41
aarch64,6022,3.11,2.28
aarch64,5373,3.10,2.28
x86_64,5181,3.12,2.27
x86_64,5087,3.11,2.27
aarch64,5043,3.11,2.41
aarch64,5039,3.12,2.41
aarch64,5032,3.13,2.31
aarch64,4893,3.10,2.39
aarch64,4803,3.9,2.39
aarch64,4398,3.13,2.35
aarch64,4155,3.8,2.28
x86_64,3695,3.12,2.17
aarch64,3587,3.12,2.28
x86_64,3455,3.9,2.37
x86_64,3400,3.10,2.38
x86_64,3018,3.12,2.26
x86_64,2833,3.11,2.37
x86_64,2652,3.9,2.40
x86_64,2604,3.8,2.41
x86_64,2559,3.8,2.23
aarch64,2360,3.11,2.38
x86_64,2139,3.9,2.24
x86_64,1954,3.10,2.37
aarch64,1934,3.11,2.26
aarch64,1515,3.8,2.36
x86_64,1416,3.13,2.17
x86_64,1360,3.10,2.32
aarch64,1275,3.13,2.28
x86_64,1258,3.10,2.33
aarch64,1179,3.12,2.40
x86_64,1099,3.9,2.23
x86_64,929,3.9,2.38
x86_64,880,3.10,2.23
x86_64,834,3.8,2.24
x86_64,741,3.9,2.33
aarch64,725,3.9,2.17
x86_64,694,3.8,2.32
x86_64,603,3.13,2.38
aarch64,600,3.12,2.38
x86_64,569,3.11,2.32
aarch64,528,3.10,2.41
x86_64,448,3.12,2.37
aarch64,447,3.10,2.38
aarch64,441,3.13,2.40
aarch64,432,3.12,2.17
x86_64,426,3.14,2.39
x86_64,409,3.12,2.32
aarch64,391,3.11,2.17
aarch64,380,3.8,2.27
aarch64,377,3.9,2.41
armv7l,374,3.9,2.31
aarch64,367,3.10,2.17
aarch64,367,3.8,2.39
aarch64,352,3.11,2.37
x86_64,344,3.8,2.37
x86_64,328,3.9,2.32
x86_64,319,3.13,2.26
aarch64,309,3.13,2.17
s390x,308,3.12,2.39
ppc64le,298,3.12,2.39
x86_64,266,3.8,2.40
x86_64,262,3.9,2.22
aarch64,256,3.11,2.40
aarch64,242,3.8,2.35
aarch64,242,3.12,2.26
aarch64,224,3.10,2.40
x86_64,194,3.13,2.27
x86_64,189,3.8,2.38
ppc64le,185,3.12,2.34
x86_64,181,3.11,2.23
x86_64,164,3.14,2.31
aarch64,137,3.9,2.27
x86_64,130,3.9,2.19
x86_64,128,3.12,2.30
x86_64,126,3.14,2.35
s390x,125,3.12,2.34
aarch64,110,3.10,2.27
ppc64le,106,3.13,2.41
s390x,106,3.13,2.41
x86_64,102,3.14,2.36
x86_64,99,3.11,2.33
x86_64,97,3.11,2.22
x86_64,83,3.12,2.29
x86_64,80,3.10,2.24
aarch64,76,3.12,2.27
s390x,72,3.12,2.28
x86_64,71,3.8,2.33
s390x,67,3.10,2.35
