cpu,num_downloads,python_version,glibc_version
x86_64,4561471,3.11,2.35
x86_64,3813555,3.10,2.35
x86_64,3760812,3.9,2.27
aarch64,2635478,3.10,2.35
x86_64,2293221,3.11,2.36
x86_64,2179989,3.11,2.34
x86_64,1875165,3.12,2.39
x86_64,1408705,3.11,2.39
x86_64,1346785,3.9,2.31
x86_64,1171757,3.10,2.31
x86_64,1025244,3.12,2.36
x86_64,968189,3.10,2.36
x86_64,954573,3.8,2.31
x86_64,850862,3.10,2.39
x86_64,794379,3.9,2.35
x86_64,789581,3.10,2.26
x86_64,637229,3.9,2.36
aarch64,599972,3.9,2.34
x86_64,503212,3.12,2.31
x86_64,453580,3.9,2.39
x86_64,450488,3.9,2.34
x86_64,438326,3.11,2.31
x86_64,426338,3.12,2.35
x86_64,407909,3.13,2.39
x86_64,373164,3.9,2.26
aarch64,295276,3.9,2.35
aarch64,286251,3.9,2.36
aarch64,284964,3.11,2.35
aarch64,257396,3.11,2.36
x86_64,256986,3.12,2.34
x86_64,246672,3.13,2.36
x86_64,180180,3.9,2.28
x86_64,177251,3.13,2.31
x86_64,172276,3.8,2.26
x86_64,121269,3.11,2.28
aarch64,119066,3.10,2.36
aarch64,117727,3.12,2.36
aarch64,110594,3.9,2.31
aarch64,110193,3.12,2.39
x86_64,93043,3.8,2.39
x86_64,86805,3.11,2.26
x86_64,86186,3.13,2.35
x86_64,82036,3.8,2.28
x86_64,78028,3.12,2.40
x86_64,77080,3.10,2.28
x86_64,73178,3.8,2.36
x86_64,67358,3.13,2.41
x86_64,60680,3.11,2.41
x86_64,48458,3.9,2.17
x86_64,47648,3.8,2.35
x86_64,44282,3.10,2.34
x86_64,41576,3.11,2.40
x86_64,39362,3.8,2.27
aarch64,36831,3.10,2.34
aarch64,36102,3.11,2.34
aarch64,27982,3.13,2.36
aarch64,27526,3.12,2.31
x86_64,26811,3.10,2.17
aarch64,26667,3.11,2.31
x86_64,24101,3.12,2.28
x86_64,17943,3.12,2.41
aarch64,17378,3.8,2.31
aarch64,14663,3.11,2.39
x86_64,12910,3.12,2.38
x86_64,12547,3.10,2.41
x86_64,12002,3.13,2.34
x86_64,9056,3.13,2.40
aarch64,8961,3.12,2.34
aarch64,7571,3.9,2.26
aarch64,7425,3.12,2.35
x86_64,6956,3.10,2.27
aarch64,6904,3.10,2.31
x86_64,6133,3.9,2.41
aarch64,5949,3.13,2.39
aarch64,5935,3.10,2.26
x86_64,5727,3.8,2.17
x86_64,5608,3.11,2.38
x86_64,5002,3.10,2.40
x86_64,4740,3.13,2.28
aarch64,4256,3.13,2.41
aarch64,4081,3.8,2.26
aarch64,3219,3.11,2.28
aarch64,3025,3.11,2.41
x86_64,2885,3.9,2.37
aarch64,2839,3.13,2.34
x86_64,2565,3.11,2.27
x86_64,2552,3.8,2.41
aarch64,2515,3.12,2.41
aarch64,2512,3.13,2.35
x86_64,2471,3.11,2.17
aarch64,2371,3.9,2.39
aarch64,2365,3.10,2.39
x86_64,2173,3.12,2.26
x86_64,2142,3.8,2.23
x86_64,1904,3.9,2.40
aarch64,1891,3.9,2.28
x86_64,1650,3.8,2.34
x86_64,1426,3.12,2.27
x86_64,1271,3.10,2.37
aarch64,1221,3.13,2.31
x86_64,1202,3.11,2.37
aarch64,1054,3.10,2.28
x86_64,1003,3.8,2.24
x86_64,988,3.10,2.38
aarch64,985,3.11,2.26
aarch64,947,3.11,2.38
x86_64,930,3.12,2.17
x86_64,807,3.9,2.33
aarch64,730,3.12,2.28
x86_64,725,3.10,2.33
aarch64,699,3.8,2.36
aarch64,678,3.13,2.28
x86_64,643,3.8,2.32
aarch64,557,3.12,2.40
aarch64,496,3.8,2.28
x86_64,494,3.9,2.24
armv7l,433,3.9,2.31
x86_64,415,3.10,2.23
x86_64,388,3.14,2.39
x86_64,371,3.13,2.17
x86_64,363,3.9,2.38
x86_64,329,3.8,2.37
x86_64,292,3.9,2.23
aarch64,286,3.13,2.40
x86_64,245,3.13,2.38
aarch64,244,3.12,2.38
x86_64,222,3.9,2.32
aarch64,179,3.9,2.17
x86_64,162,3.9,2.19
aarch64,157,3.9,2.41
x86_64,150,3.11,2.23
x86_64,148,3.11,2.32
x86_64,144,3.10,2.19
aarch64,140,3.10,2.41
x86_64,133,3.9,2.22
x86_64,129,3.13,2.26
aarch64,118,3.11,2.17
x86_64,116,3.8,2.40
aarch64,115,3.10,2.40
x86_64,114,3.14,2.35
aarch64,106,3.12,2.17
aarch64,102,3.12,2.26
aarch64,99,3.8,2.35
aarch64,98,3.10,2.17
aarch64,92,3.11,2.40
aarch64,88,3.8,2.39
aarch64,85,3.10,2.38
aarch64,84,3.13,2.17
aarch64,84,3.8,2.27
aarch64,83,3.9,2.27
x86_64,78,3.11,2.33
x86_64,77,3.10,2.32
aarch64,74,3.11,2.37
x86_64,70,3.12,2.37
aarch64,58,3.10,2.27
armv7l,52,3.11,2.36
x86_64,50,3.14,2.36
x86_64,44,3.14,2.17
aarch64,44,3.14,2.17
x86_64,42,3.11,2.22
x86_64,41,3.10,2.24
s390x,40,3.12,2.28
s390x,39,3.12,2.39
ppc64le,32,3.12,2.39
aarch64,30,3.8,2.34
x86_64,30,3.8,2.38
s390x,28,3.13,2.41
ppc64le,28,3.13,2.41
x86_64,24,3.13,2.27
aarch64,24,3.14,2.39
aarch64,22,3.9,2.33
x86_64,22,3.12,2.32
ppc64le,20,3.12,2.34
armv7l,18,3.10,2.31
ppc64le,18,3.10,2.34
s390x,18,3.12,2.34
armv7l,18,3.13,2.31
armv7l,18,3.12,2.31
armv7l,18,3.11,2.31
aarch64,18,3.12,2.27
x86_64,17,3.8,2.22
x86_64,16,3.10,2.29
x86_64,13,3.14,2.40
x86_64,13,3.12,2.33
x86_64,13,3.11,2.24
ppc64le,12,3.11,2.17
s390x,12,3.11,2.34
x86_64,11,3.14,2.41
x86_64,11,3.8,2.33
aarch64,11,3.11,2.27
x86_64,10,3.10,2.22
i686,9,3.11,2.36
x86_64,8,3.11,2.29
x86_64,8,3.12,2.22
aarch64,8,3.12,2.41-1
armv7l,8,3.12,2.39
x86_64,7,3.12,2.19
x86_64,6,3.13,2.32
armv7l,6,3.13,2.28
x86_64,6,3.13,2.37
x86_64,6,3.8,2.19
ppc64le,6,3.11,2.34
x86_64,6,3.9,2.29
x86_64,5,3.9,2.18
aarch64,5,3.14,2.36
aarch64,5,3.13,2.26
x86_64,5,3.12,2.23
i686,4,3.9,2.31
aarch64,4,3.13,2.38
s390x,4,3.10,2.34
armv8l,4,3.12,2.31
aarch64,4,3.8,2.24
s390x,4,3.9,2.28
armv7l,4,3.10,2.35
aarch64,4,3.8,2.41
aarch64,4,3.10,2.32
x86_64,3,3.12,2.24
x86_64,2,3.8,2.12
s390x,2,3.10,2.35
aarch64,2,3.9,2.38
i686,2,3.12,2.38
x86_64,2,3.14,2.31
x86_64,2,3.15,2.39
aarch64,2,3.9,2.24
i686,2,3.8,2.26
x86_64,2,3.13,2.33
x86_64,2,3.12,2.18
armv7l,2,3.10,2.28
s390x,2,3.11,2.28
armv7l,1,3.9,2.28
aarch64,1,3.8,2.19
armv7l,1,3.9,2.36
aarch64,1,3.12,2.23
s390x,1,3.13,2.39
x86_64,1,3.12,2.21
x86_64,1,3.8,2.20-2014
x86_64,1,3.15,2.35
armv6l,1,3.11,2.36
