cpu,num_downloads,python_version,glibc_version
aarch64,41804,3.12,2.35
x86_64,40307,3.12,2.41
aarch64,37619,3.12,2.34
aarch64,35609,3.11,2.39
x86_64,28955,3.10,2.17
x86_64,27631,3.10,2.41
x86_64,25691,3.12,2.38
aarch64,24386,3.8,2.31
x86_64,21505,3.11,2.38
aarch64,20398,3.10,2.31
x86_64,18436,3.13,2.28
aarch64,14987,3.13,2.39
x86_64,14807,3.13,2.40
x86_64,12574,3.9,2.41
x86_64,12401,3.10,2.33
aarch64,12007,3.10,2.26
aarch64,11550,3.8,2.26
aarch64,10961,3.9,2.26
x86_64,10359,3.10,2.40
aarch64,10078,3.13,2.34
x86_64,9738,3.11,2.17
x86_64,9149,3.8,2.34
aarch64,8449,3.11,2.28
x86_64,7462,3.8,2.17
x86_64,6917,3.12,2.26
aarch64,6833,3.13,2.41
aarch64,6353,3.9,2.28
aarch64,5691,3.13,2.35
x86_64,5679,3.11,2.27
aarch64,5670,3.10,2.39
aarch64,5476,3.9,2.39
x86_64,5299,3.9,2.33
aarch64,5001,3.8,2.34
aarch64,4616,3.8,2.28
aarch64,4588,3.11,2.41
x86_64,4109,3.12,2.17
aarch64,4047,3.12,2.41
x86_64,4012,3.10,2.38
aarch64,3928,3.13,2.31
aarch64,3666,3.11,2.38
x86_64,3606,3.10,2.37
x86_64,3327,3.9,2.40
aarch64,3217,3.10,2.28
x86_64,3198,3.8,2.23
x86_64,3130,3.9,2.37
aarch64,3011,3.12,2.28
x86_64,3004,3.11,2.37
x86_64,2622,3.9,2.24
x86_64,2475,3.12,2.27
aarch64,2295,3.11,2.26
aarch64,1884,3.8,2.36
aarch64,1848,3.12,2.38
x86_64,1811,3.9,2.23
x86_64,1507,3.13,2.17
aarch64,1464,3.10,2.38
x86_64,1447,3.9,2.32
aarch64,1205,3.12,2.40
x86_64,1120,3.8,2.32
x86_64,1068,3.9,2.38
x86_64,1059,3.10,2.32
x86_64,1041,3.8,2.24
x86_64,885,3.13,2.38
x86_64,835,3.8,2.41
aarch64,771,3.9,2.17
aarch64,719,3.13,2.28
x86_64,609,3.9,2.22
aarch64,531,3.8,2.35
aarch64,515,3.12,2.17
aarch64,512,3.11,2.23
aarch64,504,3.13,2.40
aarch64,503,3.10,2.41
x86_64,496,3.11,2.19
aarch64,487,3.11,2.17
aarch64,457,3.11,2.40
x86_64,436,3.11,2.32
aarch64,431,3.10,2.17
x86_64,427,3.8,2.38
s390x,394,3.12,2.39
aarch64,386,3.9,2.27
ppc64le,377,3.12,2.34
x86_64,377,3.14,2.39
s390x,373,3.12,2.34
ppc64le,368,3.12,2.39
aarch64,353,3.10,2.40
x86_64,334,3.12,2.37
aarch64,325,3.11,2.37
armv7l,325,3.9,2.31
aarch64,318,3.13,2.17
x86_64,285,3.13,2.26
x86_64,262,3.10,2.23
x86_64,239,3.8,2.22
x86_64,231,3.9,2.19
x86_64,220,3.13,2.27
x86_64,206,3.12,2.24
x86_64,174,3.12,2.32
aarch64,172,3.12,2.27
aarch64,165,3.8,2.27
x86_64,162,3.11,2.23
x86_64,157,3.11,2.24
aarch64,154,3.8,2.39
x86_64,149,3.14,2.35
x86_64,148,3.14,2.36
x86_64,146,3.8,2.40
x86_64,144,3.8,2.37
x86_64,127,3.12,2.23
s390x,124,3.13,2.41
ppc64le,124,3.13,2.41
x86_64,113,3.12,2.22
aarch64,112,3.9,2.41
aarch64,103,3.10,2.27
x86_64,88,3.12,2.33
x86_64,84,3.11,2.33
armv7l,84,3.11,2.36
ppc64le,77,3.11,2.34
aarch64,67,3.9,2.40
x86_64,59,3.13,2.24
aarch64,56,3.12,2.26
x86_64,55,3.11,2.22
x86_64,54,3.8,2.33
x86_64,52,3.10,2.24
aarch64,49,3.14,2.39
x86_64,48,3.14,2.31
s390x,42,3.11,2.34
x86_64,39,3.8,2.19
x86_64,38,3.12,2.29
ppc64le,36,3.10,2.34
x86_64,32,3.12,2.18
x86_64,32,3.10,2.19
x86_64,31,3.8,2.12
s390x,29,3.10,2.35
x86_64,28,3.14,2.17
aarch64,28,3.14,2.17
aarch64,27,3.11,2.27
aarch64,27,3.10,2.32
x86_64,26,3.9,2.29
x86_64,25,3.10,2.30
x86_64,24,3.12,2.19
ppc64le,22,3.11,2.28
aarch64,20,3.14,2.36
ppc64le,20,3.12,2.28
aarch64,19,3.9,2.23
aarch64,18,3.9,2.33
x86_64,18,3.10,2.29
ppc64le,18,3.11,2.17
s390x,18,3.12,2.28
x86_64,18,3.15,2.35
ppc64le,17,3.9,2.28
x86_64,17,3.8,2.30
x86_64,16,3.11,2.29
armv7l,15,3.10,2.35
x86_64,14,3.10,2.22
armv7l,14,3.12,2.39
s390x,13,3.9,2.34
x86_64,13,3.10,2.18
x86_64,13,3.13,2.32
x86_64,12,3.13,2.33
x86_64,11,3.14,2.40
s390x,11,3.11,2.28
ppc64le,10,3.9,2.34
aarch64,10,3.14,2.41
x86_64,10,3.14,2.41
aarch64,9,3.13,2.24
x86_64,9,3.13,2.23
aarch64,8,3.9,2.32
armv7l,8,3.10,2.31
s390x,8,3.10,2.34
x86_64,7,3.9,2.18
s390x,7,3.10,2.39
armv7l,6,3.12,2.31
aarch64,6,3.12,2.41-1
x86_64,6,3.13,2.37
i686,6,3.9,2.31
armv7l,6,3.11,2.31
s390x,5,3.9,2.28
aarch64,5,3.10,2.37
x86_64,5,3.9,2.30
s390x,4,3.11,2.36
x86_64,4,3.10,2.25
aarch64,4,3.13,2.27
x86_64,4,3.8,2.18
armv7l,4,3.11,2.28
x86_64,4,3.14,2.34
armv7l,4,3.10,2.36
s390x,3,3.10,2.41
aarch64,3,3.12,2.23
aarch64,2,3.8,2.24
armv7l,2,3.13,2.28
armv7l,2,3.12,2.36
ppc64le,2,3.11,2.39
s390x,2,3.10,2.40
aarch64,2,3.13,2.38
aarch64,2,3.8,2.41
armv7l,2,3.9,2.36
aarch64,2,3.8,2.30
aarch64,2,3.10,2.23
aarch64,2,3.9,2.38
armv7l,2,3.12,2.23
s390x,2,3.10,2.38
aarch64,2,3.8,2.17
armv7l,2,3.8,2.36
x86_64,2,3.13,2.18
x86_64,1,3.9,2.13
ppc64le,1,3.10,2.35
x86_64,1,3.11,2.30
armv7l,1,3.8,2.31
s390x,1,3.11,2.39
s390x,1,3.13,2.39
i686,1,3.11,2.36
armv7l,1,3.11,2.34
