cpu,num_downloads,python_version,glibc_version
aarch64,4759,3.10,2.39
aarch64,4621,3.9,2.28
aarch64,4619,3.11,2.41
aarch64,4535,3.13,2.35
aarch64,4532,3.13,2.31
aarch64,4480,3.8,2.28
aarch64,3838,3.12,2.41
x86_64,3746,3.11,2.37
x86_64,3561,3.10,2.37
aarch64,3516,3.12,2.38
aarch64,3515,3.10,2.28
aarch64,3478,3.12,2.28
aarch64,3394,3.10,2.38
x86_64,3303,3.12,2.17
x86_64,3168,3.9,2.37
aarch64,2922,3.11,2.38
x86_64,2330,3.12,2.27
aarch64,2243,3.11,2.26
x86_64,2236,3.8,2.23
aarch64,1763,3.8,2.36
x86_64,1752,3.9,2.40
x86_64,1552,3.8,2.41
x86_64,1313,3.9,2.24
aarch64,1085,3.13,2.28
x86_64,1075,3.10,2.32
aarch64,1043,3.10,2.41
x86_64,982,3.13,2.17
aarch64,880,3.11,2.37
aarch64,863,3.12,2.40
x86_64,858,3.8,2.24
x86_64,790,3.9,2.32
x86_64,786,3.9,2.38
x86_64,781,3.9,2.23
x86_64,746,3.13,2.38
aarch64,667,3.9,2.17
x86_64,598,3.9,2.22
aarch64,540,3.9,2.41
aarch64,504,3.13,2.40
aarch64,428,3.12,2.17
x86_64,410,3.13,2.27
x86_64,388,3.10,2.23
armv7l,363,3.9,2.31
aarch64,348,3.11,2.17
aarch64,328,3.8,2.39
x86_64,326,3.12,2.32
aarch64,324,3.10,2.17
aarch64,321,3.8,2.35
x86_64,312,3.8,2.22
x86_64,305,3.11,2.22
x86_64,289,3.12,2.37
aarch64,263,3.12,2.26
s390x,259,3.12,2.39
x86_64,246,3.8,2.38
x86_64,238,3.8,2.32
aarch64,237,3.11,2.40
ppc64le,232,3.12,2.39
aarch64,231,3.13,2.17
x86_64,220,3.9,2.19
s390x,214,3.12,2.28
x86_64,211,3.11,2.32
x86_64,208,3.14,2.39
x86_64,194,3.8,2.40
x86_64,191,3.8,2.37
aarch64,167,3.8,2.27
x86_64,158,3.10,2.24
x86_64,153,3.13,2.26
s390x,150,3.12,2.34
aarch64,145,3.10,2.40
x86_64,143,3.14,2.36
ppc64le,142,3.12,2.34
aarch64,130,3.9,2.27
aarch64,127,3.12,2.27
x86_64,126,3.11,2.23
ppc64le,124,3.13,2.41
aarch64,122,3.10,2.27
s390x,122,3.13,2.41
x86_64,121,3.11,2.24
aarch64,107,3.8,2.34
x86_64,102,3.8,2.33
aarch64,98,3.11,2.27
x86_64,95,3.14,2.35
x86_64,93,3.11,2.19
armv7l,92,3.11,2.36
aarch64,82,3.9,2.33
x86_64,66,3.12,2.22
x86_64,65,3.12,2.23
x86_64,64,3.8,2.19
aarch64,62,3.11,2.23
x86_64,54,3.14,2.31
ppc64le,52,3.12,2.31
x86_64,51,3.10,2.30
x86_64,50,3.14,2.41
x86_64,50,3.12,2.24
ppc64le,44,3.11,2.34
x86_64,39,3.13,2.24
x86_64,39,3.11,2.18
x86_64,38,3.13,2.23
x86_64,37,3.12,2.29
s390x,36,3.11,2.34
s390x,36,3.10,2.35
x86_64,36,3.10,2.19
x86_64,34,3.10,2.22
aarch64,34,3.9,2.40
x86_64,33,3.13,2.32
x86_64,32,3.8,2.30
aarch64,29,3.12,2.41-1
aarch64,27,3.14,2.36
s390x,26,3.9,2.28
x86_64,26,3.9,2.18
x86_64,24,3.9,2.29
x86_64,22,3.12,2.19
aarch64,21,3.14,2.39
aarch64,20,3.14,2.17
x86_64,20,3.14,2.17
x86_64,19,3.15,2.35
ppc64le,18,3.12,2.28
x86_64,18,3.13,2.37
aarch64,17,3.10,2.32
s390x,17,3.11,2.28
armv7l,17,3.12,2.36
x86_64,17,3.14,2.40
aarch64,17,3.8,2.17
armv7l,16,3.8,2.28
s390x,15,3.9,2.34
aarch64,15,3.13,2.24
x86_64,14,3.13,2.19
x86_64,13,3.12,2.33
ppc64le,13,3.9,2.34
ppc64le,12,3.10,2.34
aarch64,11,3.13,2.38
x86_64,10,3.12,2.30
ppc64le,10,3.13,2.40
ppc64le,10,3.11,2.28
aarch64,9,3.10,2.23
x86_64,9,3.11,2.33
x86_64,8,3.13,2.29
ppc64le,8,3.11,2.17
armv7l,8,3.12,2.39
x86_64,8,3.8,2.18
armv7l,7,3.10,2.35
armv7l,7,3.11,2.28
aarch64,7,3.9,2.38
s390x,6,3.13,2.39
aarch64,6,3.8,2.41
aarch64,6,3.8,2.40
armv7l,5,3.8,2.31
i686,5,3.11,2.36
aarch64,5,3.13,2.27
ppc64le,4,3.9,2.31
aarch64,4,3.8,2.33
s390x,4,3.11,2.39
ppc64le,4,3.10,2.36
x86_64,4,3.11,2.30
s390x,4,3.10,2.39
aarch64,4,3.12,2.23
x86_64,4,3.8,2.12
armv7l,4,3.10,2.31
x86_64,4,3.11,2.29
aarch64,4,3.8,2.24
x86_64,3,3.13,2.18
armv7l,2,3.8,2.36
x86_64,2,3.13,2.21
x86_64,2,3.13,2.33
armv7l,2,3.13,2.41
armv7l,2,3.11,2.31
aarch64,2,3.12,2.33
aarch64,2,3.8,2.38
s390x,2,3.10,2.34
armv7l,2,3.12,2.28
ppc64le,2,3.11,2.31
i686,2,3.10,2.36
x86_64,2,3.10,2.18
armv7l,2,3.12,2.31
i686,2,3.9,2.24
armv7l,2,3.9,2.36
x86_64,2,3.10,2.29
x86_64,1,3.9,2.25
armv7l,1,3.11,2.35
ppc64le,1,3.10,2.35
armv7l,1,3.13,2.39
armv7l,1,3.10,2.28
x86_64,1,3.9,2.30
x86_64,1,3.8,2.29
aarch64,1,3.8,2.19
armv8l,1,3.12,2.31
armv7l,1,3.10,2.36
s390x,1,3.9,2.31
