cpu,num_downloads,python_version,glibc_version
x86_64,86,3.12,2.24
ppc64le,86,3.13,2.41
s390x,86,3.13,2.41
aarch64,84,3.11,2.17
s390x,82,3.12,2.34
ppc64le,80,3.12,2.39
aarch64,78,3.8,2.39
x86_64,76,3.14,2.36
ppc64le,76,3.12,2.34
x86_64,76,3.13,2.27
aarch64,74,3.12,2.17
x86_64,73,3.8,2.33
aarch64,72,3.8,2.27
x86_64,70,3.8,2.32
s390x,66,3.12,2.28
aarch64,64,3.9,2.27
aarch64,64,3.10,2.17
aarch64,63,3.13,2.38
s390x,63,3.11,2.28
x86_64,61,3.14,2.41
ppc64le,60,3.11,2.28
aarch64,54,3.11,2.40
x86_64,53,3.12,2.23
aarch64,52,3.8,2.35
x86_64,46,3.13,2.26
aarch64,46,3.10,2.32
ppc64le,42,3.11,2.34
aarch64,40,3.13,2.17
s390x,38,3.11,2.34
aarch64,38,3.10,2.27
aarch64,36,3.14,2.17
x86_64,36,3.14,2.17
x86_64,30,3.9,2.18
x86_64,28,3.13,2.37
x86_64,27,3.13,2.19
x86_64,26,3.9,2.29
aarch64,26,3.13,2.24
s390x,24,3.9,2.28
aarch64,22,3.14,2.39
x86_64,21,3.8,2.19
x86_64,21,3.8,2.22
aarch64,20,3.14,2.36
ppc64le,18,3.12,2.28
x86_64,16,3.13,2.32
armv7l,15,3.10,2.31
s390x,14,3.13,2.40
ppc64le,14,3.13,2.40
x86_64,14,3.11,2.24
aarch64,14,3.12,2.41-1
x86_64,14,3.10,2.29
x86_64,13,3.10,2.24
x86_64,12,3.11,2.33
armv7l,12,3.11,2.31
ppc64le,12,3.11,2.17
x86_64,12,3.11,2.23
armv7l,12,3.12,2.31
x86_64,11,3.10,2.30
aarch64,11,3.10,2.33
x86_64,10,3.13,2.33
aarch64,10,3.11,2.27
x86_64,10,3.11,2.22
ppc64le,9,3.10,2.34
x86_64,8,3.12,2.22
x86_64,7,3.12,2.19
aarch64,7,3.12,2.27
x86_64,7,3.10,2.22
x86_64,6,3.14,2.40
aarch64,6,3.8,2.34
x86_64,6,3.10,2.18
armv7l,5,3.10,2.35
s390x,5,3.9,2.34
armv8l,5,3.12,2.31
ppc64le,4,3.9,2.34
armv7l,4,3.13,2.31
aarch64,4,3.8,2.37
aarch64,4,3.9,2.24
armv7l,4,3.13,2.28
s390x,4,3.10,2.34
s390x,4,3.10,2.39
armv7l,3,3.12,2.35
aarch64,3,3.9,2.32
s390x,2,3.11,2.39
x86_64,2,3.8,2.18
armv7l,2,3.12,2.39
aarch64,2,3.10,2.37
x86_64,2,3.15,2.41
x86_64,2,3.13,2.18
armv7l,2,3.11,2.28
s390x,2,3.10,2.35
armv7l,2,3.10,2.28
armv7l,2,3.12,2.28
aarch64,2,3.8,2.41
x86_64,2,3.13,2.23
aarch64,2,3.9,2.40
x86_64,2,3.12,2.33
x86_64,2,3.9,2.30
armv7l,2,3.13,2.41
s390x,2,3.13,2.39
x86_64,2,3.14,2.31
aarch64,2,3.8,2.24
x86_64,2,3.11,2.29
x86_64,2,3.11,2.30
aarch64,2,3.9,2.38
ppc64le,1,3.11,2.36
ppc64le,1,3.10,2.36
armv7l,1,3.12,2.36
s390x,1,3.11,2.36
aarch64,1,3.9,2.33
i686,1,3.11,2.36
aarch64,1,3.12,2.23
x86_64,1,3.15,2.35
aarch64,1,3.8,2.19
x86_64,1,3.13,2.24
