cpu,num_downloads,python_version,glibc_version
x86_64,7111531,3.10,2.35
x86_64,6421548,3.11,2.35
x86_64,4430367,3.9,2.27
x86_64,4400844,3.12,2.39
x86_64,3211177,3.11,2.36
aarch64,2872117,3.10,2.35
x86_64,2409155,3.11,2.34
x86_64,2399354,3.11,2.39
x86_64,2272021,3.12,2.36
x86_64,1986321,3.9,2.31
x86_64,1847738,3.10,2.31
x86_64,1745947,3.10,2.36
x86_64,1701036,3.10,2.39
x86_64,1606370,3.12,2.35
x86_64,1320186,3.8,2.31
x86_64,1253486,3.12,2.31
x86_64,1050075,3.9,2.35
x86_64,1014289,3.10,2.26
x86_64,969271,3.9,2.36
x86_64,925838,3.11,2.31
x86_64,759068,3.9,2.34
aarch64,757448,3.9,2.34
x86_64,711647,3.9,2.39
x86_64,704329,3.13,2.39
aarch64,602241,3.11,2.36
x86_64,588042,3.9,2.26
x86_64,542522,3.13,2.36
aarch64,384139,3.11,2.35
x86_64,379177,3.12,2.34
x86_64,368990,3.13,2.35
x86_64,350781,3.9,2.28
x86_64,257584,3.11,2.28
x86_64,256757,3.10,2.28
x86_64,237990,3.13,2.31
aarch64,207851,3.12,2.36
x86_64,207112,3.8,2.26
aarch64,205151,3.10,2.34
aarch64,202851,3.10,2.36
aarch64,200779,3.9,2.31
aarch64,200361,3.9,2.35
aarch64,197258,3.9,2.36
x86_64,170598,3.8,2.36
aarch64,164916,3.12,2.39
x86_64,163178,3.8,2.39
x86_64,161257,3.8,2.28
x86_64,125314,3.13,2.34
x86_64,114437,3.10,2.34
x86_64,110884,3.13,2.41
x86_64,101385,3.8,2.35
aarch64,99009,3.12,2.31
x86_64,90660,3.12,2.40
x86_64,84079,3.11,2.41
x86_64,73698,3.8,2.27
x86_64,73336,3.11,2.26
aarch64,63789,3.13,2.36
x86_64,59005,3.12,2.28
x86_64,57663,3.11,2.40
x86_64,55188,3.9,2.17
aarch64,53137,3.11,2.34
aarch64,47502,3.11,2.31
aarch64,39386,3.12,2.35
x86_64,37479,3.12,2.41
aarch64,35262,3.12,2.34
aarch64,34181,3.11,2.39
x86_64,31319,3.10,2.17
x86_64,28569,3.10,2.27
x86_64,26202,3.12,2.38
aarch64,25579,3.8,2.31
x86_64,23813,3.10,2.41
x86_64,22620,3.13,2.28
aarch64,22556,3.10,2.31
x86_64,16544,3.11,2.38
x86_64,13748,3.13,2.40
x86_64,11955,3.9,2.41
aarch64,11952,3.10,2.26
aarch64,11172,3.13,2.39
aarch64,10730,3.9,2.26
aarch64,10340,3.13,2.34
aarch64,9216,3.11,2.28
x86_64,9053,3.8,2.34
x86_64,8455,3.10,2.40
x86_64,8273,3.11,2.17
x86_64,8095,3.8,2.17
aarch64,7480,3.13,2.41
aarch64,6406,3.8,2.26
aarch64,6166,3.11,2.41
aarch64,5839,3.9,2.28
aarch64,5790,3.13,2.31
x86_64,5786,3.11,2.27
aarch64,5498,3.13,2.35
aarch64,4727,3.9,2.39
x86_64,4688,3.10,2.37
aarch64,4502,3.12,2.41
aarch64,4361,3.10,2.39
aarch64,4129,3.10,2.28
aarch64,4081,3.8,2.28
x86_64,3952,3.12,2.17
x86_64,3937,3.8,2.23
x86_64,3851,3.9,2.37
x86_64,3752,3.10,2.38
x86_64,3637,3.12,2.26
x86_64,3444,3.10,2.33
x86_64,3400,3.8,2.24
x86_64,3278,3.11,2.37
aarch64,3043,3.12,2.28
aarch64,2819,3.11,2.38
x86_64,2663,3.12,2.27
x86_64,2022,3.9,2.40
aarch64,1979,3.11,2.26
x86_64,1715,3.9,2.33
x86_64,1637,3.9,2.24
x86_64,1596,3.8,2.41
aarch64,1513,3.8,2.36
x86_64,1473,3.9,2.38
aarch64,1251,3.12,2.40
aarch64,1227,3.12,2.38
x86_64,1199,3.9,2.32
x86_64,1108,3.13,2.17
aarch64,1051,3.13,2.28
x86_64,1019,3.9,2.23
x86_64,982,3.10,2.32
aarch64,970,3.10,2.38
x86_64,943,3.8,2.32
x86_64,856,3.13,2.38
aarch64,746,3.10,2.41
aarch64,692,3.9,2.17
x86_64,642,3.13,2.27
aarch64,602,3.13,2.40
x86_64,546,3.9,2.22
aarch64,477,3.12,2.17
x86_64,476,3.11,2.23
x86_64,474,3.12,2.37
aarch64,465,3.11,2.17
x86_64,436,3.9,2.19
aarch64,396,3.8,2.35
x86_64,373,3.8,2.38
aarch64,362,3.10,2.17
x86_64,355,3.8,2.40
s390x,355,3.12,2.39
ppc64le,342,3.12,2.39
x86_64,333,3.11,2.32
aarch64,312,3.11,2.37
x86_64,306,3.14,2.39
x86_64,288,3.10,2.23
aarch64,287,3.13,2.17
aarch64,280,3.8,2.27
aarch64,279,3.10,2.40
x86_64,278,3.12,2.32
armv7l,272,3.9,2.31
x86_64,248,3.12,2.23
