cpu,num_downloads,python_version,glibc_version
x86_64,4379941,3.9,2.27
x86_64,4117200,3.11,2.35
x86_64,4102149,3.10,2.35
x86_64,2960352,3.11,2.34
aarch64,2319129,3.10,2.35
x86_64,2224309,3.12,2.39
x86_64,2102259,3.11,2.36
x86_64,1934778,3.11,2.39
x86_64,1352994,3.9,2.31
x86_64,1260711,3.10,2.39
x86_64,1089474,3.10,2.36
x86_64,1080498,3.10,2.31
x86_64,1045757,3.9,2.39
x86_64,968202,3.9,2.35
x86_64,899211,3.8,2.31
x86_64,863090,3.12,2.36
x86_64,835630,3.10,2.26
aarch64,656270,3.9,2.34
x86_64,645803,3.9,2.36
x86_64,611859,3.9,2.34
x86_64,496731,3.12,2.31
x86_64,446188,3.11,2.31
x86_64,429706,3.12,2.35
x86_64,428671,3.13,2.39
x86_64,398971,3.9,2.26
x86_64,341558,3.13,2.36
x86_64,317295,3.8,2.39
aarch64,314629,3.11,2.35
aarch64,311013,3.10,2.34
aarch64,303814,3.9,2.36
aarch64,303561,3.9,2.35
x86_64,256496,3.12,2.34
x86_64,224029,3.9,2.28
aarch64,211249,3.11,2.36
x86_64,209646,3.13,2.31
x86_64,175057,3.8,2.26
aarch64,138751,3.11,2.34
aarch64,113553,3.10,2.36
aarch64,113493,3.12,2.39
x86_64,110626,3.10,2.28
aarch64,109612,3.12,2.36
aarch64,106659,3.9,2.31
x86_64,97922,3.13,2.35
x86_64,91854,3.8,2.28
x86_64,90559,3.11,2.28
x86_64,76156,3.13,2.41
x86_64,76082,3.12,2.40
x86_64,72899,3.8,2.36
x86_64,62110,3.10,2.34
x86_64,61529,3.11,2.41
x86_64,61417,3.11,2.26
x86_64,45841,3.8,2.35
x86_64,44755,3.9,2.17
x86_64,43177,3.11,2.40
x86_64,42550,3.8,2.27
x86_64,28251,3.10,2.17
x86_64,25902,3.12,2.28
aarch64,24175,3.13,2.36
aarch64,22443,3.11,2.31
x86_64,18051,3.12,2.41
aarch64,16353,3.8,2.31
aarch64,15569,3.11,2.39
aarch64,13606,3.12,2.31
x86_64,11705,3.12,2.38
aarch64,11580,3.12,2.35
x86_64,11537,3.13,2.34
x86_64,10742,3.10,2.41
x86_64,9343,3.10,2.27
aarch64,8923,3.9,2.26
aarch64,8842,3.12,2.34
aarch64,8167,3.10,2.31
x86_64,7768,3.13,2.40
aarch64,6690,3.10,2.26
x86_64,5976,3.11,2.38
aarch64,5828,3.8,2.26
aarch64,5745,3.13,2.39
x86_64,5573,3.8,2.17
x86_64,5398,3.10,2.40
x86_64,5319,3.13,2.28
aarch64,3699,3.11,2.28
x86_64,3650,3.9,2.41
aarch64,3646,3.13,2.41
x86_64,3630,3.8,2.34
aarch64,3385,3.9,2.28
aarch64,3238,3.11,2.41
x86_64,2863,3.9,2.37
aarch64,2704,3.13,2.34
aarch64,2639,3.12,2.41
aarch64,2616,3.9,2.39
aarch64,2520,3.13,2.35
x86_64,2229,3.11,2.17
aarch64,2142,3.10,2.39
x86_64,2103,3.11,2.27
aarch64,1906,3.10,2.28
x86_64,1850,3.12,2.27
aarch64,1827,3.8,2.28
aarch64,1760,3.13,2.31
