cpu,num_downloads,python_version,glibc_version
x86_64,7323390,3.10,2.35
x86_64,6344721,3.11,2.35
x86_64,5660267,3.12,2.39
x86_64,4790221,3.9,2.27
x86_64,4336499,3.11,2.36
x86_64,2595829,3.11,2.34
x86_64,2543704,3.11,2.39
aarch64,2448766,3.10,2.35
x86_64,2435263,3.12,2.36
x86_64,2077034,3.9,2.31
x86_64,2069300,3.10,2.39
x86_64,1868148,3.10,2.36
x86_64,1839043,3.12,2.35
x86_64,1679372,3.10,2.31
x86_64,1407881,3.9,2.35
x86_64,1226643,3.8,2.31
x86_64,1156576,3.12,2.31
x86_64,1080192,3.9,2.36
x86_64,1076735,3.11,2.31
aarch64,1018238,3.9,2.34
x86_64,983945,3.10,2.26
x86_64,970662,3.9,2.39
x86_64,922096,3.9,2.34
x86_64,895479,3.13,2.39
x86_64,782122,3.13,2.36
aarch64,638902,3.11,2.36
x86_64,557744,3.12,2.34
aarch64,549557,3.10,2.34
x86_64,495970,3.13,2.35
x86_64,395344,3.9,2.26
x86_64,394121,3.9,2.28
x86_64,367831,3.13,2.31
aarch64,365729,3.11,2.35
aarch64,303495,3.9,2.36
aarch64,290096,3.9,2.35
aarch64,268344,3.12,2.39
aarch64,263327,3.12,2.36
x86_64,243847,3.11,2.28
x86_64,232991,3.10,2.28
x86_64,227508,3.8,2.26
x86_64,202279,3.8,2.39
aarch64,196546,3.9,2.31
x86_64,182276,3.12,2.28
x86_64,179356,3.8,2.36
aarch64,168646,3.10,2.36
x86_64,149919,3.8,2.28
x86_64,122380,3.11,2.41
x86_64,115730,3.13,2.41
x86_64,112014,3.12,2.40
x86_64,111068,3.10,2.34
x86_64,109911,3.8,2.35
x86_64,92183,3.13,2.34
aarch64,81483,3.13,2.36
aarch64,78700,3.11,2.34
x86_64,77865,3.11,2.26
x86_64,70022,3.11,2.40
x86_64,69534,3.9,2.17
x86_64,65664,3.8,2.27
aarch64,53647,3.8,2.31
aarch64,48780,3.11,2.31
x86_64,46317,3.12,2.41
aarch64,44517,3.12,2.35
aarch64,39855,3.11,2.39
aarch64,38873,3.12,2.34
x86_64,30709,3.12,2.38
aarch64,28268,3.10,2.31
x86_64,27163,3.10,2.27
aarch64,26194,3.12,2.31
x86_64,26118,3.10,2.41
x86_64,24103,3.10,2.17
x86_64,21925,3.13,2.28
