cpu,num_downloads,python_version,glibc_version
s390x,50,3.11,2.34
x86_64,40,3.14,2.31
aarch64,34,3.14,2.39
aarch64,30,3.9,2.40
x86_64,30,3.10,2.24
s390x,29,3.10,2.35
x86_64,28,3.14,2.17
x86_64,28,3.10,2.30
aarch64,28,3.14,2.36
aarch64,28,3.11,2.27
armv7l,28,3.10,2.35
aarch64,28,3.14,2.17
x86_64,25,3.8,2.33
x86_64,25,3.13,2.37
x86_64,24,3.10,2.18
x86_64,23,3.10,2.25
x86_64,20,3.14,2.41
aarch64,19,3.12,2.41-1
aarch64,19,3.14,2.31
aarch64,18,3.8,2.17
x86_64,16,3.8,2.30
aarch64,16,3.10,2.32
x86_64,16,3.10,2.22
x86_64,15,3.8,2.19
x86_64,14,3.8,2.12
ppc64le,12,3.11,2.28
ppc64le,12,3.10,2.34
ppc64le,12,3.11,2.17
x86_64,11,3.9,2.29
x86_64,11,3.15,2.35
x86_64,10,3.11,2.29
armv7l,10,3.12,2.28
s390x,10,3.11,2.28
aarch64,9,3.8,2.41
armv7l,8,3.12,2.36
x86_64,8,3.8,2.29
aarch64,8,3.13,2.38
x86_64,8,3.14,2.40
x86_64,8,3.12,2.12
i686,7,3.9,2.31
aarch64,6,3.12,2.23
armv7l,6,3.11,2.31
s390x,6,3.13,2.39
s390x,6,3.10,2.39
ppc64le,6,3.9,2.34
x86_64,6,3.12,2.33
x86_64,5,3.12,2.21
s390x,5,3.9,2.34
i686,4,3.11,2.36
aarch64,4,3.12,2.37
aarch64,4,3.8,2.40
ppc64le,4,3.12,2.28
armv7l,4,3.12,2.31
armv7l,4,3.10,2.31
ppc64le,4,3.9,2.28
aarch64,4,3.13,2.24
s390x,3,3.10,2.40
s390x,3,3.11,2.39
aarch64,3,3.10,2.37
ppc64le,3,3.10,2.35
x86_64,3,3.13,2.33
i686,2,3.8,2.23
armv8l,2,3.13,2.41
armv7l,2,3.12,2.39
s390x,2,3.11,2.36
armv7l,2,3.13,2.28
s390x,2,3.10,2.38
aarch64,2,3.9,2.38
x86_64,2,3.11,2.21
x86_64,2,3.12,2.25
x86_64,2,3.13,2.22
s390x,2,3.10,2.41
x86_64,2,3.11,2.12
ppc64le,2,3.11,2.36
x86_64,2,3.11,2.30
x86_64,2,3.10,2.29
armv7l,2,3.13,2.36
x86_64,2,3.11,2.18
x86_64,1,3.8,2.21
ppc64le,1,3.12,2.36
x86_64,1,3.9,2.12
x86_64,1,3.8,2.20-2014
