cpu,num_downloads,python_version,glibc_version
x86_64,6361900,3.10,2.35
x86_64,6339026,3.11,2.35
x86_64,4785726,3.12,2.39
x86_64,3802752,3.9,2.27
x86_64,3607353,3.11,2.36
x86_64,2801348,3.11,2.39
x86_64,2750371,3.11,2.34
aarch64,2408886,3.10,2.35
x86_64,2377600,3.12,2.36
x86_64,2024899,3.10,2.39
x86_64,1780655,3.10,2.36
x86_64,1768646,3.9,2.31
x86_64,1711459,3.10,2.31
x86_64,1327158,3.9,2.39
x86_64,1285999,3.12,2.31
x86_64,1176331,3.12,2.35
x86_64,1153070,3.8,2.31
x86_64,1011621,3.9,2.35
x86_64,931382,3.9,2.36
x86_64,926562,3.10,2.26
x86_64,897459,3.11,2.31
x86_64,853536,3.13,2.39
aarch64,802735,3.10,2.34
aarch64,763686,3.9,2.34
x86_64,758498,3.9,2.34
aarch64,709175,3.11,2.36
x86_64,633174,3.13,2.36
x86_64,472567,3.12,2.34
x86_64,420588,3.9,2.26
x86_64,381116,3.13,2.35
aarch64,378860,3.11,2.35
x86_64,339981,3.9,2.28
x86_64,302488,3.13,2.31
x86_64,295716,3.8,2.39
aarch64,263270,3.9,2.36
aarch64,260083,3.9,2.35
x86_64,256463,3.11,2.28
x86_64,240780,3.10,2.28
aarch64,236700,3.12,2.39
aarch64,218978,3.11,2.34
aarch64,208345,3.12,2.36
x86_64,175475,3.8,2.26
aarch64,150606,3.9,2.31
x86_64,150574,3.8,2.36
x86_64,146457,3.8,2.28
x86_64,136680,3.11,2.41
aarch64,132329,3.10,2.36
x86_64,113254,3.13,2.41
aarch64,97780,3.12,2.31
x86_64,96300,3.10,2.34
x86_64,94146,3.8,2.35
x86_64,92937,3.12,2.40
x86_64,88267,3.12,2.28
aarch64,72132,3.13,2.36
x86_64,69618,3.11,2.26
x86_64,68498,3.8,2.27
x86_64,67770,3.11,2.40
x86_64,54688,3.9,2.17
aarch64,48377,3.12,2.34
x86_64,43149,3.12,2.41
aarch64,42102,3.11,2.31
x86_64,41409,3.13,2.34
aarch64,37833,3.12,2.35
aarch64,35410,3.11,2.39
x86_64,33163,3.10,2.27
aarch64,30151,3.8,2.31
x86_64,29881,3.10,2.17
x86_64,27627,3.10,2.41
x86_64,24281,3.12,2.38
aarch64,23926,3.10,2.31
x86_64,17444,3.13,2.28
x86_64,15890,3.11,2.38
x86_64,14722,3.13,2.40
x86_64,13494,3.9,2.41
aarch64,12928,3.13,2.39
aarch64,11007,3.10,2.26
aarch64,10384,3.9,2.26
aarch64,9920,3.13,2.34
x86_64,9258,3.11,2.19
x86_64,9184,3.10,2.40
aarch64,8471,3.11,2.28
x86_64,7892,3.8,2.34
x86_64,7539,3.8,2.17
aarch64,7391,3.13,2.41
x86_64,6544,3.11,2.17
aarch64,5856,3.13,2.31
x86_64,5619,3.10,2.38
aarch64,5498,3.11,2.41
aarch64,5450,3.9,2.28
aarch64,5398,3.8,2.26
aarch64,5208,3.13,2.35
aarch64,5148,3.10,2.39
aarch64,5071,3.9,2.39
aarch64,4964,3.12,2.41
x86_64,4704,3.12,2.27
aarch64,4614,3.8,2.28
x86_64,4328,3.11,2.27
x86_64,4288,3.11,2.37
x86_64,4097,3.12,2.26
x86_64,4086,3.9,2.37
aarch64,4080,3.12,2.28
x86_64,3860,3.12,2.17
x86_64,3456,3.10,2.37
x86_64,3159,3.8,2.23
aarch64,3154,3.10,2.28
x86_64,2502,3.9,2.40
aarch64,2410,3.8,2.36
aarch64,2340,3.12,2.40
aarch64,2318,3.11,2.26
aarch64,2278,3.11,2.38
x86_64,1729,3.8,2.24
x86_64,1549,3.9,2.24
aarch64,1436,3.13,2.28
x86_64,1396,3.9,2.33
x86_64,1349,3.9,2.38
x86_64,1342,3.9,2.32
aarch64,1329,3.12,2.38
x86_64,1279,3.8,2.41
x86_64,1245,3.13,2.17
aarch64,1086,3.10,2.38
x86_64,999,3.10,2.32
aarch64,877,3.9,2.40
aarch64,864,3.8,2.35
x86_64,850,3.9,2.23
x86_64,814,3.10,2.33
x86_64,728,3.10,2.23
aarch64,655,3.9,2.17
aarch64,618,3.10,2.41
aarch64,516,3.11,2.40
x86_64,506,3.13,2.38
x86_64,497,3.11,2.22
aarch64,458,3.11,2.37
aarch64,436,3.11,2.23
aarch64,410,3.13,2.40
x86_64,405,3.9,2.22
x86_64,395,3.8,2.32
aarch64,354,3.12,2.17
aarch64,341,3.11,2.17
aarch64,327,3.8,2.27
x86_64,318,3.8,2.40
aarch64,315,3.10,2.17
x86_64,307,3.14,2.39
aarch64,304,3.10,2.40
armv7l,268,3.9,2.31
aarch64,266,3.13,2.17
x86_64,265,3.13,2.27
x86_64,255,3.11,2.32
x86_64,254,3.8,2.38
ppc64le,233,3.12,2.34
s390x,224,3.12,2.39
aarch64,212,3.12,2.26
ppc64le,210,3.12,2.39
