cpu,num_downloads,python_version,glibc_version
aarch64,25,3.14,2.39
aarch64,24,3.12,2.41-1
x86_64,23,3.8,2.38
aarch64,22,3.11,2.37
x86_64,22,3.11,2.22
aarch64,22,3.10,2.27
x86_64,22,3.11,2.24
x86_64,21,3.11,2.29
x86_64,20,3.14,2.41
ppc64le,20,3.13,2.41
s390x,20,3.13,2.41
x86_64,20,3.14,2.40
x86_64,18,3.12,2.23
s390x,15,3.12,2.34
s390x,14,3.11,2.34
aarch64,14,3.9,2.33
aarch64,12,3.13,2.27
ppc64le,12,3.11,2.17
s390x,12,3.11,2.28
x86_64,12,3.13,2.37
x86_64,11,3.10,2.29
x86_64,11,3.12,2.22
x86_64,10,3.10,2.19
aarch64,10,3.10,2.38
ppc64le,10,3.12,2.34
armv7l,10,3.12,2.31
armv7l,9,3.10,2.31
ppc64le,9,3.11,2.28
armv7l,8,3.13,2.31
i686,8,3.11,2.36
aarch64,8,3.15,2.35
armv7l,8,3.11,2.31
x86_64,8,3.14,2.17
armv7l,8,3.11,2.28
aarch64,8,3.14,2.17
ppc64le,8,3.12,2.28
aarch64,7,3.9,2.40
ppc64le,7,3.10,2.28
ppc64le,6,3.10,2.34
x86_64,6,3.10,2.22
ppc64le,6,3.11,2.34
x86_64,6,3.9,2.29
s390x,5,3.10,2.34
i686,5,3.9,2.31
aarch64,5,3.14,2.31
x86_64,4,3.14,2.31
aarch64,4,3.13,2.38
x86_64,4,3.9,2.30
s390x,4,3.10,2.28
armv7l,4,3.9,2.28
x86_64,4,3.11,2.33
armv7l,4,3.12,2.39
x86_64,4,3.8,2.19
aarch64,4,3.10,2.32
aarch64,3,3.8,2.34
armv8l,3,3.13,2.41
s390x,3,3.9,2.36
s390x,3,3.12,2.36
x86_64,2,3.13,2.32
x86_64,2,3.12,2.19
aarch64,2,3.12,2.20-2014
aarch64,2,3.14,2.36
armv8l,2,3.10,2.35
s390x,2,3.9,2.28
x86_64,2,3.10,2.30
s390x,2,3.9,2.34
x86_64,2,3.15,2.35
x86_64,2,3.15,2.41
armv8l,2,3.8,2.31
armv7l,2,3.12,2.40
armv7l,2,3.12,2.28
i686,2,3.13,2.41
armv7l,2,3.13,2.28
aarch64,2,3.8,2.24
i686,2,3.9,2.40
aarch64,2,3.8,2.17
aarch64,2,3.9,2.38
s390x,1,3.11,2.36
aarch64,1,3.8,2.30
x86_64,1,3.8,2.29
s390x,1,3.10,2.35
x86_64,1,3.12,2.21
x86_64,1,3.12,2.33
ppc64le,1,3.11,2.36
x86_64,1,3.13,2.30
aarch64,1,3.8,2.19
