cpu,num_downloads,python_version,glibc_version
x86_64,3977061,3.10,2.35
x86_64,3675449,3.11,2.35
x86_64,2144450,3.12,2.39
x86_64,2138347,3.11,2.34
x86_64,1977601,3.11,2.36
x86_64,1555896,3.11,2.39
x86_64,1395337,3.9,2.31
x86_64,1143263,3.10,2.36
x86_64,1123965,3.10,2.31
x86_64,1122028,3.10,2.39
x86_64,970439,3.12,2.36
aarch64,928488,3.10,2.35
x86_64,865518,3.9,2.35
x86_64,851308,3.9,2.34
x86_64,797559,3.9,2.39
x86_64,767038,3.10,2.26
x86_64,761435,3.8,2.31
aarch64,649229,3.9,2.34
aarch64,562921,3.10,2.34
x86_64,548416,3.12,2.35
x86_64,491061,3.11,2.31
x86_64,485957,3.9,2.36
x86_64,411027,3.13,2.39
x86_64,368549,3.9,2.26
x86_64,359974,3.12,2.31
x86_64,359219,3.13,2.36
x86_64,351578,3.9,2.27
aarch64,299780,3.11,2.36
x86_64,263287,3.12,2.34
aarch64,261469,3.11,2.35
aarch64,257109,3.9,2.35
aarch64,251118,3.9,2.36
x86_64,220120,3.13,2.31
x86_64,189746,3.9,2.28
aarch64,150118,3.10,2.36
aarch64,140632,3.12,2.36
x86_64,131811,3.8,2.26
aarch64,110379,3.12,2.39
aarch64,110045,3.9,2.31
x86_64,96948,3.11,2.28
x86_64,83917,3.13,2.41
x86_64,82744,3.8,2.36
x86_64,81183,3.8,2.39
x86_64,76404,3.10,2.28
x86_64,75543,3.13,2.35
x86_64,72303,3.8,2.28
x86_64,69850,3.12,2.40
x86_64,58426,3.9,2.17
x86_64,51830,3.11,2.41
x86_64,44034,3.8,2.35
x86_64,43206,3.8,2.27
x86_64,42675,3.11,2.26
aarch64,42224,3.11,2.34
x86_64,41373,3.10,2.34
x86_64,40996,3.11,2.40
aarch64,27405,3.13,2.36
x86_64,23570,3.12,2.28
aarch64,20573,3.11,2.31
x86_64,19415,3.12,2.41
aarch64,19328,3.11,2.39
x86_64,14964,3.10,2.41
x86_64,14665,3.10,2.17
aarch64,14581,3.8,2.31
x86_64,12698,3.10,2.27
x86_64,12042,3.13,2.34
aarch64,11322,3.13,2.39
aarch64,10432,3.12,2.34
x86_64,9097,3.12,2.38
aarch64,8974,3.10,2.31
aarch64,8881,3.9,2.26
aarch64,8125,3.12,2.35
aarch64,6879,3.10,2.26
aarch64,6461,3.13,2.41
x86_64,6431,3.13,2.40
x86_64,5626,3.8,2.17
aarch64,5177,3.12,2.31
x86_64,5119,3.10,2.40
x86_64,4977,3.9,2.41
aarch64,4755,3.13,2.34
x86_64,4452,3.13,2.28
aarch64,4136,3.8,2.26
aarch64,4099,3.11,2.41
x86_64,3987,3.11,2.17
aarch64,3693,3.11,2.28
x86_64,3505,3.9,2.37
aarch64,3225,3.12,2.41
x86_64,3116,3.11,2.38
aarch64,2616,3.9,2.39
aarch64,2572,3.13,2.31
aarch64,2553,3.13,2.35
x86_64,2211,3.9,2.40
x86_64,2105,3.12,2.26
x86_64,1914,3.8,2.34
aarch64,1872,3.9,2.28
x86_64,1755,3.11,2.27
x86_64,1493,3.8,2.23
x86_64,1486,3.12,2.27
x86_64,1466,3.11,2.37
x86_64,1462,3.12,2.17
aarch64,1404,3.10,2.39
aarch64,1208,3.10,2.28
x86_64,1083,3.8,2.24
aarch64,1060,3.12,2.28
aarch64,1041,3.13,2.28
aarch64,1040,3.8,2.28
x86_64,1010,3.11,2.19
x86_64,784,3.10,2.38
x86_64,774,3.10,2.37
aarch64,671,3.12,2.40
x86_64,497,3.9,2.33
aarch64,482,3.8,2.36
aarch64,462,3.11,2.38
x86_64,411,3.8,2.41
aarch64,399,3.8,2.35
x86_64,393,3.9,2.38
aarch64,344,3.11,2.26
x86_64,334,3.14,2.39
aarch64,323,3.10,2.41
x86_64,320,3.12,2.24
aarch64,288,3.8,2.34
armv7l,275,3.9,2.31
x86_64,258,3.9,2.24
x86_64,256,3.13,2.17
x86_64,255,3.10,2.32
x86_64,233,3.9,2.23
aarch64,226,3.10,2.40
x86_64,221,3.13,2.38
aarch64,220,3.12,2.26
aarch64,189,3.13,2.40
aarch64,182,3.9,2.17
x86_64,166,3.14,2.36
aarch64,161,3.11,2.40
aarch64,134,3.12,2.17
aarch64,132,3.11,2.17
