cpu,num_downloads,python_version,glibc_version
x86_64,6496273,3.10,2.35
x86_64,5796492,3.11,2.35
x86_64,5366317,3.12,2.39
x86_64,4744124,3.9,2.27
x86_64,3891953,3.11,2.36
x86_64,2534280,3.11,2.39
x86_64,2455364,3.11,2.34
x86_64,2419446,3.12,2.36
aarch64,2387853,3.10,2.35
x86_64,1889825,3.9,2.31
x86_64,1862478,3.10,2.39
x86_64,1852244,3.10,2.36
x86_64,1697220,3.12,2.35
x86_64,1647494,3.10,2.31
x86_64,1317168,3.9,2.35
x86_64,1312857,3.12,2.31
x86_64,1202388,3.8,2.31
x86_64,1063189,3.9,2.36
x86_64,1027710,3.11,2.31
aarch64,983537,3.9,2.34
x86_64,974836,3.10,2.26
x86_64,964724,3.9,2.39
x86_64,931002,3.9,2.34
x86_64,925845,3.13,2.39
x86_64,758446,3.13,2.36
aarch64,667286,3.11,2.36
x86_64,494209,3.12,2.34
x86_64,427419,3.9,2.28
x86_64,408442,3.13,2.35
x86_64,404666,3.9,2.26
aarch64,367527,3.11,2.35
x86_64,360030,3.13,2.31
x86_64,351579,3.11,2.28
aarch64,314516,3.10,2.34
aarch64,299712,3.9,2.36
aarch64,290386,3.9,2.35
aarch64,258438,3.12,2.36
aarch64,234418,3.12,2.39
x86_64,223904,3.8,2.36
x86_64,215555,3.10,2.28
x86_64,199796,3.11,2.41
x86_64,195061,3.8,2.39
x86_64,189325,3.12,2.28
aarch64,188018,3.9,2.31
aarch64,174540,3.10,2.36
x86_64,173037,3.8,2.26
x86_64,146872,3.8,2.28
x86_64,122381,3.13,2.41
x86_64,119127,3.8,2.35
x86_64,109651,3.12,2.40
x86_64,108952,3.10,2.34
aarch64,75959,3.13,2.36
aarch64,73734,3.11,2.34
x86_64,69556,3.11,2.40
x86_64,66089,3.8,2.27
x86_64,65062,3.11,2.26
x86_64,62063,3.9,2.17
x86_64,61430,3.13,2.34
aarch64,49459,3.8,2.31
aarch64,46796,3.12,2.35
x86_64,46410,3.12,2.41
aarch64,42089,3.12,2.34
aarch64,41025,3.11,2.31
aarch64,40489,3.11,2.39
aarch64,29327,3.10,2.31
x86_64,27974,3.13,2.28
x86_64,26930,3.12,2.38
x86_64,26768,3.10,2.41
aarch64,26340,3.12,2.31
x86_64,21793,3.10,2.17
x86_64,20199,3.10,2.27
aarch64,15665,3.13,2.39
aarch64,14479,3.13,2.34
x86_64,13772,3.13,2.40
x86_64,13735,3.11,2.38
aarch64,12706,3.11,2.28
x86_64,12669,3.11,2.19
aarch64,12548,3.10,2.26
x86_64,12279,3.11,2.17
aarch64,11998,3.9,2.26
x86_64,11208,3.9,2.41
x86_64,11120,3.10,2.40
x86_64,7959,3.8,2.17
aarch64,7485,3.9,2.39
aarch64,7276,3.13,2.41
x86_64,7063,3.12,2.27
aarch64,6510,3.11,2.41
aarch64,5868,3.10,2.39
aarch64,5848,3.9,2.28
x86_64,5659,3.8,2.34
aarch64,5650,3.13,2.35
aarch64,5395,3.8,2.26
aarch64,5391,3.13,2.31
x86_64,5194,3.10,2.38
x86_64,5107,3.12,2.26
x86_64,5009,3.9,2.37
x86_64,4994,3.12,2.17
x86_64,4750,3.11,2.27
x86_64,4366,3.10,2.37
aarch64,4260,3.12,2.41
aarch64,3434,3.10,2.28
x86_64,3421,3.11,2.37
aarch64,3086,3.8,2.28
aarch64,2982,3.11,2.26
aarch64,2879,3.11,2.38
x86_64,2878,3.9,2.40
aarch64,2846,3.12,2.28
x86_64,2690,3.8,2.23
aarch64,2320,3.12,2.38
aarch64,2139,3.13,2.28
aarch64,2002,3.8,2.36
aarch64,1740,3.10,2.38
aarch64,1550,3.12,2.40
x86_64,1437,3.8,2.24
x86_64,1380,3.10,2.32
x86_64,1360,3.9,2.24
x86_64,1318,3.13,2.17
aarch64,1316,3.8,2.35
ppc64le,1252,3.12,2.34
