cpu,num_downloads,python_version,glibc_version
x86_64,4011226,3.11,2.35
x86_64,3976877,3.10,2.35
x86_64,3795033,3.9,2.27
aarch64,2261263,3.10,2.35
x86_64,2251976,3.11,2.34
x86_64,1767931,3.11,2.36
x86_64,1612109,3.12,2.39
x86_64,1493605,3.10,2.31
x86_64,1242263,3.9,2.31
x86_64,1206731,3.11,2.39
x86_64,1061999,3.10,2.36
x86_64,897892,3.8,2.31
x86_64,895057,3.10,2.26
x86_64,862465,3.10,2.39
aarch64,828644,3.9,2.34
x86_64,807275,3.9,2.35
x86_64,787242,3.12,2.36
x86_64,715268,3.9,2.36
x86_64,469856,3.9,2.34
x86_64,429750,3.12,2.31
x86_64,426859,3.11,2.31
x86_64,388259,3.9,2.39
x86_64,383296,3.9,2.26
x86_64,319942,3.13,2.39
x86_64,311353,3.12,2.35
aarch64,264345,3.9,2.35
aarch64,263275,3.11,2.35
aarch64,237327,3.9,2.36
x86_64,223429,3.13,2.36
x86_64,218499,3.12,2.34
x86_64,213561,3.9,2.28
x86_64,191856,3.11,2.28
x86_64,167821,3.10,2.28
aarch64,166791,3.11,2.36
x86_64,141065,3.13,2.31
x86_64,120223,3.8,2.26
aarch64,103720,3.9,2.31
aarch64,96429,3.12,2.39
aarch64,89516,3.10,2.36
x86_64,87969,3.8,2.28
aarch64,86355,3.12,2.36
x86_64,78664,3.8,2.39
x86_64,70906,3.8,2.36
x86_64,63657,3.12,2.40
x86_64,62641,3.13,2.35
x86_64,53777,3.11,2.26
x86_64,51889,3.13,2.41
x86_64,47155,3.8,2.35
x86_64,45884,3.9,2.17
x86_64,43415,3.10,2.34
aarch64,42605,3.10,2.34
x86_64,38252,3.11,2.41
x86_64,36895,3.8,2.27
aarch64,34485,3.11,2.34
x86_64,32224,3.11,2.40
aarch64,26135,3.11,2.31
x86_64,19437,3.12,2.28
aarch64,19356,3.13,2.36
aarch64,17365,3.8,2.31
x86_64,17137,3.10,2.27
x86_64,16767,3.12,2.41
x86_64,16218,3.10,2.17
aarch64,15129,3.11,2.39
x86_64,13371,3.12,2.38
aarch64,13147,3.12,2.31
x86_64,11071,3.13,2.34
x86_64,9970,3.10,2.41
x86_64,8902,3.13,2.40
aarch64,8285,3.9,2.26
aarch64,7954,3.12,2.35
aarch64,7085,3.12,2.34
aarch64,6764,3.10,2.31
aarch64,6488,3.10,2.26
aarch64,6089,3.13,2.39
x86_64,5531,3.10,2.40
x86_64,5436,3.8,2.17
aarch64,4822,3.8,2.26
x86_64,4710,3.9,2.41
x86_64,4203,3.11,2.38
aarch64,3898,3.13,2.41
x86_64,3733,3.12,2.26
x86_64,2997,3.13,2.28
aarch64,2833,3.11,2.41
aarch64,2828,3.10,2.39
x86_64,2690,3.9,2.37
aarch64,2622,3.9,2.39
x86_64,2552,3.11,2.17
x86_64,2530,3.8,2.34
aarch64,2427,3.11,2.28
aarch64,2421,3.13,2.34
x86_64,2417,3.11,2.27
aarch64,2356,3.13,2.35
x86_64,1944,3.9,2.40
aarch64,1907,3.12,2.41
x86_64,1765,3.12,2.17
x86_64,1558,3.10,2.37
aarch64,1548,3.13,2.31
aarch64,1458,3.9,2.28
x86_64,1397,3.8,2.23
aarch64,1115,3.8,2.28
x86_64,1084,3.8,2.24
aarch64,1046,3.10,2.28
x86_64,1037,3.11,2.37
x86_64,967,3.12,2.27
x86_64,822,3.10,2.38
aarch64,661,3.8,2.36
x86_64,639,3.8,2.41
x86_64,630,3.8,2.32
x86_64,526,3.9,2.38
aarch64,511,3.11,2.38
aarch64,487,3.12,2.40
aarch64,486,3.12,2.28
aarch64,431,3.10,2.40
armv7l,416,3.9,2.31
x86_64,406,3.9,2.23
x86_64,387,3.9,2.33
x86_64,360,3.13,2.17
aarch64,320,3.11,2.26
x86_64,308,3.14,2.39
aarch64,304,3.13,2.40
aarch64,303,3.13,2.28
x86_64,300,3.13,2.27
aarch64,230,3.9,2.17
x86_64,195,3.14,2.35
x86_64,183,3.10,2.33
x86_64,177,3.10,2.23
aarch64,168,3.8,2.39
x86_64,149,3.9,2.22
aarch64,146,3.11,2.40
aarch64,138,3.11,2.17
aarch64,136,3.10,2.41
aarch64,133,3.12,2.38
aarch64,133,3.10,2.17
aarch64,125,3.8,2.27
aarch64,120,3.12,2.17
aarch64,120,3.8,2.35
x86_64,115,3.10,2.32
x86_64,109,3.8,2.40
armv7l,105,3.11,2.36
x86_64,104,3.9,2.19
aarch64,98,3.13,2.17
aarch64,96,3.9,2.27
s390x,90,3.12,2.28
x86_64,89,3.13,2.38
x86_64,88,3.11,2.32
x86_64,86,3.9,2.24
x86_64,85,3.9,2.32
aarch64,78,3.9,2.41
x86_64,70,3.13,2.26
x86_64,66,3.11,2.23
x86_64,66,3.12,2.24
aarch64,64,3.10,2.27
x86_64,63,3.14,2.36
x86_64,59,3.8,2.37
x86_64,55,3.12,2.37
x86_64,53,3.10,2.24
aarch64,52,3.10,2.38
aarch64,50,3.11,2.27
x86_64,37,3.11,2.24
s390x,36,3.13,2.41
ppc64le,36,3.13,2.41
aarch64,34,3.12,2.27
x86_64,30,3.10,2.18
x86_64,26,3.12,2.33
s390x,24,3.12,2.39
x86_64,23,3.12,2.23
x86_64,22,3.13,2.37
aarch64,20,3.11,2.37
ppc64le,20,3.12,2.39
x86_64,19,3.11,2.33
x86_64,19,3.8,2.22
x86_64,18,3.8,2.38
ppc64le,18,3.12,2.34
s390x,18,3.12,2.34
ppc64le,18,3.10,2.34
aarch64,17,3.14,2.39
aarch64,16,3.14,2.36
x86_64,16,3.14,2.17
aarch64,16,3.14,2.17
s390x,15,3.11,2.34
s390x,15,3.10,2.35
x86_64,14,3.12,2.32
s390x,12,3.10,2.34
ppc64le,12,3.11,2.17
s390x,12,3.11,2.28
x86_64,11,3.12,2.29
x86_64,11,3.11,2.22
ppc64le,11,3.10,2.28
ppc64le,10,3.11,2.28
x86_64,10,3.12,2.22
i686,10,3.9,2.36
aarch64,10,3.9,2.40
x86_64,9,3.8,2.33
x86_64,9,3.12,2.21
armv7l,9,3.12,2.28
aarch64,9,3.8,2.34
x86_64,8,3.10,2.22
aarch64,8,3.10,2.32
x86_64,8,3.10,2.19
x86_64,7,3.12,2.19
x86_64,7,3.10,2.30
aarch64,7,3.9,2.33
ppc64le,6,3.11,2.34
x86_64,6,3.13,2.32
