cpu,num_downloads,python_version,glibc_version
aarch64,176,3.9,2.41
aarch64,174,3.10,2.17
aarch64,173,3.13,2.17
x86_64,172,3.9,2.19
ppc64le,163,3.12,2.34
x86_64,161,3.14,2.36
aarch64,153,3.8,2.27
x86_64,147,3.11,2.24
x86_64,143,3.13,2.27
s390x,140,3.12,2.39
x86_64,134,3.11,2.22
s390x,130,3.12,2.34
aarch64,127,3.11,2.40
aarch64,125,3.10,2.27
armv7l,110,3.11,2.36
x86_64,109,3.10,2.19
x86_64,107,3.8,2.22
aarch64,105,3.8,2.39
ppc64le,96,3.12,2.39
x86_64,84,3.12,2.22
aarch64,81,3.9,2.38
x86_64,80,3.12,2.23
ppc64le,72,3.11,2.34
x86_64,72,3.14,2.31
x86_64,70,3.10,2.24
x86_64,70,3.14,2.35
ppc64le,66,3.10,2.34
aarch64,64,3.8,2.34
x86_64,60,3.8,2.29
x86_64,58,3.13,2.37
s390x,58,3.12,2.28
s390x,53,3.11,2.34
aarch64,53,3.14,2.39
x86_64,53,3.8,2.33
aarch64,48,3.13,2.27
x86_64,48,3.14,2.41
x86_64,47,3.11,2.33
x86_64,45,3.12,2.33
x86_64,36,3.10,2.18
x86_64,35,3.8,2.13
x86_64,31,3.13,2.23
x86_64,31,3.8,2.19
aarch64,31,3.9,2.40
x86_64,30,3.12,2.24
x86_64,28,3.10,2.29
x86_64,26,3.9,2.29
ppc64le,24,3.13,2.41
s390x,24,3.13,2.41
aarch64,24,3.14,2.36
aarch64,24,3.12,2.27
x86_64,23,3.8,2.30
x86_64,21,3.12,2.21
aarch64,21,3.11,2.27
x86_64,20,3.10,2.30
aarch64,18,3.13,2.38
s390x,18,3.11,2.28
ppc64le,17,3.11,2.28
x86_64,16,3.14,2.17
aarch64,16,3.14,2.17
x86_64,16,3.12,2.12
x86_64,15,3.13,2.22
aarch64,14,3.12,2.37
armv7l,13,3.10,2.35
aarch64,13,3.12,2.41-1
aarch64,12,3.9,2.33
x86_64,12,3.11,2.30
ppc64le,12,3.11,2.17
aarch64,11,3.10,2.30
armv7l,11,3.10,2.31
x86_64,11,3.15,2.35
x86_64,11,3.10,2.22
armv7l,10,3.12,2.36
armv7l,10,3.13,2.31
armv7l,10,3.12,2.39
x86_64,9,3.10,2.25
x86_64,8,3.8,2.12
ppc64le,8,3.12,2.28
aarch64,8,3.14,2.31
armv7l,7,3.12,2.31
x86_64,7,3.13,2.24
x86_64,7,3.13,2.32
aarch64,7,3.9,2.37
aarch64,6,3.13,2.33
x86_64,6,3.14,2.40
armv7l,6,3.12,2.23
ppc64le,6,3.9,2.34
aarch64,5,3.10,2.23
s390x,5,3.10,2.34
aarch64,4,3.14,2.35
aarch64,4,3.10,2.32
aarch64,4,3.12,2.30
armv7l,4,3.9,2.36
armv7l,4,3.11,2.28
x86_64,4,3.14,2.34
s390x,4,3.10,2.39
i686,4,3.11,2.36
armv7l,4,3.11,2.31
x86_64,4,3.9,2.30
x86_64,4,3.11,2.18
x86_64,4,3.9,2.21
x86_64,4,3.13,2.18
aarch64,4,3.15,2.35
x86_64,4,3.12,2.19
x86_64,4,3.12,2.30
x86_64,4,3.14,2.28
ppc64le,3,3.11,2.36
armv7l,3,3.12,2.28
x86_64,3,3.9,2.18
armv8l,3,3.12,2.31
armv7l,3,3.9,2.24
s390x,3,3.11,2.36
armv7l,2,3.10,2.36
i686,2,3.9,2.31
armv7l,2,3.13,2.39
s390x,2,3.9,2.34
armv7l,2,3.8,2.31
x86_64,2,3.9,2.12
x86_64,2,3.11,2.29
x86_64,2,3.11,2.21
x86_64,2,3.12,2.29
aarch64,2,3.10,2.37
aarch64,2,3.11,2.20-2014
ppc64le,2,3.13,2.40
armv8l,2,3.10,2.35
i686,2,3.13,2.27
armv7l,2,3.9,2.39
s390x,2,3.10,2.38
aarch64,2,3.11,2.32
armv7l,2,3.12,2.35
armv7l,2,3.13,2.36
x86_64,2,3.10,2.12
s390x,2,3.13,2.40
armv8l,2,3.8,2.31
aarch64,2,3.8,2.24
aarch64,2,3.13,2.26
ppc64le,2,3.13,2.36
ppc64le,2,3.13,2.34
aarch64,1,3.8,2.40
aarch64,1,3.8,2.32
armv7l,1,3.13,2.28
aarch64,1,3.8,2.19
x86_64,1,3.12,2.18
aarch64,1,3.8,2.38
x86_64,1,3.15,2.41
aarch64,1,3.11,2.24
x86_64,1,3.8,2.18
aarch64,1,3.9,2.23
ppc64le,1,3.10,2.28
