cpu,num_downloads,python_version,glibc_version
x86_64,6330467,3.10,2.35
x86_64,5510660,3.11,2.35
x86_64,4723459,3.12,2.39
x86_64,3419561,3.11,2.36
x86_64,3221135,3.9,2.27
x86_64,2549642,3.11,2.39
x86_64,2489118,3.11,2.34
x86_64,2388787,3.12,2.36
x86_64,1893787,3.9,2.31
x86_64,1870066,3.10,2.36
x86_64,1749787,3.10,2.39
x86_64,1521438,3.10,2.31
x86_64,1381546,3.12,2.35
x86_64,1203715,3.12,2.31
x86_64,1147273,3.9,2.34
x86_64,1127116,3.9,2.35
x86_64,1125367,3.8,2.31
aarch64,1050552,3.10,2.35
x86_64,1020881,3.9,2.39
x86_64,958117,3.10,2.26
x86_64,920546,3.11,2.31
x86_64,878019,3.13,2.39
x86_64,851746,3.9,2.36
x86_64,767482,3.13,2.36
aarch64,706336,3.9,2.34
aarch64,489346,3.11,2.36
x86_64,444862,3.12,2.34
x86_64,425486,3.9,2.26
aarch64,340378,3.11,2.35
x86_64,329900,3.13,2.31
x86_64,307783,3.9,2.28
aarch64,306583,3.10,2.34
x86_64,282607,3.11,2.28
x86_64,266393,3.8,2.26
aarch64,265323,3.10,2.36
x86_64,250129,3.13,2.35
aarch64,246282,3.12,2.36
aarch64,246272,3.9,2.36
aarch64,238226,3.9,2.35
aarch64,199975,3.12,2.39
x86_64,197239,3.10,2.28
x86_64,185787,3.12,2.28
aarch64,164481,3.9,2.31
x86_64,153186,3.8,2.36
x86_64,147807,3.8,2.39
x86_64,133532,3.8,2.28
x86_64,119463,3.13,2.41
x86_64,104650,3.11,2.41
x86_64,101605,3.12,2.40
x86_64,95731,3.8,2.35
aarch64,91598,3.11,2.34
x86_64,87729,3.10,2.34
x86_64,87580,3.11,2.26
aarch64,73707,3.13,2.36
x86_64,70165,3.10,2.17
x86_64,69727,3.9,2.17
x86_64,67154,3.11,2.40
x86_64,59183,3.8,2.27
x86_64,51041,3.12,2.41
x86_64,50266,3.13,2.34
aarch64,45234,3.12,2.35
aarch64,39282,3.11,2.39
aarch64,38914,3.11,2.31
aarch64,31970,3.12,2.34
aarch64,27242,3.10,2.31
x86_64,26209,3.13,2.28
x86_64,25829,3.10,2.41
aarch64,24892,3.8,2.31
aarch64,23908,3.12,2.31
aarch64,23398,3.13,2.39
x86_64,22430,3.12,2.38
x86_64,19528,3.13,2.40
aarch64,14991,3.13,2.34
x86_64,14861,3.9,2.41
x86_64,14853,3.10,2.27
x86_64,14298,3.11,2.38
aarch64,13134,3.10,2.26
aarch64,11209,3.9,2.26
x86_64,9990,3.10,2.40
x86_64,9183,3.11,2.17
x86_64,9046,3.8,2.17
x86_64,8826,3.11,2.19
aarch64,8600,3.13,2.41
aarch64,7898,3.11,2.41
aarch64,7681,3.11,2.28
aarch64,6688,3.8,2.26
aarch64,6104,3.10,2.39
x86_64,5646,3.12,2.26
x86_64,5607,3.12,2.27
aarch64,5481,3.9,2.28
aarch64,5421,3.13,2.35
x86_64,5360,3.11,2.27
aarch64,4895,3.12,2.41
x86_64,4789,3.12,2.17
x86_64,4537,3.10,2.37
x86_64,4535,3.9,2.37
aarch64,4419,3.13,2.31
x86_64,3652,3.10,2.32
x86_64,3514,3.8,2.34
aarch64,3353,3.12,2.28
x86_64,3249,3.10,2.38
aarch64,3129,3.9,2.39
aarch64,2991,3.10,2.28
x86_64,2870,3.11,2.37
x86_64,2646,3.9,2.40
aarch64,2432,3.8,2.28
aarch64,2219,3.11,2.38
x86_64,2169,3.8,2.23
aarch64,1764,3.8,2.36
aarch64,1717,3.12,2.38
aarch64,1657,3.13,2.28
aarch64,1588,3.11,2.26
x86_64,1546,3.13,2.17
x86_64,1526,3.8,2.24
aarch64,1416,3.12,2.40
x86_64,1401,3.10,2.33
x86_64,1228,3.9,2.24
aarch64,1167,3.10,2.38
aarch64,1123,3.8,2.35
x86_64,906,3.10,2.23
x86_64,832,3.8,2.41
x86_64,757,3.8,2.32
x86_64,701,3.9,2.38
aarch64,631,3.9,2.17
x86_64,576,3.13,2.38
aarch64,557,3.10,2.41
aarch64,538,3.12,2.26
aarch64,536,3.11,2.17
x86_64,515,3.12,2.24
x86_64,494,3.14,2.39
aarch64,493,3.13,2.40
x86_64,486,3.9,2.23
x86_64,428,3.9,2.32
aarch64,427,3.11,2.37
aarch64,424,3.12,2.17
aarch64,419,3.10,2.17
x86_64,401,3.9,2.33
s390x,356,3.12,2.39
x86_64,336,3.11,2.32
aarch64,315,3.13,2.17
x86_64,310,3.8,2.40
x86_64,296,3.14,2.36
x86_64,288,3.9,2.22
x86_64,282,3.12,2.32
ppc64le,277,3.12,2.39
s390x,276,3.12,2.34
ppc64le,275,3.12,2.34
aarch64,264,3.10,2.40
aarch64,259,3.11,2.40
x86_64,250,3.13,2.32
armv7l,245,3.9,2.31
x86_64,239,3.13,2.26
x86_64,237,3.12,2.37
x86_64,235,3.13,2.27
aarch64,227,3.8,2.27
aarch64,211,3.11,2.27
x86_64,185,3.11,2.23
x86_64,176,3.12,2.23
x86_64,171,3.8,2.37
x86_64,169,3.9,2.19
aarch64,148,3.8,2.39
riscv64,136,3.12,2.35
aarch64,122,3.9,2.27
aarch64,118,3.10,2.27
x86_64,110,3.14,2.41
x86_64,109,3.10,2.24
x86_64,106,3.11,2.24
aarch64,96,3.9,2.41
aarch64,94,3.8,2.34
x86_64,93,3.11,2.33
ppc64le,92,3.13,2.41
s390x,92,3.13,2.41
aarch64,88,3.9,2.33
armv7l,74,3.11,2.36
x86_64,72,3.14,2.35
x86_64,72,3.8,2.33
x86_64,69,3.8,2.22
s390x,66,3.12,2.28
ppc64le,65,3.11,2.34
s390x,65,3.11,2.34
ppc64le,61,3.11,2.28
aarch64,60,3.14,2.39
x86_64,60,3.8,2.38
aarch64,60,3.13,2.27
s390x,58,3.11,2.28
aarch64,58,3.12,2.27
x86_64,58,3.11,2.22
x86_64,57,3.12,2.33
aarch64,54,3.14,2.36
x86_64,48,3.10,2.22
x86_64,45,3.8,2.19
x86_64,40,3.14,2.17
x86_64,40,3.8,2.29
aarch64,38,3.9,2.32
x86_64,36,3.10,2.19
x86_64,34,3.13,2.23
aarch64,28,3.14,2.17
x86_64,27,3.12,2.22
aarch64,26,3.9,2.38
aarch64,22,3.13,2.38
x86_64,22,3.12,2.19
aarch64,20,3.10,2.32
x86_64,20,3.10,2.30
armv7l,18,3.13,2.36
aarch64,18,3.9,2.23
armv7l,16,3.12,2.39
x86_64,16,3.13,2.24
x86_64,16,3.9,2.18
ppc64le,15,3.11,2.17
aarch64,14,3.9,2.40
armv7l,13,3.12,2.36
riscv64,12,3.10,2.35
x86_64,12,3.11,2.18
aarch64,10,3.8,2.17
x86_64,10,3.9,2.29
armv7l,10,3.10,2.35
x86_64,9,3.13,2.19
s390x,8,3.9,2.28
armv7l,8,3.11,2.31
armv7l,8,3.10,2.31
aarch64,8,3.12,2.41-1
ppc64le,7,3.9,2.28
i686,7,3.11,2.36
x86_64,7,3.9,2.30
s390x,6,3.9,2.31
ppc64le,6,3.10,2.36
armv7l,6,3.9,2.28
aarch64,6,3.13,2.33
ppc64le,6,3.12,2.28
armv8l,6,3.10,2.35
x86_64,5,3.14,2.40
aarch64,5,3.11,2.23
x86_64,5,3.13,2.37
aarch64,4,3.9,2.29
aarch64,4,3.15,2.35
x86_64,4,3.8,2.5
x86_64,4,3.12,2.21
i686,4,3.8,2.5
aarch64,4,3.13,2.24
s390x,4,3.10,2.39
aarch64,4,3.14,2.41
x86_64,4,3.11,2.30
armv7l,4,3.12,2.31
x86_64,4,3.9,2.12
aarch64,4,3.12,2.29
armv7l,4,3.13,2.28
i686,4,3.9,2.12
x86_64,4,3.14,2.28
armv7l,4,3.13,2.31
x86_64,3,3.12,2.29
x86_64,3,3.13,2.30
s390x,3,3.12,2.36
x86_64,2,3.15,2.41
aarch64,2,3.13,2.26
armv8l,2,3.8,2.31
s390x,2,3.9,2.34
aarch64,2,3.12,2.37
x86_64,2,3.15,2.35
armv8l,2,3.12,2.40
x86_64,2,3.15,2.31
i686,2,3.13,2.41
s390x,2,3.10,2.38
armv7l,2,3.13,2.40
x86_64,2,3.8,2.21
ppc64le,2,3.9,2.34
armv7l,2,3.10,2.28
x86_64,2,3.8,2.18
ppc64le,2,3.10,2.28
x86_64,2,3.13,2.18
ppc64le,2,3.10,2.34
aarch64,2,3.14,2.31
ppc64le,2,3.10,2.31
x86_64,2,3.10,2.25
aarch64,2,3.8,2.24
x86_64,2,3.9,2.14
x86_64,2,3.14,2.31
armv7l,2,3.13,2.41
s390x,2,3.10,2.34
x86_64,1,3.14,2.34
armv8l,1,3.12,2.31
aarch64,1,3.8,2.23
aarch64,1,3.8,2.19
armv8l,1,3.12,2.35
armv7l,1,3.11,2.28
ppc64le,1,3.10,2.35
s390x,1,3.10,2.35
armv7l,1,3.12,2.28
armv7l,1,3.9,2.36
