cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,3724836,3.8,21.0,2.31
x86_64,1217385,3.7,20.2,2.26
x86_64,1188287,3.9,21.2,2.31
x86_64,1053997,3.8,23.1,2.31
x86_64,903157,3.7,23.1,2.26
x86_64,697422,3.7,23.0,2.26
x86_64,614779,3.6,21.3,2.17
x86_64,549968,3.10,23.1,2.35
x86_64,531599,3.9,23.1,2.31
x86_64,525596,3.6,20.1,2.28
x86_64,508096,3.10,23.1,2.31
x86_64,420447,3.8,23.1,2.35
x86_64,384593,3.7,9.0,2.27
x86_64,325113,3.9,23.1,2.35
x86_64,306331,3.7,20.2,2.28
x86_64,301145,3.7,20.0,2.27
x86_64,276049,3.10,22.2,2.35
x86_64,269167,3.8,20.0,2.31
x86_64,236381,3.8,23.1,2.27
x86_64,230204,3.7,23.1,2.31
x86_64,217348,3.7,9.0,2.26
x86_64,214268,3.6,9.0,2.17
x86_64,208625,3.9,22.1,2.26
x86_64,208500,3.8,23.1,2.28
x86_64,206100,3.10,22.0,2.35
x86_64,203680,2.7,9.0,2.17
x86_64,198022,3.7,23.1,2.28
x86_64,195226,3.8,23.0,2.31
x86_64,192926,3.6,20.3,2.17
x86_64,182625,3.7,21.3,2.28
x86_64,181971,3.8,22.0,2.31
x86_64,174803,2.7,9.0,2.27
x86_64,171558,3.11,23.1,2.35
x86_64,171291,3.10,23.0,2.31
x86_64,164238,3.7,23.1,2.27
x86_64,163782,3.6,21.0,2.27
x86_64,159176,3.9,23.0,2.36
x86_64,151894,3.7,21.3,2.26
x86_64,150802,3.11,23.1,2.31
x86_64,140359,3.9,23.1,2.28
x86_64,136692,3.8,22.2,2.31
x86_64,135141,3.6,21.3,2.27
x86_64,133783,3.9,22.2,2.31
x86_64,128535,3.9,20.3,2.31
x86_64,128431,3.8,22.3,2.31
x86_64,127615,3.8,23.0,2.36
x86_64,121695,3.11,23.1,2.36
x86_64,119409,3.10,23.0,2.36
x86_64,115709,3.6,19.2,2.27
x86_64,113421,3.5,20.3,2.23
x86_64,108940,3.8,20.2,2.31
x86_64,101323,3.7,21.3,2.31
x86_64,99150,3.7,21.0,2.28
x86_64,96612,3.9,23.0,2.31
x86_64,95702,3.8,22.3,2.28
x86_64,93377,3.8,21.0,2.26
x86_64,92263,3.7,23.1,2.35
x86_64,90078,3.6,21.3,2.28
x86_64,89407,3.8,21.2,2.31
x86_64,88161,3.7,23.0,2.36
aarch64,87500,3.8,21.0,2.31
x86_64,85710,3.7,22.3,2.31
x86_64,83785,3.9,22.0,2.31
x86_64,80589,3.8,21.1,2.31
aarch64,77725,3.9,21.2,2.31
x86_64,76566,3.6,21.2,2.31
x86_64,76265,3.9,21.1,2.28
x86_64,75739,3.8,23.0,2.28
x86_64,73816,3.9,23.1,2.36
x86_64,73354,3.7,22.0,2.31
x86_64,73218,3.7,22.2,2.31
x86_64,72419,3.7,23.0,2.31
x86_64,71551,3.8,23.0,2.26
x86_64,68588,3.8,23.1,2.36
x86_64,66929,3.6,21.3,2.31
x86_64,65353,3.6,20.2,2.28
x86_64,63511,3.8,21.3,2.31
x86_64,62953,3.7,19.3,2.28
x86_64,62282,3.8,21.3,2.28
x86_64,60263,3.10,23.0,2.26
x86_64,60015,3.8,21.2,2.28
x86_64,58014,3.7,21.1,2.27
x86_64,58002,3.6,9.0,2.27
x86_64,57525,2.7,20.3,2.27
x86_64,57306,3.8,20.2,2.27
x86_64,54753,3.7,21.2,2.31
x86_64,54151,3.7,21.2,2.28
aarch64,53201,3.7,23.1,2.28
aarch64,51698,3.7,20.2,2.26
x86_64,50490,3.10,23.1,2.36
x86_64,50288,3.9,23.1,2.27
x86_64,48683,3.9,21.0,2.28
x86_64,48058,3.9,22.3,2.34
x86_64,47487,2.7,20.2,2.26
x86_64,46433,3.7,20.1,2.27
x86_64,46243,3.8,20.2,2.28
x86_64,46153,3.7,22.0,2.26
x86_64,46128,3.7,23.1,2.36
x86_64,45159,3.7,22.0,2.28
x86_64,44153,2.7,20.0,2.17
x86_64,42331,3.8,22.1,2.31
x86_64,41732,3.9,23.0,2.28
x86_64,41239,3.10,22.3,2.31
x86_64,39953,3.10,22.2,2.31
x86_64,38690,3.8,20.3,2.28
x86_64,38473,2.7,9.0,2.26
x86_64,38427,3.8,22.1,2.28
x86_64,37720,3.7,21.2,2.27
x86_64,37534,3.8,21.0,2.28
aarch64,36903,3.7,23.1,2.26
x86_64,36414,3.9,22.3,2.31
x86_64,36087,3.8,22.0,2.26
x86_64,35704,3.7,20.1,2.28
x86_64,35344,3.8,22.0,2.27
x86_64,33429,3.8,22.0,2.28
x86_64,33111,2.7,20.3,2.28
x86_64,33067,3.8,22.2,2.27
x86_64,32999,3.7,21.0,2.27
x86_64,32784,3.7,20.0,2.26
x86_64,32515,3.7,22.3,2.27
x86_64,31686,3.7,19.0,2.23
x86_64,31407,3.10,23.1,2.28
x86_64,31295,3.7,20.0,2.28
x86_64,31267,3.8,23.1,2.26
x86_64,31129,3.9,23.1,2.26
x86_64,30797,3.8,21.1,2.28
x86_64,30343,2.7,20.3,2.17
