cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,2323432,3.8,21.0,2.31
x86_64,1101712,3.9,21.2,2.31
x86_64,1005792,3.8,23.3,2.31
x86_64,960951,3.10,23.3,2.35
x86_64,809461,3.7,23.3,2.26
x86_64,724674,3.7,20.2,2.26
x86_64,507832,3.7,23.0,2.26
x86_64,451561,3.10,23.3,2.31
x86_64,419748,3.9,23.3,2.31
x86_64,329578,3.8,23.3,2.35
x86_64,310580,3.10,22.2,2.35
x86_64,302124,3.6,20.1,2.28
x86_64,276101,3.11,23.3,2.35
x86_64,263235,3.9,23.3,2.35
x86_64,261741,3.7,9.0,2.27
x86_64,244394,3.10,23.0,2.26
x86_64,241553,3.6,21.3,2.17
x86_64,204681,2.7,9.0,2.27
x86_64,196351,3.7,20.2,2.28
x86_64,191729,3.9,23.2,2.31
x86_64,181385,3.8,23.3,2.28
x86_64,180110,3.10,23.1,2.35
x86_64,168798,3.11,23.3,2.31
x86_64,168451,3.11,23.3,2.36
x86_64,161185,3.10,22.0,2.35
x86_64,160784,3.7,20.0,2.27
x86_64,160137,3.8,23.3,2.26
x86_64,155495,3.7,9.0,2.26
x86_64,154010,3.7,21.3,2.26
x86_64,150658,3.7,21.3,2.28
x86_64,143980,3.6,9.0,2.17
x86_64,140576,3.9,23.0,2.36
x86_64,137644,3.9,22.1,2.26
x86_64,136549,2.7,9.0,2.17
aarch64,129838,3.7,23.3,2.26
x86_64,120552,3.6,19.2,2.27
x86_64,117682,3.8,22.0,2.31
x86_64,111813,3.8,21.0,2.26
x86_64,111509,3.9,20.3,2.31
x86_64,109139,3.7,23.3,2.28
x86_64,99573,3.8,21.2,2.31
x86_64,94080,3.7,21.0,2.28
x86_64,89784,3.8,23.3,2.27
x86_64,86379,3.8,21.3,2.28
x86_64,85715,3.8,23.0,2.26
x86_64,85642,3.8,22.2,2.31
x86_64,83993,3.10,23.0,2.31
x86_64,83287,3.9,22.2,2.31
x86_64,81822,3.8,20.0,2.31
x86_64,81169,3.10,22.3,2.26
x86_64,78230,3.10,23.0,2.36
x86_64,74939,3.9,23.3,2.28
aarch64,73713,3.7,20.2,2.26
x86_64,72370,3.11,23.2,2.36
x86_64,71303,3.9,23.0,2.28
x86_64,69479,3.9,22.0,2.27
x86_64,68947,3.8,23.0,2.36
x86_64,67505,3.12,23.2,2.36
x86_64,66056,3.6,21.3,2.27
x86_64,65862,3.8,23.0,2.31
x86_64,65744,3.9,23.3,2.36
x86_64,64844,3.12,23.3,2.35
x86_64,62531,3.7,21.3,2.31
x86_64,62191,3.8,23.1,2.31
x86_64,62052,3.7,23.3,2.27
x86_64,62024,3.9,23.3,2.27
x86_64,60342,3.11,23.3,2.28
x86_64,57620,3.7,22.0,2.28
x86_64,57127,3.5,20.3,2.23
x86_64,56351,3.6,20.3,2.17
x86_64,55444,3.6,21.0,2.27
x86_64,55406,3.6,21.3,2.28
x86_64,52140,3.8,21.2,2.28
x86_64,52029,3.9,23.0,2.31
x86_64,52014,3.11,23.2,2.31
x86_64,51538,3.7,23.3,2.35
x86_64,50694,2.7,9.0,2.26
aarch64,49780,3.7,23.3,2.28
aarch64,48847,3.8,21.0,2.31
x86_64,48443,3.10,23.2,2.35
x86_64,47752,3.8,20.2,2.31
x86_64,47056,3.8,22.3,2.31
x86_64,45688,3.8,22.3,2.28
x86_64,44167,3.6,20.2,2.28
x86_64,43239,3.7,20.1,2.28
x86_64,42719,3.10,23.0,2.28
x86_64,42259,3.10,23.3,2.36
x86_64,40820,3.7,21.2,2.28
x86_64,40749,3.7,23.0,2.36
x86_64,40592,3.7,22.3,2.31
aarch64,39905,3.10,22.2,2.35
x86_64,39618,3.7,20.1,2.27
x86_64,38799,3.9,22.0,2.31
x86_64,37812,3.7,21.1,2.26
aarch64,37620,3.9,21.2,2.31
x86_64,37022,3.6,21.2,2.31
x86_64,35779,3.9,23.1,2.31
x86_64,35738,3.7,22.0,2.31
x86_64,34965,3.8,23.3,2.36
x86_64,33671,3.10,23.2,2.31
x86_64,33102,3.7,22.0,2.26
x86_64,33024,3.8,20.2,2.28
x86_64,30904,3.11,23.3,2.34
x86_64,30876,3.7,22.1,2.17
x86_64,30721,3.8,21.3,2.31
x86_64,30482,3.11,23.3,2.37
x86_64,29155,3.7,23.3,2.31
x86_64,29094,3.7,21.2,2.27
x86_64,28656,3.10,23.1,2.31
x86_64,27725,3.6,9.0,2.27
x86_64,27408,3.8,20.1,2.28
x86_64,27275,3.11,23.2,2.35
x86_64,26950,3.8,23.0,2.28
x86_64,26900,3.10,22.3,2.36
x86_64,26380,3.10,22.3,2.35
x86_64,26356,3.8,22.0,2.28
x86_64,24901,3.8,21.0,2.28
x86_64,23963,3.8,21.1,2.31
x86_64,23283,3.7,19.3,2.28
x86_64,23265,3.7,21.2,2.31
x86_64,23023,3.10,23.2,2.26
x86_64,22991,3.9,23.2,2.28
x86_64,22423,3.12,23.3,2.31
x86_64,22360,3.11,23.1,2.31
x86_64,22065,3.10,23.3,2.28
x86_64,22028,3.10,22.3,2.31
x86_64,21379,3.8,20.2,2.27
x86_64,20951,3.8,22.0,2.26
x86_64,20879,3.7,20.0,2.26
x86_64,20498,3.10,23.0,2.35
x86_64,20279,3.8,23.2,2.31
x86_64,20236,3.9,23.3,2.26
x86_64,19981,3.6,20.2,2.27
x86_64,19494,3.7,23.3,2.17
x86_64,19332,3.6,21.2,2.28
x86_64,18031,3.10,23.2,2.36
x86_64,17614,3.8,21.1,2.28
x86_64,17563,3.9,22.1,2.36
x86_64,17402,3.8,22.1,2.31
x86_64,17268,3.9,23.1,2.28
x86_64,17200,3.9,20.3,2.28
x86_64,16922,3.7,20.2,2.27
x86_64,16899,3.9,22.1,2.31
x86_64,16370,3.7,23.2,2.26
x86_64,16151,2.7,20.3,2.17
x86_64,15774,3.7,23.2,2.31
x86_64,15568,3.9,22.3,2.35
x86_64,15363,3.10,23.3,2.26
x86_64,15220,2.7,20.3,2.31
x86_64,14908,3.7,21.3,2.17
x86_64,14709,2.7,20.3,2.28
x86_64,14331,3.12,23.3,2.36
x86_64,14176,3.7,19.0,2.23
x86_64,14134,3.7,22.1,2.27
x86_64,14030,3.10,22.2,2.31
aarch64,13929,3.9,23.3,2.31
x86_64,13147,3.8,20.3,2.28
x86_64,12816,3.7,23.0,2.31
x86_64,12795,3.7,20.1,2.26
x86_64,12704,3.8,22.1,2.28
x86_64,12690,3.7,23.3,2.36
x86_64,12687,3.9,21.3,2.34
x86_64,12603,3.9,23.3,2.34
x86_64,12548,2.7,9.0,2.24
aarch64,12503,3.9,23.3,2.34
x86_64,12261,3.9,21.1,2.28
x86_64,12136,3.8,21.1,2.26
x86_64,12128,3.11,23.2,2.38
