cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,3110803,3.8,21.0,2.31
x86_64,1211129,3.9,21.2,2.31
x86_64,1140114,3.8,23.2,2.31
x86_64,1023564,3.7,20.2,2.26
x86_64,949738,3.10,23.2,2.35
x86_64,943436,3.9,23.2,2.31
x86_64,884560,3.7,23.2,2.26
x86_64,778939,3.6,21.3,2.28
x86_64,548544,3.7,23.0,2.26
x86_64,535169,3.8,23.2,2.35
x86_64,514976,3.10,23.2,2.31
x86_64,512012,3.9,23.2,2.35
x86_64,487077,3.6,20.1,2.28
x86_64,397261,3.7,9.0,2.27
x86_64,362446,3.11,23.2,2.35
x86_64,341900,3.6,21.3,2.17
x86_64,275309,3.7,20.0,2.27
x86_64,253902,3.7,23.2,2.28
x86_64,243703,3.8,23.2,2.28
x86_64,238934,3.8,20.0,2.31
x86_64,232258,3.10,23.1,2.35
x86_64,223855,3.10,23.0,2.31
x86_64,222619,3.8,22.0,2.31
x86_64,217252,3.10,22.0,2.35
x86_64,200861,3.11,23.2,2.31
x86_64,200107,3.6,9.0,2.17
x86_64,198224,3.7,20.2,2.28
x86_64,196026,3.9,23.0,2.36
x86_64,194285,2.7,9.0,2.17
x86_64,192404,3.7,9.0,2.26
x86_64,192060,3.8,23.0,2.31
x86_64,187103,2.7,9.0,2.27
x86_64,173363,3.5,20.3,2.23
x86_64,157953,3.10,23.0,2.36
x86_64,153702,3.9,23.2,2.28
x86_64,146851,3.6,20.3,2.17
x86_64,139378,3.9,23.0,2.31
x86_64,136100,3.8,22.3,2.31
x86_64,134231,3.8,23.0,2.36
x86_64,134010,3.9,22.1,2.26
x86_64,130805,3.7,21.3,2.28
x86_64,121495,3.6,21.0,2.27
x86_64,116637,3.8,22.2,2.31
x86_64,116284,3.8,23.2,2.27
x86_64,114285,3.10,22.2,2.35
x86_64,114009,3.9,23.2,2.36
x86_64,112542,3.11,23.1,2.36
x86_64,112219,3.11,23.2,2.36
x86_64,110379,3.7,23.2,2.27
x86_64,109536,3.7,21.0,2.28
x86_64,107343,3.7,21.3,2.26
x86_64,107029,3.7,23.2,2.31
x86_64,106176,3.6,21.3,2.27
x86_64,105980,3.10,23.0,2.26
x86_64,103666,3.7,21.3,2.31
x86_64,102648,3.9,20.3,2.31
x86_64,101783,3.8,23.2,2.36
x86_64,100224,3.7,23.2,2.35
x86_64,100054,3.9,22.0,2.27
aarch64,97498,3.7,23.2,2.28
x86_64,97306,3.10,23.2,2.36
x86_64,96134,3.9,22.0,2.31
x86_64,95083,3.8,21.0,2.26
x86_64,94086,3.8,21.2,2.31
x86_64,93088,3.8,23.0,2.26
x86_64,91146,3.7,22.3,2.31
x86_64,85138,3.8,22.0,2.27
x86_64,79489,3.6,20.2,2.28
x86_64,78834,3.9,22.3,2.31
x86_64,74111,3.8,21.3,2.28
aarch64,71842,3.8,21.0,2.31
x86_64,71077,3.7,22.0,2.31
x86_64,70482,3.7,23.0,2.36
x86_64,70280,3.7,23.2,2.36
x86_64,69947,3.8,21.3,2.31
x86_64,69785,3.6,9.0,2.27
x86_64,68786,3.8,23.0,2.28
