cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,3515908,3.8,21.0,2.31
x86_64,1330895,3.8,23.2,2.31
x86_64,1184510,3.7,20.2,2.26
x86_64,1170755,3.9,21.2,2.31
x86_64,985910,3.7,23.2,2.26
x86_64,939194,3.6,21.3,2.17
x86_64,841863,3.9,23.2,2.31
x86_64,840078,3.10,23.2,2.35
x86_64,591455,3.7,23.0,2.26
x86_64,586821,3.8,23.2,2.35
x86_64,573078,3.6,20.1,2.28
x86_64,521060,3.9,23.2,2.35
x86_64,459039,3.10,23.2,2.31
x86_64,453010,3.8,23.2,2.27
x86_64,415135,3.7,9.0,2.27
x86_64,363795,3.10,23.1,2.35
x86_64,339663,3.11,23.2,2.35
x86_64,299883,3.7,20.0,2.27
x86_64,296862,3.8,23.0,2.31
x86_64,283374,3.8,23.2,2.28
x86_64,266067,2.7,9.0,2.17
x86_64,254866,3.8,20.0,2.31
x86_64,252227,3.8,22.0,2.31
x86_64,242701,3.6,20.3,2.17
x86_64,233431,3.7,21.3,2.28
x86_64,233244,3.7,20.2,2.28
x86_64,227505,3.6,21.3,2.27
x86_64,225192,3.10,22.0,2.35
x86_64,222322,3.6,9.0,2.17
x86_64,222184,3.7,23.2,2.31
x86_64,200641,3.7,23.2,2.28
x86_64,192125,3.5,20.3,2.23
x86_64,191344,3.7,9.0,2.26
x86_64,191217,2.7,9.0,2.27
x86_64,176974,3.9,23.0,2.36
x86_64,176138,3.6,21.0,2.27
x86_64,169957,3.7,23.2,2.27
x86_64,165444,3.7,21.3,2.26
x86_64,165137,3.10,23.0,2.35
x86_64,161556,3.11,23.2,2.31
x86_64,155314,3.10,23.0,2.31
x86_64,148836,3.8,23.0,2.36
x86_64,146849,3.7,23.2,2.35
x86_64,146400,3.9,23.2,2.28
x86_64,144016,3.9,22.3,2.31
x86_64,135770,3.7,22.3,2.31
x86_64,133732,3.10,22.2,2.35
x86_64,133203,3.10,23.0,2.36
x86_64,131742,3.8,22.2,2.31
x86_64,130622,3.9,20.3,2.31
x86_64,127233,3.9,22.1,2.26
x86_64,124167,3.9,22.0,2.27
x86_64,122385,3.8,21.2,2.31
x86_64,121407,3.9,23.0,2.31
x86_64,119535,3.8,22.0,2.27
x86_64,113595,3.8,23.1,2.31
x86_64,112300,3.8,22.3,2.31
x86_64,111311,3.6,21.3,2.28
x86_64,107778,3.9,23.2,2.36
x86_64,107607,3.7,21.0,2.28
x86_64,106382,3.8,22.2,2.28
x86_64,105390,3.11,23.1,2.36
