cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,1220539,3.7,19.0,2.23
x86_64,741502,3.7,20.0,2.28
x86_64,701976,3.7,20.0,2.27
x86_64,626391,3.6,9.0,2.17
x86_64,587177,3.6,20.0,2.27
x86_64,422547,2.7,9.0,2.17
x86_64,409792,3.6,20.0,2.28
x86_64,399507,3.6,20.0,2.17
x86_64,387936,3.7,20.0,2.23
x86_64,355431,3.5,19.1,2.23
x86_64,350119,3.6,18.1,2.28
x86_64,348717,3.6,20.0,2.24
x86_64,345838,3.6,20.0,2.23
x86_64,331753,3.6,9.0,2.27
x86_64,309205,3.5,20.0,2.23
x86_64,300765,3.8,20.0,2.28
x86_64,279409,3.7,20.0,2.24
x86_64,258019,3.8,19.2,2.28
x86_64,255267,2.7,19.2,2.24
x86_64,209448,3.7,9.0,2.26
x86_64,199727,2.7,20.0,2.27
x86_64,197527,2.7,9.0,2.23
x86_64,182320,2.7,20.0,2.24
x86_64,170428,3.8,20.0,2.27
x86_64,168355,3.7,19.2,2.23
x86_64,158684,3.5,19.3,2.23
x86_64,151261,2.7,20.0,2.17
x86_64,150964,2.7,20.0,2.23
x86_64,143789,3.7,18.1,2.28
x86_64,142828,3.6,10.0,2.23
x86_64,138019,3.7,19.3,2.24
x86_64,131947,3.6,19.3,2.28
x86_64,126007,2.7,8.1,2.7
x86_64,114680,3.5,19.3,2.19
x86_64,109736,3.6,19.3,2.26
x86_64,104257,3.6,19.3,2.27
x86_64,101685,3.6,19.2,2.24
x86_64,101527,3.6,19.3,2.17
x86_64,99840,3.7,19.3,2.28
x86_64,94339,2.7,9.0,2.27
x86_64,92602,2.7,19.1,2.24
x86_64,91972,2.7,20.0,2.28
x86_64,87996,3.6,20.0,2.19
x86_64,87184,3.7,19.2,2.24
x86_64,85875,2.7,9.0,2.19
x86_64,83518,3.7,18.1,2.27
x86_64,81555,3.7,19.2,2.28
x86_64,78811,3.5,18.1,2.23
x86_64,77775,3.7,19.3,2.27
x86_64,76884,3.6,19.0,2.23
x86_64,72412,3.7,19.1,2.24
x86_64,67800,3.6,18.1,2.27
x86_64,66398,3.7,20.0,2.17
x86_64,64200,3.6,18.1,2.23
x86_64,62071,3.5,20.0,2.24
x86_64,60053,2.7,9.0,2.24
x86_64,57440,2.7,20.0,2.19
x86_64,57377,3.5,20.0,2.28
x86_64,55389,3.6,19.3,2.24
x86_64,54415,3.6,19.1,2.24
x86_64,54167,2.7,19.1,2.23
x86_64,53267,3.6,19.3,2.23
x86_64,49717,3.6,9.0,2.19
x86_64,48997,3.5,8.1,2.9
x86_64,48908,3.7,19.1,2.28
x86_64,48445,3.7,18.1,2.24
x86_64,47819,3.5,20.0,2.17
x86_64,46959,3.8,20.0,2.31
x86_64,46143,3.6,18.1,2.17
x86_64,44182,2.7,19.3,2.27
x86_64,44163,3.7,19.2,2.27
x86_64,40823,2.7,8.1,2.2
x86_64,40345,2.7,18.1,2.23
x86_64,40328,3.6,18.1,2.24
x86_64,39595,3.7,18.1,2.23
x86_64,39364,3.7,19.0,2.24
x86_64,39357,3.6,20.0,2.12
x86_64,38826,3.6,20.1b1,2.17
x86_64,38810,2.7,19.3,2.23
x86_64,37942,3.7,19.3,2.23
x86_64,37897,3.5,9.0,2.24
x86_64,36853,3.5,9.0,2.19
x86_64,36197,3.7,20.0,2.26
x86_64,35835,3.7,9.0,2.27
x86_64,33527,3.5,20.0,2.12
x86_64,33183,3.5,19.2,2.23
x86_64,32344,3.6,10.0,2.24
x86_64,31647,3.7,20.0,2.30
x86_64,31581,2.7,19.0,2.23
x86_64,30361,3.5,20.0,2.27
x86_64,30217,3.8,18.1,2.27
x86_64,28633,3.7,19.1,2.23
x86_64,27788,3.8,20.0,2.23
x86_64,27785,2.7,18.1,2.17
x86_64,26022,3.8,18.1,2.28
x86_64,25986,2.7,19.0,2.24
x86_64,24880,3.6,9.0,2.28
x86_64,24838,2.7,8.1,2.4
x86_64,23793,3.7,19.0,2.17
x86_64,23480,3.6,19.2,2.28
x86_64,23299,2.7,20.1b1,2.24
x86_64,22753,3.5,20.1b1,2.23
x86_64,22009,3.5,8.1,2.2
x86_64,21621,3.6,9.0,2.23
x86_64,20816,3.7,19.3,2.30
