cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,3710604,3.7,20.0,2.27
x86_64,2374404,3.7,21.0,2.28
x86_64,1705445,3.7,19.0,2.23
x86_64,1500028,3.7,20.1,2.24
x86_64,1494561,3.6,21.0,2.27
x86_64,1451051,3.7,20.2,2.28
x86_64,1220908,3.8,21.0,2.28
x86_64,1020780,3.7,9.0,2.26
x86_64,890818,3.8,21.0,2.31
x86_64,784283,3.7,21.0,2.26
x86_64,734008,3.7,21.0,2.27
x86_64,723580,3.6,21.0,2.28
x86_64,687849,3.6,21.0,2.17
x86_64,634931,3.6,9.0,2.17
x86_64,621990,3.9,21.0,2.28
x86_64,617941,3.7,21.0,2.31
x86_64,521194,3.6,20.2,2.28
x86_64,517554,2.7,9.0,2.17
x86_64,511234,3.7,20.1,2.23
x86_64,495850,3.8,20.0,2.31
x86_64,486485,3.7,20.1,2.28
x86_64,396604,3.6,20.1,2.27
x86_64,389969,3.6,19.2,2.27
x86_64,388737,3.6,21.0,2.12
x86_64,381358,3.8,20.2,2.27
x86_64,353207,3.7,21.0,2.23
x86_64,334619,3.6,20.1,2.28
x86_64,315766,3.6,9.0,2.27
x86_64,314483,3.7,21.0,2.24
x86_64,311273,3.8,21.0,2.27
x86_64,291247,3.7,19.3,2.27
x86_64,281860,3.6,21.0,2.31
x86_64,281324,3.9,21.0,2.31
x86_64,274790,3.6,19.3,2.27
x86_64,267852,3.8,20.2,2.28
x86_64,254147,3.7,20.1,2.27
x86_64,236496,3.6,21.0,2.23
x86_64,213925,3.7,18.1,2.27
x86_64,204518,3.8,19.3,2.27
x86_64,199566,3.7,19.3,2.28
x86_64,195536,3.7,20.3,2.28
x86_64,184737,3.7,20.0,2.28
x86_64,183691,3.7,20.2,2.27
x86_64,183681,3.5,20.1,2.24
x86_64,173024,3.6,20.2,2.23
x86_64,163014,2.7,20.3,2.27
x86_64,162895,2.7,9.0,2.27
x86_64,153938,3.8,18.1,2.27
x86_64,151943,3.6,20.2,2.27
x86_64,151257,3.6,20.0,2.27
x86_64,150075,3.6,20.2,2.17
x86_64,135781,3.8,20.3,2.28
x86_64,134124,3.8,20.1,2.28
x86_64,127985,3.6,20.3,2.27
x86_64,126253,3.6,21.0,2.24
x86_64,125653,2.7,20.3,2.23
x86_64,125552,3.7,19.2,2.24
x86_64,124783,3.7,18.1,2.28
x86_64,123059,3.5,20.0,2.23
x86_64,120641,3.7,19.1,2.24
x86_64,119020,3.7,19.3,2.32
x86_64,118467,3.7,21.0,2.17
x86_64,113755,3.6,18.1,2.27
x86_64,113594,3.9,18.1,2.27
x86_64,110830,2.7,20.3,2.17
x86_64,110727,3.8,20.2,2.31
x86_64,101914,3.5,9.0,2.24
x86_64,98027,2.7,19.3,2.23
x86_64,91585,3.5,19.1,2.23
x86_64,91133,3.6,20.1,2.24
x86_64,89165,3.7,20.2,2.26
x86_64,85540,3.5,20.3,2.23
x86_64,79942,3.8,20.1,2.31
x86_64,78531,3.8,20.2,2.26
x86_64,77561,2.7,9.0,2.26
x86_64,76722,2.7,19.3,2.24
x86_64,74716,3.7,9.0,2.27
x86_64,73312,2.7,8.1,2.7
x86_64,72872,3.8,20.0,2.28
x86_64,72629,3.9,21.0,2.27
x86_64,71379,2.7,19.1,2.23
x86_64,69798,3.7,20.1,2.17
x86_64,66188,3.8,21.0,2.23
x86_64,66147,3.6,20.1,2.17
x86_64,65890,3.6,18.1,2.23
x86_64,62779,3.7,19.2,2.17
x86_64,62701,3.7,19.3,2.29
x86_64,61446,3.5,9.0,2.19
x86_64,60259,2.7,20.0,2.24
x86_64,58633,3.6,18.1,2.17
x86_64,57845,2.7,18.1,2.23
x86_64,57257,2.7,20.2,2.23
x86_64,54030,3.7,19.1,2.28
x86_64,53844,3.6,19.1,2.24
x86_64,52667,3.6,20.0,2.24
x86_64,52396,3.6,20.1,2.23
x86_64,52192,3.8,21.0,2.26
x86_64,51860,3.5,19.3,2.23
x86_64,51609,3.7,20.2,2.23
x86_64,49548,3.6,20.0,2.17
x86_64,49101,3.6,21.0,2.26
