cpu,num_downloads,python_version,glibc_version
x86_64,3983419,3.10,2.35
x86_64,3833521,3.11,2.35
aarch64,2863215,3.10,2.35
x86_64,2239939,3.11,2.34
x86_64,1661901,3.11,2.36
x86_64,1639784,3.9,2.27
x86_64,1612223,3.12,2.39
x86_64,1428343,3.9,2.31
x86_64,1242237,3.11,2.39
x86_64,1197195,3.10,2.36
x86_64,1132120,3.10,2.31
x86_64,967898,3.10,2.39
x86_64,918175,3.12,2.36
aarch64,884926,3.9,2.34
x86_64,851588,3.8,2.31
x86_64,836175,3.10,2.26
x86_64,818009,3.9,2.36
x86_64,770187,3.9,2.35
x86_64,634785,3.9,2.39
x86_64,468149,3.9,2.34
x86_64,455614,3.12,2.31
x86_64,447143,3.11,2.31
x86_64,403887,3.9,2.26
x86_64,371962,3.12,2.35
x86_64,307089,3.13,2.39
aarch64,287627,3.11,2.35
x86_64,252561,3.13,2.36
x86_64,219583,3.9,2.28
x86_64,211359,3.12,2.34
aarch64,201611,3.9,2.35
aarch64,182174,3.9,2.36
x86_64,182103,3.8,2.39
aarch64,128430,3.11,2.36
x86_64,127614,3.13,2.31
x86_64,117950,3.8,2.26
aarch64,108880,3.9,2.31
aarch64,108280,3.10,2.36
x86_64,103497,3.10,2.28
aarch64,97754,3.12,2.39
x86_64,97001,3.11,2.28
x86_64,95862,3.8,2.28
aarch64,83441,3.12,2.36
x86_64,81044,3.8,2.36
x86_64,75312,3.13,2.35
x86_64,72614,3.13,2.41
x86_64,61144,3.11,2.26
x86_64,60272,3.10,2.34
x86_64,54770,3.12,2.40
x86_64,47629,3.8,2.35
x86_64,44908,3.9,2.17
x86_64,44210,3.8,2.27
aarch64,39458,3.11,2.34
x86_64,39169,3.11,2.41
x86_64,32010,3.11,2.40
aarch64,29208,3.10,2.34
x86_64,22534,3.10,2.17
x86_64,19799,3.12,2.28
aarch64,18987,3.13,2.36
x86_64,16858,3.12,2.41
aarch64,16347,3.11,2.31
aarch64,15953,3.12,2.31
aarch64,14449,3.11,2.39
aarch64,14381,3.8,2.31
x86_64,11311,3.10,2.27
x86_64,11005,3.10,2.41
x86_64,10991,3.13,2.40
x86_64,10485,3.12,2.38
x86_64,9254,3.13,2.34
aarch64,8736,3.9,2.26
aarch64,6934,3.8,2.26
aarch64,6878,3.10,2.31
x86_64,6874,3.11,2.38
x86_64,6851,3.9,2.41
aarch64,6783,3.12,2.35
x86_64,6752,3.10,2.40
aarch64,5416,3.12,2.34
aarch64,5404,3.10,2.26
x86_64,5136,3.8,2.17
aarch64,5091,3.13,2.39
x86_64,4398,3.13,2.28
aarch64,3376,3.13,2.41
x86_64,2695,3.9,2.37
aarch64,2635,3.11,2.41
aarch64,2615,3.9,2.39
x86_64,2536,3.11,2.17
aarch64,2327,3.9,2.28
x86_64,2144,3.8,2.34
aarch64,2074,3.11,2.28
x86_64,2048,3.12,2.26
x86_64,2021,3.11,2.27
aarch64,1728,3.12,2.41
aarch64,1482,3.10,2.39
aarch64,1473,3.13,2.35
aarch64,1431,3.13,2.34
x86_64,1410,3.8,2.23
aarch64,1385,3.10,2.28
x86_64,1326,3.9,2.40
x86_64,1257,3.11,2.37
x86_64,1105,3.10,2.37
x86_64,1081,3.12,2.17
x86_64,1069,3.12,2.27
aarch64,1039,3.13,2.31
x86_64,1036,3.8,2.24
x86_64,1016,3.9,2.38
x86_64,1002,3.9,2.22
x86_64,851,3.8,2.41
aarch64,812,3.12,2.40
aarch64,789,3.11,2.38
aarch64,719,3.8,2.36
x86_64,699,3.10,2.38
aarch64,520,3.12,2.28
armv7l,506,3.9,2.31
aarch64,487,3.8,2.28
x86_64,484,3.13,2.17
x86_64,447,3.9,2.24
aarch64,423,3.13,2.28
x86_64,405,3.9,2.33
x86_64,391,3.9,2.23
x86_64,334,3.14,2.39
aarch64,320,3.13,2.40
aarch64,318,3.11,2.26
x86_64,298,3.11,2.22
x86_64,229,3.9,2.32
x86_64,208,3.10,2.33
x86_64,180,3.13,2.38
aarch64,168,3.9,2.17
aarch64,167,3.10,2.40
x86_64,153,3.13,2.27
aarch64,152,3.8,2.35
aarch64,147,3.9,2.41
x86_64,147,3.8,2.22
x86_64,139,3.11,2.32
x86_64,135,3.10,2.32
aarch64,134,3.10,2.41
aarch64,126,3.9,2.40
x86_64,121,3.10,2.23
x86_64,109,3.8,2.40
x86_64,104,3.9,2.19
s390x,102,3.12,2.34
aarch64,101,3.11,2.17
s390x,99,3.12,2.39
aarch64,95,3.11,2.40
ppc64le,94,3.12,2.34
x86_64,90,3.14,2.36
s390x,90,3.12,2.28
aarch64,88,3.9,2.27
aarch64,86,3.8,2.27
ppc64le,82,3.12,2.39
aarch64,80,3.8,2.39
aarch64,79,3.12,2.38
x86_64,73,3.8,2.38
armv7l,71,3.11,2.36
x86_64,65,3.12,2.37
ppc64le,64,3.13,2.41
s390x,64,3.13,2.41
x86_64,64,3.11,2.23
x86_64,62,3.14,2.35
x86_64,55,3.8,2.32
x86_64,48,3.8,2.37
s390x,48,3.11,2.28
aarch64,46,3.10,2.27
ppc64le,46,3.11,2.28
x86_64,44,3.10,2.24
aarch64,44,3.12,2.27
aarch64,38,3.10,2.17
aarch64,32,3.12,2.17
x86_64,30,3.11,2.33
x86_64,27,3.13,2.26
aarch64,26,3.10,2.32
aarch64,24,3.12,2.26
aarch64,22,3.11,2.27
s390x,22,3.11,2.34
ppc64le,21,3.11,2.34
aarch64,20,3.14,2.36
x86_64,18,3.14,2.17
s390x,18,3.9,2.28
x86_64,18,3.13,2.33
x86_64,16,3.12,2.22
armv8l,15,3.12,2.36
aarch64,15,3.10,2.38
x86_64,14,3.9,2.29
ppc64le,12,3.11,2.17
x86_64,12,3.13,2.32
x86_64,10,3.14,2.40
armv7l,10,3.10,2.35
ppc64le,10,3.13,2.40
x86_64,10,3.10,2.30
aarch64,10,3.8,2.41
s390x,10,3.13,2.40
ppc64le,10,3.12,2.28
aarch64,9,3.11,2.32
x86_64,9,3.10,2.22
aarch64,8,3.14,2.40
x86_64,8,3.9,2.30
x86_64,8,3.10,2.19
s390x,7,3.10,2.35
aarch64,7,3.9,2.38
x86_64,7,3.12,2.32
aarch64,7,3.13,2.17
i686,7,3.11,2.36
i686,7,3.9,2.31
x86_64,6,3.8,2.30
armv7l,6,3.12,2.28
x86_64,6,3.9,2.12
armv7l,6,3.12,2.31
aarch64,6,3.11,2.37
x86_64,5,3.8,2.33
armv7l,5,3.11,2.28
