cpu,num_downloads,python_version,glibc_version
aarch64,359,3.10,2.40
x86_64,301,3.9,2.33
x86_64,256,3.9,2.38
x86_64,237,3.14,2.39
aarch64,224,3.13,2.28
x86_64,223,3.13,2.27
x86_64,211,3.9,2.32
aarch64,205,3.8,2.35
aarch64,168,3.13,2.40
aarch64,165,3.11,2.37
aarch64,164,3.10,2.41
x86_64,161,3.8,2.40
aarch64,147,3.9,2.17
x86_64,146,3.9,2.22
x86_64,137,3.13,2.38
x86_64,132,3.8,2.37
x86_64,132,3.14,2.35
x86_64,127,3.10,2.33
s390x,124,3.12,2.28
aarch64,118,3.11,2.40
armv7l,108,3.11,2.36
x86_64,104,3.9,2.19
x86_64,98,3.10,2.32
x86_64,95,3.9,2.12
aarch64,93,3.9,2.27
x86_64,90,3.10,2.23
x86_64,84,3.12,2.37
aarch64,80,3.8,2.39
s390x,80,3.12,2.39
ppc64le,76,3.12,2.39
x86_64,72,3.14,2.36
x86_64,71,3.11,2.32
x86_64,71,3.12,2.23
x86_64,61,3.13,2.26
x86_64,61,3.8,2.32
aarch64,61,3.12,2.17
ppc64le,56,3.13,2.41
aarch64,55,3.11,2.17
aarch64,54,3.10,2.27
s390x,52,3.13,2.41
aarch64,51,3.8,2.27
ppc64le,50,3.12,2.34
s390x,50,3.12,2.34
x86_64,40,3.11,2.24
x86_64,40,3.8,2.33
x86_64,37,3.8,2.38
s390x,37,3.11,2.28
aarch64,36,3.10,2.17
ppc64le,34,3.11,2.28
x86_64,32,3.8,2.22
x86_64,30,3.10,2.24
aarch64,28,3.12,2.26
x86_64,27,3.12,2.32
aarch64,27,3.10,2.32
aarch64,27,3.9,2.38
x86_64,26,3.13,2.33
aarch64,24,3.13,2.26
aarch64,24,3.14,2.36
s390x,23,3.11,2.34
aarch64,20,3.12,2.27
s390x,20,3.9,2.28
aarch64,18,3.11,2.27
x86_64,16,3.11,2.18
ppc64le,16,3.11,2.34
ppc64le,15,3.13,2.40
x86_64,14,3.14,2.40
x86_64,12,3.11,2.22
ppc64le,12,3.11,2.17
i686,12,3.9,2.36
x86_64,10,3.12,2.22
aarch64,10,3.13,2.17
x86_64,10,3.11,2.23
x86_64,9,3.14,2.41
x86_64,9,3.10,2.30
s390x,9,3.10,2.35
x86_64,9,3.13,2.37
x86_64,9,3.14,2.34
i686,8,3.9,2.31
x86_64,8,3.10,2.22
x86_64,8,3.10,2.19
aarch64,8,3.9,2.33
x86_64,7,3.12,2.19
aarch64,7,3.9,2.40
x86_64,6,3.11,2.33
ppc64le,6,3.12,2.28
s390x,6,3.13,2.40
ppc64le,6,3.10,2.34
aarch64,6,3.14,2.31
x86_64,6,3.13,2.32
x86_64,6,3.9,2.29
x86_64,5,3.14,2.31
armv7l,4,3.12,2.39
aarch64,4,3.13,2.38
armv7l,4,3.9,2.36
armv7l,4,3.9,2.28
aarch64,4,3.14,2.35
aarch64,4,3.14,2.39
armv8l,4,3.12,2.31
x86_64,4,3.13,2.29
aarch64,3,3.12,2.23
s390x,3,3.10,2.39
x86_64,3,3.10,2.12
aarch64,3,3.8,2.34
x86_64,3,3.8,2.19
s390x,3,3.13,2.39
s390x,3,3.11,2.39
aarch64,2,3.13,2.27
aarch64,2,3.12,2.41-0
aarch64,2,3.8,2.40
armv7l,2,3.8,2.31
ppc64le,2,3.9,2.34
s390x,2,3.10,2.34
armv8l,2,3.12,2.35
x86_64,2,3.15,2.35
aarch64,2,3.8,2.24
i686,2,3.11,2.36
aarch64,2,3.13,2.23
armv7l,2,3.12,2.28
armv7l,2,3.11,2.28
armv7l,2,3.10,2.28
armv7l,2,3.9,2.27
armv7l,2,3.10,2.36
armv7l,2,3.10,2.31
aarch64,2,3.12,2.41-1
i686,2,3.9,2.23
s390x,2,3.9,2.34
armv8l,2,3.11,2.36
x86_64,2,3.13,2.23
i686,1,3.9,2.33
armv7l,1,3.10,2.35
x86_64,1,3.13,2.30
i686,1,3.8,2.27
armv7l,1,3.13,2.36
aarch64,1,3.8,2.19
x86_64,1,3.14,2.28
aarch64,1,3.10,2.37
