cpu,num_downloads,python_version,glibc_version
aarch64,2150,3.11,2.38
aarch64,2003,3.9,2.40
aarch64,1916,3.8,2.28
aarch64,1846,3.10,2.38
aarch64,1695,3.8,2.36
x86_64,1681,3.9,2.24
aarch64,1605,3.12,2.40
x86_64,1405,3.9,2.32
x86_64,1326,3.9,2.33
x86_64,1285,3.8,2.24
aarch64,1272,3.11,2.26
x86_64,1185,3.13,2.17
x86_64,1120,3.11,2.22
x86_64,832,3.9,2.38
x86_64,802,3.9,2.19
aarch64,729,3.8,2.35
x86_64,647,3.9,2.23
aarch64,630,3.13,2.28
x86_64,617,3.10,2.32
aarch64,605,3.10,2.41
aarch64,602,3.13,2.40
aarch64,533,3.11,2.37
x86_64,521,3.8,2.41
x86_64,517,3.13,2.38
aarch64,498,3.11,2.23
x86_64,497,3.11,2.19
armv7l,454,3.9,2.31
aarch64,439,3.9,2.17
aarch64,436,3.11,2.17
aarch64,363,3.11,2.40
aarch64,357,3.12,2.26
x86_64,347,3.12,2.37
x86_64,343,3.8,2.32
x86_64,339,3.10,2.23
x86_64,313,3.8,2.40
x86_64,312,3.13,2.27
x86_64,308,3.14,2.39
x86_64,298,3.9,2.22
aarch64,298,3.9,2.41
aarch64,292,3.12,2.17
x86_64,279,3.11,2.32
x86_64,267,3.11,2.23
aarch64,267,3.10,2.17
aarch64,247,3.13,2.17
x86_64,240,3.8,2.38
s390x,218,3.12,2.39
x86_64,215,3.12,2.32
x86_64,207,3.8,2.22
aarch64,207,3.10,2.40
aarch64,195,3.8,2.27
s390x,192,3.12,2.28
ppc64le,173,3.12,2.39
aarch64,157,3.8,2.39
x86_64,157,3.14,2.36
x86_64,150,3.14,2.41
x86_64,145,3.14,2.35
x86_64,134,3.8,2.37
x86_64,132,3.10,2.24
aarch64,121,3.9,2.27
x86_64,120,3.13,2.26
s390x,102,3.12,2.34
x86_64,99,3.12,2.8
aarch64,94,3.10,2.27
armv7l,93,3.11,2.36
x86_64,88,3.11,2.24
x86_64,79,3.8,2.33
aarch64,72,3.12,2.27
x86_64,71,3.10,2.19
x86_64,71,3.10,2.30
ppc64le,69,3.12,2.34
x86_64,68,3.11,2.33
x86_64,65,3.9,2.12
x86_64,63,3.11,2.18
x86_64,58,3.14,2.31
s390x,49,3.11,2.34
x86_64,45,3.13,2.37
x86_64,40,3.11,2.29
ppc64le,38,3.11,2.34
x86_64,37,3.11,2.25
x86_64,37,3.9,2.30
x86_64,36,3.13,2.24
x86_64,35,3.9,2.18
x86_64,32,3.12,2.23
x86_64,32,3.12,2.18
s390x,30,3.13,2.41
ppc64le,30,3.13,2.41
x86_64,28,3.13,2.33
x86_64,27,3.8,2.29
aarch64,26,3.10,2.32
x86_64,26,3.12,2.30
x86_64,25,3.10,2.22
x86_64,25,3.8,2.21
aarch64,20,3.9,2.33
x86_64,19,3.8,2.30
x86_64,18,3.14,2.17
armv7l,16,3.10,2.35
s390x,15,3.10,2.35
ppc64le,14,3.12,2.28
x86_64,13,3.12,2.22
x86_64,12,3.15,2.35
aarch64,12,3.13,2.38
ppc64le,12,3.10,2.34
x86_64,12,3.12,2.33
aarch64,12,3.11,2.27
s390x,11,3.10,2.39
x86_64,11,3.13,2.32
ppc64le,10,3.11,2.17
armv7l,10,3.11,2.26
armv7l,10,3.8,2.28
x86_64,10,3.12,2.19
x86_64,10,3.8,2.19
armv7l,10,3.10,2.31
x86_64,10,3.14,2.40
x86_64,9,3.10,2.20
s390x,9,3.10,2.34
armv7l,8,3.12,2.31
s390x,8,3.11,2.28
aarch64,8,3.14,2.36
armv7l,8,3.13,2.36
x86_64,8,3.10,2.18
s390x,7,3.9,2.34
aarch64,7,3.8,2.17
aarch64,7,3.9,2.38
ppc64le,7,3.9,2.34
aarch64,6,3.14,2.39
ppc64le,6,3.11,2.28
armv7l,6,3.11,2.31
x86_64,6,3.9,2.29
aarch64,6,3.14,2.41
x86_64,6,3.10,2.12
i686,5,3.9,2.31
s390x,5,3.11,2.39
armv7l,5,3.12,2.36
x86_64,5,3.8,2.12
s390x,5,3.13,2.39
aarch64,4,3.8,2.23
aarch64,4,3.8,2.30
aarch64,4,3.13,2.24
aarch64,4,3.13,2.26
armv7l,4,3.13,2.28
aarch64,4,3.10,2.30
aarch64,4,3.8,2.24
armv7l,4,3.9,2.36
armv7l,4,3.10,2.36
aarch64,4,3.13,2.27
x86_64,4,3.13,2.23
aarch64,4,3.8,2.40
aarch64,3,3.14,2.31
x86_64,3,3.13,2.22
armv7l,3,3.10,2.28
i686,3,3.11,2.36
x86_64,2,3.12,2.29
armv7l,2,3.9,2.28
aarch64,2,3.12,2.23
x86_64,2,3.8,2.18
armv7l,2,3.11,2.39
armv7l,2,3.12,2.28
armv7l,2,3.12,2.39
x86_64,2,3.13,2.18
aarch64,2,3.8,2.41
ppc64le,2,3.13,2.31
aarch64,2,3.9,2.24
x86_64,2,3.8,2.20
armv7l,2,3.8,2.31
x86_64,2,3.15,2.41
i686,2,3.9,2.32
armv7l,2,3.11,2.28
aarch64,1,3.8,2.38
armv8l,1,3.12,2.31
ppc64le,1,3.11,2.36
aarch64,1,3.8,2.32
s390x,1,3.11,2.36
aarch64,1,3.8,2.19
aarch64,1,3.11,2.29
x86_64,1,3.11,2.30
ppc64le,1,3.12,2.36
s390x,1,3.9,2.28
x86_64,1,3.14,2.37
