cpu,num_downloads,python_version,glibc_version
x86_64,6431467,3.10,2.35
x86_64,5734670,3.11,2.35
x86_64,3961704,3.12,2.39
x86_64,3201559,3.11,2.36
aarch64,2938580,3.10,2.35
x86_64,2819106,3.9,2.27
x86_64,2537169,3.11,2.34
x86_64,2463679,3.12,2.36
x86_64,2458209,3.11,2.39
x86_64,2087569,3.10,2.31
x86_64,1964819,3.9,2.31
x86_64,1859649,3.10,2.36
x86_64,1855574,3.10,2.39
x86_64,1279101,3.8,2.31
x86_64,1247197,3.9,2.36
x86_64,1233305,3.12,2.31
x86_64,1155445,3.12,2.35
x86_64,1093113,3.9,2.35
x86_64,1032291,3.10,2.26
x86_64,1028694,3.9,2.39
x86_64,936268,3.11,2.31
aarch64,922097,3.9,2.34
x86_64,696985,3.13,2.39
x86_64,679341,3.9,2.34
x86_64,541365,3.13,2.36
aarch64,533528,3.11,2.36
x86_64,479682,3.9,2.26
x86_64,393234,3.12,2.34
aarch64,373844,3.11,2.35
x86_64,363413,3.13,2.35
x86_64,334385,3.9,2.28
x86_64,282826,3.11,2.28
x86_64,256662,3.8,2.39
aarch64,249088,3.9,2.35
x86_64,242484,3.10,2.28
aarch64,221007,3.9,2.36
x86_64,219740,3.13,2.31
aarch64,207275,3.10,2.36
aarch64,195975,3.12,2.36
x86_64,185594,3.8,2.36
aarch64,163504,3.12,2.39
x86_64,162049,3.8,2.28
aarch64,156700,3.9,2.31
x86_64,140390,3.8,2.26
x86_64,106753,3.8,2.35
x86_64,101695,3.10,2.34
x86_64,94896,3.13,2.41
aarch64,89621,3.12,2.31
x86_64,88571,3.11,2.26
x86_64,87330,3.12,2.40
x86_64,81826,3.11,2.41
x86_64,65977,3.8,2.27
aarch64,58376,3.11,2.34
x86_64,58198,3.12,2.28
aarch64,57818,3.13,2.36
x86_64,54485,3.11,2.40
x86_64,54468,3.9,2.17
aarch64,49809,3.10,2.34
aarch64,42797,3.12,2.35
aarch64,39688,3.11,2.31
x86_64,38749,3.12,2.41
aarch64,38137,3.12,2.34
aarch64,32791,3.11,2.39
x86_64,32698,3.13,2.34
x86_64,29884,3.10,2.17
aarch64,28525,3.10,2.31
aarch64,28194,3.8,2.31
x86_64,27055,3.10,2.41
x86_64,22030,3.12,2.38
x86_64,16960,3.10,2.27
x86_64,16357,3.13,2.40
x86_64,16120,3.13,2.28
aarch64,14772,3.13,2.39
x86_64,14736,3.11,2.38
aarch64,14450,3.9,2.26
x86_64,11938,3.9,2.41
x86_64,10886,3.10,2.40
aarch64,10023,3.10,2.26
aarch64,9989,3.8,2.26
aarch64,7984,3.13,2.34
x86_64,7876,3.12,2.26
x86_64,7870,3.8,2.17
x86_64,7694,3.8,2.34
aarch64,7675,3.11,2.28
