cpu,num_downloads,python_version,glibc_version
armv7l,3,3.12,2.36
armv7l,3,3.8,2.31
aarch64,2,3.8,2.33
x86_64,2,3.12,2.29
aarch64,2,3.10,2.23
x86_64,2,3.11,2.21
armv7l,2,3.13,2.31
aarch64,2,3.12,2.32
i686,2,3.9,2.24
x86_64,2,3.13,2.18
aarch64,2,3.8,2.38
aarch64,2,3.9,2.24
aarch64,2,3.8,2.24
aarch64,2,3.8,2.17
x86_64,2,3.10,2.29
x86_64,2,3.14,2.34
s390x,2,3.11,2.28
ppc64le,1,3.10,2.35
x86_64,1,3.9,2.15
aarch64,1,3.8,2.19
armv7l,1,3.8,2.26
x86_64,1,3.14,2.28
armv8l,1,3.12,2.31
aarch64,1,3.11,2.32
s390x,1,3.10,2.39
armv7l,1,3.11,2.34
armv7l,1,3.13,2.41
x86_64,1,3.9,2.18
armv7l,1,3.10,2.36
x86_64,1,3.8,2.21
aarch64,1,3.12,2.23
s390x,1,3.10,2.28
