cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,1567484,3.7,20.0,2.24
x86_64,926145,3.7,20.0,2.27
x86_64,850865,3.7,19.0,2.23
x86_64,506339,3.7,20.1,2.28
x86_64,483068,3.7,20.2,2.28
x86_64,379318,3.6,9.0,2.17
x86_64,377949,3.6,20.3,2.27
x86_64,357076,3.7,9.0,2.26
x86_64,335410,3.7,20.3,2.28
x86_64,319431,3.7,20.1,2.23
x86_64,271181,3.8,20.1,2.27
x86_64,267365,3.8,20.2,2.28
x86_64,264303,2.7,9.0,2.17
x86_64,252560,3.6,20.2,2.28
x86_64,249813,3.6,20.1,2.28
x86_64,241383,3.6,20.3,2.17
x86_64,239128,3.6,20.2,2.27
x86_64,219177,3.7,20.3,2.26
x86_64,207146,3.7,20.3,2.27
x86_64,206413,3.8,20.3,2.28
x86_64,179292,3.8,20.3,2.27
x86_64,166895,3.6,9.0,2.27
x86_64,157189,3.8,20.2,2.27
x86_64,152704,3.7,20.3,2.23
x86_64,144753,3.7,20.2,2.27
x86_64,140015,3.7,18.1,2.28
x86_64,125210,3.6,20.3,2.28
x86_64,122007,3.8,20.0,2.31
x86_64,110806,3.6,19.3,2.27
x86_64,107791,3.6,19.2,2.27
x86_64,106295,2.7,19.1,2.23
x86_64,100834,3.8,20.1,2.28
x86_64,98656,3.6,20.2,2.17
x86_64,90349,3.7,19.3,2.27
x86_64,87965,3.7,20.3,2.12
x86_64,74291,3.6,20.3,2.23
x86_64,70911,3.8,20.0,2.28
x86_64,70144,2.7,20.3,2.17
x86_64,69033,3.7,20.1,2.27
x86_64,67239,3.6,20.1,2.27
x86_64,66841,3.6,20.2,2.23
x86_64,58928,3.5,19.1,2.23
x86_64,57152,2.7,20.3,2.23
x86_64,56094,3.5,20.3,2.23
x86_64,54415,3.7,19.3,2.28
x86_64,53734,3.7,20.3,2.24
x86_64,53464,3.6,20.2,2.24
x86_64,53271,3.7,19.2,2.24
x86_64,52815,3.7,20.1,2.24
x86_64,52782,3.7,9.0,2.27
x86_64,51935,3.5,20.1,2.24
x86_64,51793,3.8,20.3,2.31
x86_64,51595,3.6,20.3,2.24
x86_64,51155,3.7,20.0,2.28
x86_64,50174,2.7,9.0,2.27
x86_64,48339,3.7,18.1,2.27
x86_64,47790,3.5,19.3,2.23
x86_64,45578,2.7,19.3,2.24
x86_64,44066,3.6,20.1,2.24
x86_64,43968,3.7,20.2,2.26
x86_64,43271,3.7,19.3,2.30
x86_64,43171,3.8,20.2,2.31
x86_64,41823,2.7,20.3,2.27
x86_64,39639,3.7,20.2,2.23
x86_64,38912,2.7,19.3,2.23
x86_64,38573,3.6,10.0,2.23
x86_64,38296,3.7,18.1,2.24
x86_64,37803,2.7,20.2,2.27
x86_64,36272,3.6,18.1,2.23
x86_64,34880,3.7,20.2,2.24
x86_64,34084,3.7,20.3,2.17
x86_64,33883,3.6,20.1,2.17
x86_64,33585,2.7,20.3,2.24
x86_64,33391,3.9,20.3,2.28
x86_64,32947,2.7,20.0,2.28
x86_64,32241,3.6,20.0,2.24
x86_64,32219,3.6,18.1,2.27
x86_64,30222,2.7,20.0,2.24
x86_64,29854,3.6,20.3,2.12
x86_64,28352,3.6,9.0,2.28
x86_64,28228,3.6,20.0,2.27
x86_64,26467,3.5,18.1,2.23
x86_64,26421,3.6,19.1,2.24
x86_64,26082,3.6,9.0,2.12
x86_64,25696,3.6,20.0,2.17
x86_64,24669,3.5,20.3,2.12
x86_64,24610,3.6,20.1,2.23
x86_64,24166,3.6,19.2,2.24
x86_64,23968,2.7,9.0,2.26
x86_64,23786,3.6,19.3,2.17
x86_64,23482,2.7,20.1,2.24
x86_64,23176,3.7,19.1,2.24
x86_64,22169,3.6,19.3,2.24
x86_64,21779,3.7,19.2,2.17
x86_64,21592,3.8,18.1,2.27
x86_64,21592,3.5,19.2,2.23
x86_64,21378,2.7,20.3,2.19
x86_64,20965,3.5,20.0,2.23
x86_64,20766,3.8,20.1,2.31
x86_64,20529,3.6,18.1,2.17
x86_64,20098,3.7,19.0,2.17
x86_64,20081,2.7,9.0,2.23
x86_64,19615,3.8,20.3,2.23
x86_64,19396,3.7,20.0,2.23
x86_64,19352,3.7,19.3,2.24
x86_64,19305,2.7,18.1,2.23
x86_64,19052,3.6,18.1,2.24
x86_64,19044,2.7,8.1,2.7
x86_64,18938,3.5,20.1,2.23
x86_64,18935,3.9,20.2,2.28
x86_64,18824,3.5,20.2,2.24
x86_64,18747,2.7,20.2,2.23
x86_64,18692,3.7,20.2,2.17
x86_64,18462,3.5,9.0,2.19
x86_64,18257,3.8,20.0,2.27
x86_64,18092,3.5,20.3,2.17
x86_64,17579,3.7,19.1,2.23
x86_64,17225,3.7,19.2,2.28
x86_64,16931,3.6,9.0,2.19
x86_64,16643,3.7,19.2,2.23
x86_64,16396,3.7,20.1,2.17
x86_64,16369,3.5,8.1,2.9
x86_64,16289,2.7,9.0,2.19
x86_64,16245,3.6,20.0,2.28
x86_64,15839,3.9,20.2,2.27
x86_64,15485,3.7,19.0,2.24
x86_64,15120,3.6,20.3,2.19
x86_64,14961,3.6,19.0,2.28
x86_64,14903,2.7,19.0,2.23
x86_64,14859,2.7,20.3,2.28
x86_64,14824,3.7,20.0,2.26
x86_64,14168,3.7,20.0,2.17
x86_64,14158,3.7,19.3,2.17
x86_64,14037,3.8,20.2,2.24
x86_64,13593,3.7,20.3,2.31
x86_64,13151,3.8,20.2,2.23
x86_64,12844,2.7,20.1,2.27
x86_64,12813,3.5,9.0,2.24
x86_64,12698,3.6,20.0,2.23
x86_64,12502,2.7,19.3,2.28
x86_64,12475,3.6,18.1,2.28
x86_64,12399,3.6,10.0,2.24
x86_64,12147,3.6,19.0,2.27
x86_64,12101,3.7,19.3,2.23
x86_64,12096,3.9,20.3,2.27
x86_64,11850,3.8,19.2,2.28
x86_64,11541,3.9,18.1,2.27
x86_64,11312,2.7,18.1,2.28
x86_64,11252,2.7,9.0,2.24
x86_64,11148,3.8,20.2,2.26
x86_64,10931,3.6,19.3,2.28
x86_64,10837,3.5,20.2,2.28
x86_64,10796,3.7,20.0,2.31
x86_64,10608,2.7,8.1,2.2
x86_64,10564,3.8,20.2,2.17
x86_64,10529,2.7,20.1,2.23
x86_64,10524,3.7,20.1,2.26
x86_64,10358,2.7,20.2,2.24
x86_64,10192,3.7,20.2,2.31
x86_64,9841,3.8,19.3,2.27
x86_64,9766,3.6,20.3,2.26
x86_64,9713,3.7,19.0,2.28
x86_64,9309,2.7,9.0,2.12
x86_64,9273,2.7,20.1,2.17
x86_64,9226,3.5,20.2,2.23
x86_64,9097,3.7,19.1,2.28
x86_64,8619,3.7,18.1,2.23
x86_64,8505,3.7,19.2,2.27
x86_64,8498,2.7,19.1,2.24
x86_64,8378,2.7,20.2,2.28
x86_64,8328,2.7,20.2,2.17
x86_64,8293,3.7,18.1,2.17
x86_64,8099,3.8,20.0,2.23
x86_64,7984,3.6,19.1,2.23
x86_64,7980,3.6,19.3,2.23
x86_64,7732,3.6,20.2,2.19
x86_64,7597,3.8,19.3,2.28
x86_64,7590,3.7,19.1,2.27
x86_64,7276,3.6,19.2,2.28
x86_64,7054,3.8,19.3,2.23
x86_64,6929,3.7,18.0,2.24
x86_64,6652,3.6,20.2,2.31
x86_64,6644,3.5,9.0,2.17
x86_64,6634,3.8,19.2,2.23
x86_64,6460,3.8,19.3,2.26
x86_64,6385,3.5,20.3,2.27
x86_64,6231,2.7,9.0,2.28
x86_64,6187,3.5,20.3,2.24
x86_64,6183,3.8,20.3,2.24
x86_64,6147,2.7,20.0,2.27
x86_64,6059,3.6,19.2,2.31
x86_64,6032,3.7,19.3,2.32
x86_64,5984,2.7,19.1,2.19
x86_64,5939,3.7,20.3,2.30
x86_64,5762,2.7,19.0,2.17
x86_64,5695,3.6,20.3,2.31
x86_64,5609,3.6,10.0,2.19
x86_64,5583,3.6,9.0,2.23
x86_64,5446,3.8,20.2,2.32
x86_64,5396,3.8,20.3,2.17
x86_64,5321,3.5,8.1,2.2
x86_64,5256,3.6,19.1,2.27
x86_64,5231,3.8,20.1,2.23
x86_64,5033,2.7,20.3,2.30
x86_64,5023,3.8,18.1,2.28
x86_64,4968,3.8,9.0,2.31
x86_64,4919,3.8,19.2,2.27
x86_64,4904,3.6,19.2,2.17
aarch64,4901,3.8,20.0,2.31
x86_64,4880,3.7,18.0,2.17
x86_64,4877,3.8,20.1,2.26
x86_64,4763,3.8,20.3,2.26
x86_64,4659,2.7,20.0,2.17
x86_64,4559,2.7,18.1,2.27
x86_64,4531,3.6,19.2,2.23
x86_64,4500,2.7,19.0,2.27
x86_64,4465,3.6,19.0,2.23
x86_64,4417,2.7,20.1,2.28
x86_64,4416,3.6,19.0,2.24
x86_64,4145,3.5,9.0,2.23
x86_64,4142,3.8,19.3,2.17
x86_64,4045,3.9,20.1,2.27
x86_64,4009,2.7,10.0,2.17
x86_64,3940,3.7,20.1,2.31
x86_64,3885,3.8,20.1,2.32
x86_64,3856,3.7,9.0,2.28
x86_64,3813,3.9,20.2,2.32
x86_64,3734,2.7,10.0,2.23
x86_64,3732,3.6,19.1,2.17
x86_64,3722,3.6,10.0,2.17
x86_64,3707,3.5,20.2,2.27
x86_64,3412,3.7,19.0,2.30
x86_64,3389,2.7,19.3,2.27
x86_64,3343,3.8,9.0,2.27
x86_64,3343,3.7,19.0,2.27
x86_64,3334,2.7,20.2,2.19
x86_64,3263,3.9,20.3,2.31
x86_64,3261,2.7,20.0,2.19
x86_64,3157,2.7,20.0,2.23
x86_64,3147,3.8,19.3,2.31
x86_64,3122,3.9,20.2,2.31
x86_64,3121,3.7,19.3,2.26
x86_64,3080,3.6,19.1,2.19
x86_64,3028,3.6,20.2,2.26
x86_64,2970,3.8,18.1,2.23
x86_64,2945,3.6,10.0,2.26
x86_64,2940,3.6,20.0,2.19
x86_64,2893,2.7,19.3,2.17
x86_64,2737,3.7,19.1,2.17
x86_64,2620,2.7,20.3,2.26
x86_64,2579,3.5,10.0,2.23
x86_64,2506,3.7,18.1,2.30
x86_64,2467,3.8,19.0,2.28
x86_64,2395,3.8,20.0,2.30
x86_64,2393,2.7,19.0,2.24
x86_64,2388,3.6,9.0,2.24
x86_64,2363,2.7,19.2,2.24
x86_64,2363,3.5,19.0,2.23
x86_64,2350,2.7,20.3,2.31
x86_64,2334,3.8,19.2,2.17
x86_64,2310,3.8,9.0,2.26
x86_64,2259,3.5,18.1,2.27
x86_64,2184,3.5,19.2,2.24
x86_64,2166,3.6,20.1,2.31
x86_64,2154,2.7,20.3,2.25
x86_64,2153,3.5,20.3,2.19
x86_64,2100,3.5,20.1,2.27
x86_64,2096,3.9,20.2,2.24
x86_64,2074,3.8,20.3,2.32
x86_64,2066,3.6,18.1,2.31
x86_64,2063,2.7,18.1,2.17
x86_64,2040,3.6,18.1,2.26
x86_64,1977,3.5,20.0,2.17
x86_64,1969,3.6,19.1,2.26
x86_64,1956,3.8,20.1,2.17
x86_64,1932,3.7,10.0,2.17
x86_64,1874,3.8,20.1,2.19
x86_64,1861,3.9,20.2,2.23
x86_64,1846,3.7,19.2,2.26
x86_64,1728,3.6,19.0,2.17
x86_64,1714,3.7,20.2,2.32
x86_64,1675,3.7,20.2,2.30
x86_64,1644,3.6,18.1,2.19
x86_64,1642,3.7,20.3,2.19
x86_64,1607,3.5,20.3,2.28
x86_64,1590,3.7,8.1,2.17
x86_64,1587,3.7,20.3b1,2.23
x86_64,1545,3.4,9.0,2.17
x86_64,1544,3.7,20.2,2.12
x86_64,1542,3.7,20.0,2.30
x86_64,1476,3.7,20.3,2.29
x86_64,1460,3.6,19.1,2.28
x86_64,1449,2.7,19.2,2.19
x86_64,1422,3.7,9.0,2.23
x86_64,1345,3.8,20.1,2.24
x86_64,1302,2.7,10.0,2.12
x86_64,1301,2.7,20.3,2.12
x86_64,1300,2.7,8.1,2.4
x86_64,1271,3.6,20.0,2.31
x86_64,1259,3.8,20.0,2.26
x86_64,1253,3.6,20.0,2.26
x86_64,1247,3.9,20.3,2.32
x86_64,1240,3.8,20.0,2.24
x86_64,1234,3.6,8.1,2.17
x86_64,1231,2.7,18.1,2.19
x86_64,1224,3.7,10.0,2.24
x86_64,1218,3.5,20.0,2.24
x86_64,1207,3.7,10.0,2.23
x86_64,1206,3.5,19.3,2.28
x86_64,1188,2.7,10.0,2.19
x86_64,1150,2.7,18.1,2.24
x86_64,1140,3.4,10.0,2.22
x86_64,1131,3.4,19.0,2.17
x86_64,1126,3.7,19.1,2.30
x86_64,1106,3.6,18.0,2.17
aarch64,1097,3.6,20.3,2.27
x86_64,1095,3.7,18.0,2.27
x86_64,1059,3.8,20.3,2.12
x86_64,1046,2.7,20.3b1,2.23
x86_64,1036,3.5,9.0,2.27
x86_64,1006,3.7,10.0,2.27
x86_64,991,2.7,19.2,2.27
x86_64,969,3.5,18.0,2.23
x86_64,939,3.7,18.1,2.19
x86_64,931,3.8,20.0,2.32
x86_64,913,2.7,20.2,2.31
x86_64,913,3.8,20.1,2.30
x86_64,888,3.7,20.3,2.32
x86_64,876,3.7,19.2,2.19
x86_64,872,3.6,20.2,2.12
x86_64,854,3.7,9.0,2.19
x86_64,827,3.7,20.1,2.30
x86_64,820,2.7,19.2,2.17
x86_64,790,3.6,9.0,2.26
