cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,3726828,3.7,20.1,2.24
x86_64,1330993,3.7,20.0,2.27
x86_64,881603,3.7,19.0,2.23
x86_64,841741,3.7,20.2,2.28
x86_64,530824,3.8,20.1,2.27
x86_64,437322,3.7,20.3,2.28
x86_64,414459,3.6,9.0,2.17
x86_64,411642,3.8,20.1,2.28
x86_64,410710,3.7,9.0,2.26
x86_64,359805,3.7,20.1,2.23
x86_64,337445,3.6,20.3,2.27
x86_64,325824,3.7,20.3,2.27
x86_64,320416,3.8,20.3,2.28
x86_64,276445,3.8,20.3,2.27
x86_64,243957,3.6,19.2,2.27
x86_64,238430,3.7,20.3,2.26
x86_64,229265,3.6,20.3,2.17
x86_64,229035,3.7,20.1,2.28
x86_64,226247,3.6,20.2,2.28
x86_64,215785,3.6,20.1,2.28
x86_64,213235,2.7,9.0,2.17
x86_64,208109,3.8,20.2,2.27
x86_64,201124,3.6,20.3,2.28
x86_64,183514,3.6,9.0,2.27
x86_64,148967,3.7,18.1,2.28
x86_64,139383,3.6,20.2,2.27
x86_64,136584,3.6,19.3,2.27
x86_64,125618,3.8,20.2,2.28
x86_64,123056,3.7,20.3,2.23
x86_64,120463,3.8,20.0,2.31
x86_64,110938,3.7,19.3,2.27
x86_64,100497,3.8,20.0,2.28
x86_64,96738,3.7,20.2,2.27
x86_64,88686,3.6,20.2,2.23
x86_64,87796,3.6,20.3,2.23
x86_64,85628,3.7,9.0,2.27
x86_64,85064,2.7,19.3,2.23
x86_64,82137,2.7,19.1,2.23
x86_64,80932,3.8,20.3,2.31
x86_64,79943,2.7,20.3,2.23
x86_64,79876,2.7,20.3,2.17
x86_64,74913,3.6,20.1,2.27
x86_64,71511,3.7,20.3,2.24
x86_64,69620,2.7,20.3,2.27
x86_64,67993,3.5,19.1,2.23
x86_64,65395,3.7,19.2,2.24
x86_64,64817,3.5,20.3,2.23
x86_64,62051,3.7,20.0,2.28
x86_64,62039,3.9,20.3,2.28
x86_64,60271,3.7,19.3,2.28
x86_64,59630,3.7,20.0,2.24
x86_64,59301,3.6,20.2,2.17
x86_64,56575,3.6,20.3,2.24
x86_64,55597,3.7,20.1,2.27
x86_64,54174,3.6,18.1,2.23
x86_64,48687,3.7,20.3,2.17
x86_64,48650,3.7,20.2,2.23
x86_64,47711,3.6,20.1,2.24
x86_64,47555,2.7,9.0,2.27
x86_64,43801,3.5,20.1,2.24
x86_64,43114,3.5,9.0,2.19
x86_64,42122,3.7,18.1,2.27
x86_64,41964,2.7,20.3,2.24
x86_64,41166,3.6,18.1,2.17
x86_64,40254,2.7,20.0,2.28
x86_64,39107,3.6,19.3,2.17
x86_64,38954,3.7,20.2,2.26
x86_64,38084,3.6,10.0,2.23
x86_64,36799,3.7,19.3,2.30
x86_64,34119,3.6,20.0,2.24
x86_64,33937,2.7,19.3,2.24
x86_64,33530,2.7,20.0,2.24
x86_64,33285,3.6,20.1,2.17
x86_64,32826,3.5,19.3,2.23
x86_64,29829,2.7,20.1,2.24
x86_64,29815,3.8,20.3,2.23
x86_64,29136,3.9,20.3,2.27
x86_64,28868,3.6,20.2,2.24
x86_64,28627,3.7,20.3,2.31
x86_64,28084,3.6,18.1,2.27
x86_64,27578,3.6,19.1,2.24
x86_64,27151,2.7,9.0,2.26
x86_64,25793,3.7,18.1,2.24
x86_64,25549,3.8,18.1,2.27
x86_64,25053,3.5,18.1,2.23
x86_64,24139,3.6,20.0,2.17
x86_64,23810,3.5,20.3,2.17
x86_64,23499,3.8,20.2,2.31
x86_64,23471,2.7,9.0,2.23
x86_64,23396,3.7,19.2,2.17
x86_64,23048,3.6,20.3,2.12
x86_64,23039,3.7,19.1,2.24
x86_64,22630,3.6,20.1,2.23
x86_64,22560,2.7,8.1,2.7
x86_64,21966,3.7,19.0,2.17
x86_64,21884,3.6,9.0,2.19
x86_64,21252,3.7,19.1,2.23
x86_64,21154,2.7,20.1,2.27
x86_64,20914,3.5,20.0,2.23
x86_64,20841,3.7,19.3,2.24
x86_64,20752,2.7,18.1,2.23
x86_64,20386,3.7,19.3,2.23
x86_64,20051,2.7,19.0,2.23
x86_64,19916,3.6,19.0,2.27
x86_64,19875,2.7,20.3,2.28
x86_64,19625,3.5,20.3,2.12
x86_64,19387,3.6,20.0,2.27
x86_64,18956,2.7,20.3,2.19
x86_64,18663,3.5,20.1,2.23
x86_64,18590,3.7,19.1,2.28
x86_64,18373,3.6,19.2,2.23
x86_64,17836,3.7,20.1,2.17
x86_64,17817,3.6,19.3,2.23
x86_64,17560,3.8,20.2,2.26
x86_64,17385,3.7,20.0,2.26
x86_64,17166,3.6,19.3,2.24
x86_64,16913,3.8,20.1,2.31
x86_64,16665,3.6,20.3,2.31
x86_64,16419,3.5,19.2,2.23
x86_64,16207,3.8,20.0,2.27
x86_64,15825,3.7,20.2,2.17
x86_64,15767,3.6,18.1,2.24
x86_64,15388,3.5,9.0,2.27
x86_64,15166,2.7,20.2,2.23
x86_64,14813,3.7,20.2,2.24
x86_64,14731,3.7,19.0,2.24
x86_64,14579,3.7,20.3,2.12
x86_64,14510,3.9,18.1,2.27
x86_64,14500,2.7,9.0,2.24
x86_64,14481,3.6,20.3,2.26
x86_64,14112,3.6,19.3,2.28
x86_64,14058,3.6,20.0,2.28
x86_64,14032,3.7,20.0,2.23
x86_64,13982,2.7,19.0,2.27
x86_64,13878,3.6,19.2,2.24
x86_64,13697,3.6,20.3,2.19
x86_64,13687,3.7,20.0,2.17
x86_64,13628,3.9,20.3,2.31
x86_64,13498,3.9,20.2,2.27
x86_64,13147,2.7,9.0,2.19
x86_64,12758,3.6,9.0,2.24
x86_64,12603,3.8,20.3,2.26
x86_64,12110,3.6,9.0,2.28
x86_64,11985,3.7,19.2,2.28
x86_64,11800,3.6,19.1,2.23
x86_64,11796,3.7,20.1,2.26
x86_64,11765,3.6,18.1,2.28
x86_64,11713,2.7,20.2,2.24
x86_64,11458,3.8,20.2,2.23
x86_64,10843,3.8,19.2,2.23
x86_64,10757,3.5,8.1,2.9
x86_64,10724,3.7,20.0,2.31
x86_64,10711,2.7,20.3,2.31
x86_64,10583,3.8,20.2,2.24
x86_64,10473,3.6,19.0,2.28
x86_64,10286,2.7,20.2,2.27
x86_64,9997,2.7,20.2,2.17
x86_64,9799,3.6,10.0,2.24
x86_64,9794,3.6,19.1,2.27
x86_64,9738,2.7,18.1,2.28
x86_64,9725,3.5,20.3,2.24
x86_64,9552,3.5,20.3,2.27
x86_64,9536,3.8,19.2,2.28
x86_64,9505,2.7,8.1,2.2
x86_64,9500,3.6,20.0,2.23
x86_64,9444,3.6,19.2,2.31
x86_64,9292,3.7,20.0,2.30
x86_64,9264,3.5,9.0,2.17
x86_64,9026,2.7,20.1,2.17
x86_64,9021,3.5,9.0,2.24
x86_64,8942,3.5,20.2,2.23
x86_64,8922,3.8,19.3,2.28
x86_64,8520,2.7,20.1,2.23
x86_64,8174,3.8,20.2,2.17
x86_64,7788,2.7,19.1,2.19
x86_64,7778,3.9,20.2,2.28
x86_64,7647,3.6,19.1,2.28
x86_64,7620,2.7,20.2,2.28
x86_64,7569,3.7,20.2,2.31
x86_64,7426,3.5,20.2,2.24
x86_64,7420,3.6,19.2,2.28
x86_64,7364,3.5,20.2,2.28
x86_64,7245,3.8,20.3,2.24
x86_64,7234,3.7,19.1,2.27
x86_64,7227,2.7,19.0,2.17
x86_64,6831,3.6,9.0,2.23
x86_64,6712,3.8,19.1,2.28
x86_64,6684,3.6,10.0,2.19
x86_64,6450,3.7,18.0,2.24
x86_64,6365,3.8,19.3,2.27
x86_64,6363,2.7,19.3,2.17
x86_64,6356,3.7,19.2,2.27
x86_64,6285,3.8,20.3,2.17
x86_64,6110,2.7,19.3,2.28
x86_64,5990,3.7,19.0,2.28
x86_64,5712,3.8,20.0,2.23
x86_64,5691,2.7,20.1,2.28
x86_64,5683,3.8,19.3,2.17
x86_64,5634,2.7,18.1,2.27
x86_64,5576,3.8,9.0,2.31
x86_64,5407,3.6,19.1,2.17
x86_64,5111,3.8,20.0,2.30
x86_64,5040,3.6,19.0,2.24
x86_64,4881,3.7,19.3,2.32
x86_64,4851,3.7,20.1,2.31
x86_64,4825,2.7,20.3,2.26
x86_64,4707,2.7,20.0,2.27
x86_64,4601,3.6,20.2,2.31
x86_64,4396,3.6,18.1,2.26
x86_64,4379,3.9,20.1,2.27
x86_64,4166,3.8,20.3,2.32
x86_64,4144,3.6,10.0,2.28
x86_64,4081,3.8,9.0,2.27
x86_64,4040,3.8,18.1,2.28
x86_64,4011,3.8,20.1,2.32
x86_64,4006,3.8,20.1,2.23
aarch64,4001,3.8,20.0,2.31
x86_64,3995,2.7,10.0,2.17
x86_64,3838,2.7,10.0,2.23
x86_64,3783,3.5,8.1,2.2
x86_64,3712,3.8,20.2,2.32
x86_64,3582,2.7,20.0,2.17
x86_64,3553,2.7,20.2,2.19
x86_64,3533,3.9,20.2,2.32
x86_64,3489,3.8,19.3,2.31
x86_64,3481,3.7,19.2,2.23
x86_64,3430,3.5,9.0,2.23
x86_64,3430,2.7,19.3,2.27
x86_64,3343,3.6,19.2,2.26
x86_64,3329,3.6,20.2,2.19
x86_64,3311,3.7,19.1,2.30
x86_64,3215,3.7,19.2,2.26
x86_64,3188,3.7,18.0,2.17
x86_64,3159,3.5,20.0,2.17
x86_64,3123,3.8,20.1,2.17
x86_64,3064,3.6,20.0,2.19
x86_64,3055,3.7,19.0,2.27
x86_64,3028,3.6,10.0,2.17
x86_64,3012,3.7,18.1,2.23
x86_64,2993,3.5,20.1,2.27
x86_64,2907,2.7,19.2,2.24
x86_64,2904,3.8,19.2,2.27
x86_64,2881,3.9,20.3,2.23
x86_64,2850,3.9,20.1,2.31
x86_64,2803,2.7,9.0,2.28
x86_64,2726,3.5,10.0,2.23
x86_64,2591,3.6,20.2,2.26
x86_64,2568,3.5,19.0,2.23
x86_64,2563,2.7,10.0,2.27
x86_64,2474,3.7,19.2,2.19
x86_64,2467,3.5,20.3,2.19
x86_64,2382,3.7,19.0,2.30
x86_64,2371,3.5,20.3,2.28
x86_64,2303,3.6,19.0,2.17
x86_64,2267,3.6,19.0,2.23
x86_64,2203,3.5,18.0,2.23
x86_64,2190,3.7,19.3,2.26
x86_64,2167,3.9,20.3,2.32
x86_64,2144,3.7,20.3,2.30
x86_64,2127,3.7,19.1,2.17
x86_64,2115,3.8,19.0,2.28
x86_64,2113,3.5,19.3,2.28
x86_64,2075,2.7,19.0,2.24
x86_64,2053,3.7,10.0,2.24
x86_64,2016,3.5,19.2,2.24
x86_64,1977,2.7,8.1,2.4
x86_64,1976,3.8,18.0,2.27
x86_64,1962,3.7,10.0,2.17
x86_64,1912,3.7,20.3,2.29
x86_64,1899,2.7,20.0,2.23
x86_64,1880,3.6,20.1,2.31
x86_64,1858,3.6,18.1,2.19
x86_64,1807,3.4,9.0,2.17
x86_64,1799,3.6,19.1,2.19
x86_64,1781,3.6,20.0,2.26
x86_64,1773,3.7,8.1,2.17
x86_64,1764,3.8,19.2,2.17
x86_64,1745,3.7,18.1,2.17
x86_64,1722,3.7,18.1,2.19
x86_64,1647,3.8,20.1,2.19
x86_64,1624,3.6,9.0,2.12
x86_64,1589,3.7,9.0,2.23
x86_64,1555,2.7,18.1,2.17
x86_64,1530,3.6,10.0,2.26
x86_64,1524,3.4,10.0,2.22
x86_64,1517,3.6,18.1,2.31
x86_64,1512,3.6,9.0,2.31
x86_64,1493,3.6,20.0,2.31
x86_64,1476,3.7,9.0,2.28
x86_64,1470,2.7,19.2,2.27
x86_64,1450,3.8,9.0,2.32
x86_64,1435,2.7,10.0,2.19
x86_64,1417,3.4,19.0,2.17
x86_64,1416,2.7,19.2,2.19
x86_64,1358,3.7,20.2,2.32
x86_64,1331,3.7,18.0,2.27
x86_64,1324,2.7,20.3,2.12
x86_64,1294,2.7,20.3b1,2.23
x86_64,1280,3.7,20.3b1,2.23
x86_64,1280,3.7,9.0,2.19
x86_64,1241,3.7,20.3,2.32
x86_64,1222,3.6,19.2,2.17
x86_64,1204,3.8,19.3,2.26
x86_64,1166,3.8,20.3,2.12
x86_64,1165,3.8,19.2,2.26
x86_64,1164,3.7,10.0,2.27
x86_64,1140,3.7,10.0,2.23
x86_64,1140,3.6,8.1,2.17
x86_64,1095,2.7,19.1,2.17
x86_64,1078,3.7,19.0,2.26
x86_64,1074,2.7,9.0,2.29
x86_64,1051,3.9,20.3,2.17
x86_64,1041,3.8,9.0,2.28
x86_64,1032,2.7,18.0,2.17
x86_64,966,3.9,20.2,2.23
x86_64,955,3.7,20.3,2.19
x86_64,945,3.9,20.2,2.24
x86_64,921,3.8,20.2,2.19
x86_64,915,3.6,9.0,2.26
aarch64,908,3.6,20.3,2.27
x86_64,879,3.6,18.0,2.23
x86_64,871,2.7,18.1,2.24
x86_64,859,3.9,20.2,2.31
x86_64,850,2.7,20.1,2.31
x86_64,842,3.7,19.2,2.31
aarch64,839,3.9,20.2,2.32
x86_64,817,2.7,20.3,2.25
x86_64,797,3.8,20.1,2.30
x86_64,775,3.5,20.3,2.31
x86_64,769,3.7,20.2,2.30
x86_64,764,3.8,20.0,2.17
x86_64,745,3.6,20.1,2.19
