cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,2561609,3.7,20.1,2.24
x86_64,2289990,3.8,20.2,2.27
x86_64,1182332,3.7,20.0,2.27
x86_64,739855,3.7,19.0,2.23
x86_64,422413,3.7,20.3,2.28
x86_64,410411,3.8,20.1,2.28
x86_64,409520,3.7,9.0,2.26
x86_64,374150,3.6,9.0,2.17
x86_64,365214,3.6,20.3,2.27
x86_64,356522,3.8,20.3,2.28
x86_64,351603,3.7,20.2,2.28
x86_64,301134,3.7,20.3,2.27
x86_64,267755,3.8,20.3,2.27
x86_64,235757,3.6,20.3,2.17
x86_64,223251,3.7,20.1,2.28
x86_64,193715,3.6,20.3,2.28
x86_64,193217,2.7,9.0,2.17
x86_64,185357,3.7,20.1,2.23
x86_64,175612,3.6,20.2,2.28
x86_64,173374,3.7,20.3,2.26
x86_64,163272,3.6,19.3,2.27
x86_64,157368,3.6,9.0,2.27
x86_64,142594,3.6,20.1,2.28
x86_64,139758,3.7,20.0,2.24
x86_64,124393,3.8,20.2,2.28
x86_64,121935,3.6,20.2,2.23
x86_64,121250,3.7,18.1,2.28
x86_64,114675,3.6,10.0,2.19
x86_64,111865,3.7,20.3,2.23
x86_64,109512,3.8,20.0,2.31
x86_64,106574,3.6,20.2,2.27
x86_64,92934,3.8,20.3,2.31
x86_64,92041,3.7,19.3,2.27
x86_64,83459,3.7,20.2,2.27
x86_64,81735,3.6,20.3,2.23
x86_64,77605,3.7,19.3,2.28
x86_64,73754,3.7,20.0,2.28
x86_64,72148,2.7,19.1,2.23
x86_64,72089,2.7,20.3,2.17
x86_64,70844,3.7,9.0,2.27
x86_64,70627,3.7,20.3,2.24
x86_64,69981,3.7,20.1,2.27
x86_64,69851,2.7,20.3,2.27
x86_64,69491,3.9,20.3,2.28
x86_64,62482,2.7,20.3,2.23
x86_64,56229,3.7,19.2,2.24
x86_64,55750,3.5,19.1,2.23
x86_64,51840,3.7,20.3,2.31
x86_64,51451,3.6,20.3,2.24
x86_64,50183,3.6,18.1,2.17
x86_64,49042,3.7,18.1,2.27
x86_64,48631,3.6,19.3,2.17
x86_64,48160,3.5,20.3,2.23
x86_64,45163,3.9,20.3,2.27
x86_64,43346,3.6,19.2,2.27
x86_64,41500,3.7,19.3,2.30
x86_64,40749,3.6,20.1,2.24
x86_64,40617,3.7,20.2,2.26
x86_64,40022,3.6,20.1,2.17
x86_64,39718,3.7,20.1,2.17
x86_64,39069,3.5,19.3,2.23
