cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,5221265,3.8,21.0,2.31
x86_64,1643476,3.7,20.2,2.26
x86_64,1295534,3.7,20.0,2.27
x86_64,1247721,3.7,20.1,2.27
x86_64,1212850,3.7,22.2,2.26
x86_64,1201630,3.6,21.3,2.17
x86_64,1145926,3.8,22.2,2.31
x86_64,683366,3.8,22.0,2.27
x86_64,648277,3.6,20.1,2.28
x86_64,625601,3.8,22.0,2.31
x86_64,593357,3.9,22.2,2.31
x86_64,549925,3.8,21.2,2.27
x86_64,455445,3.7,22.2,2.31
x86_64,441091,3.7,22.2,2.27
x86_64,396179,3.9,22.2,2.28
x86_64,382071,3.7,22.0,2.31
x86_64,377731,3.6,21.3,2.27
x86_64,355118,2.7,9.0,2.17
x86_64,342802,3.9,22.0,2.31
x86_64,334328,3.6,9.0,2.17
x86_64,325363,3.8,22.1,2.31
x86_64,322704,3.7,22.2,2.28
x86_64,304364,3.7,20.2,2.28
x86_64,294693,3.6,21.0,2.27
x86_64,291013,3.10,22.2,2.31
x86_64,290257,3.8,20.0,2.31
x86_64,288279,3.7,21.3,2.26
x86_64,279678,3.7,21.0,2.28
x86_64,271110,3.8,22.2,2.28
x86_64,269642,3.7,9.0,2.26
x86_64,269267,3.6,20.3,2.17
x86_64,245259,3.7,21.1,2.27
x86_64,229052,3.8,20.2,2.27
x86_64,220861,3.8,22.2,2.27
x86_64,217843,3.7,21.1,2.31
x86_64,208625,3.7,21.2,2.27
x86_64,206555,3.9,22.2,2.34
x86_64,204990,3.9,21.2,2.31
x86_64,203842,3.7,20.3,2.31
x86_64,202902,3.8,20.3,2.27
x86_64,187228,3.7,22.1,2.26
x86_64,184389,3.6,19.2,2.27
x86_64,163748,3.6,21.3,2.31
x86_64,163397,2.7,20.3,2.27
x86_64,157737,3.7,21.2,2.28
x86_64,154990,3.8,21.2,2.31
x86_64,132945,3.7,19.2,2.28
x86_64,131970,3.6,21.3,2.28
x86_64,128742,3.8,21.3,2.31
x86_64,118760,3.8,21.1,2.27
x86_64,113446,3.6,9.0,2.27
x86_64,112254,3.7,21.3,2.28
x86_64,108852,3.8,20.2,2.28
x86_64,106635,3.8,21.3,2.28
x86_64,104191,3.6,10.0,2.19
x86_64,103422,3.7,22.1,2.31
x86_64,102782,2.7,20.2,2.26
x86_64,102519,3.6,21.0,2.28
x86_64,100862,3.7,21.3,2.31
x86_64,100034,3.7,20.3,2.28
x86_64,98571,3.6,21.2,2.31
x86_64,95766,2.7,9.0,2.27
x86_64,95365,3.7,20.2,2.27
x86_64,94980,3.5,20.3,2.23
x86_64,93480,3.8,22.1,2.26
x86_64,92210,3.7,19.0,2.23
x86_64,91896,3.8,20.3,2.31
x86_64,88670,3.7,20.1,2.28
x86_64,87709,3.7,22.0,2.28
x86_64,83530,3.8,22.0,2.28
x86_64,82810,3.7,22.1,2.28
x86_64,79304,2.7,20.3,2.17
x86_64,76359,3.10,22.1,2.31
x86_64,74195,3.7,22.0,2.27
x86_64,72063,3.8,22.1,2.27
x86_64,71183,3.7,21.1,2.26
x86_64,70838,3.6,20.2,2.28
x86_64,69829,3.7,22.2,2.24
x86_64,68671,3.9,21.3,2.31
x86_64,68467,3.7,20.0,2.28
x86_64,64528,2.7,20.3,2.23
x86_64,62798,3.7,21.2,2.31
x86_64,61830,3.7,22.1,2.27
x86_64,60964,3.7,19.3,2.28
x86_64,59758,3.8,21.3,2.26
x86_64,58523,3.8,21.0,2.28
x86_64,58039,3.6,20.2,2.27
x86_64,57604,3.7,21.1,2.28
x86_64,57533,3.8,21.2,2.28
x86_64,56373,3.7,19.2,2.24
x86_64,56102,3.6,21.1,2.27
x86_64,55011,3.9,22.1,2.31
x86_64,54019,3.7,19.0,2.27
x86_64,53323,3.9,22.0,2.28
x86_64,52890,3.8,21.1,2.31
x86_64,52810,3.5,9.0,2.19
x86_64,51091,3.9,20.3,2.31
x86_64,50961,3.6,21.3,2.23
aarch64,49286,3.8,21.0,2.31
x86_64,49172,3.9,20.0,2.31
x86_64,45761,3.7,20.3,2.27
x86_64,45572,2.7,9.0,2.26
x86_64,45103,3.6,21.2,2.28
x86_64,44160,3.9,21.1,2.28
x86_64,44149,3.7,22.2,2.17
x86_64,42364,3.6,20.2,2.17
x86_64,40923,3.10,22.2,2.35
x86_64,38865,3.6,21.3,2.24
x86_64,37985,3.9,21.0,2.28
x86_64,37539,3.7,18.1,2.28
x86_64,37286,3.8,21.3,2.27
x86_64,37169,2.7,20.3,2.28
x86_64,37006,3.8,20.1,2.28
x86_64,36792,3.8,20.2,2.31
x86_64,36761,3.8,22.2,2.26
x86_64,36479,3.9,22.1,2.26
x86_64,36468,3.7,20.2,2.31
x86_64,36260,3.8,21.1,2.28
x86_64,35956,3.9,22.1,2.34
x86_64,35201,3.7,20.0,2.26
x86_64,34664,3.7,20.1,2.26
x86_64,34244,3.7,22.2,2.23
x86_64,33976,3.6,21.2,2.27
x86_64,33912,3.9,21.3,2.28
x86_64,33810,3.7,20.1,2.24
x86_64,33590,3.6,21.3,2.26
x86_64,33270,2.7,20.0,2.17
x86_64,33049,3.10,22.0,2.31
x86_64,32876,3.9,22.2,2.27
x86_64,32682,3.7,21.3,2.27
x86_64,32311,3.5,20.1,2.23
x86_64,31629,3.7,19.2,2.27
x86_64,31038,3.8,22.0,2.26
x86_64,29737,3.8,20.3,2.28
x86_64,29694,3.9,21.0,2.31
x86_64,29506,2.7,20.3,2.31
x86_64,29466,3.7,20.1,2.23
x86_64,29404,3.10,22.2,2.28
x86_64,28609,3.7,18.1,2.24
aarch64,27679,3.7,22.2,2.26
x86_64,27659,2.7,20.3,2.24
x86_64,27157,3.10,22.0,2.35
x86_64,27079,3.8,22.1,2.28
x86_64,27063,3.6,19.3,2.17
x86_64,26992,3.8,20.1,2.26
x86_64,26637,2.7,20.0,2.28
x86_64,26092,3.9,22.2,2.35
x86_64,25228,3.6,20.0,2.17
x86_64,24701,3.7,21.2,2.26
x86_64,24421,3.9,22.0,2.26
x86_64,24295,3.9,21.2,2.28
x86_64,24038,3.7,21.0,2.27
x86_64,24013,3.6,19.0,2.28
x86_64,23525,3.7,19.3,2.27
x86_64,21364,3.6,20.2,2.24
x86_64,21125,3.9,20.2,2.31
x86_64,20935,3.6,21.0,2.23
x86_64,20333,3.7,21.0,2.31
x86_64,20008,3.6,21.1,2.17
x86_64,19395,3.6,21.2,2.17
x86_64,18990,3.6,20.0,2.27
x86_64,18210,3.9,21.1,2.31
x86_64,18198,3.9,22.2,2.26
x86_64,18195,3.6,20.1,2.24
x86_64,17975,3.7,19.0,2.26
x86_64,17957,3.6,18.1,2.17
x86_64,17751,3.6,19.3,2.27
x86_64,17741,3.7,22.0,2.17
x86_64,17633,3.6,21.1,2.28
x86_64,17171,3.6,19.3,2.23
x86_64,16880,3.6,18.1,2.23
aarch64,15875,3.7,20.2,2.26
x86_64,15857,3.7,21.0,2.24
x86_64,15623,3.6,20.1,2.17
x86_64,15612,3.6,18.1,2.31
x86_64,15507,3.9,22.2,2.17
x86_64,15503,2.7,20.3,2.26
x86_64,15446,2.7,10.0,2.17
x86_64,15446,3.9,20.3,2.28
x86_64,15206,3.6,20.3,2.26
x86_64,15140,2.7,8.1,2.2
x86_64,14994,2.7,18.1,2.28
x86_64,14983,3.8,20.1,2.31
x86_64,14695,3.6,9.0,2.28
x86_64,14638,2.7,9.0,2.23
x86_64,14462,3.8,22.2,2.17
x86_64,13907,2.7,9.0,2.19
x86_64,13581,3.7,21.0,2.26
x86_64,13536,3.9,22.1,2.28
x86_64,13270,3.8,22.2,2.35
x86_64,12964,3.8,21.0,2.17
x86_64,12827,2.7,20.1,2.24
x86_64,12491,3.6,20.3,2.27
aarch64,12217,3.6,19.3,2.27
x86_64,12156,2.7,20.3,2.19
x86_64,11952,3.5,20.3,2.24
x86_64,10890,3.7,10.0,2.28
x86_64,10849,3.5,19.1,2.23
x86_64,10519,3.7,22.2,2.35
x86_64,10423,2.7,9.0,2.24
x86_64,10419,3.8,22.2,2.24
x86_64,10413,2.7,20.0,2.24
x86_64,10389,3.6,20.2,2.23
x86_64,10353,3.8,20.0,2.28
x86_64,10208,3.7,22.0,2.26
x86_64,10139,3.7,21.2,2.24
x86_64,10121,2.7,18.1,2.23
x86_64,10077,3.9,22.1,2.27
x86_64,10033,3.8,20.0,2.27
x86_64,9986,3.7,20.3,2.12
aarch64,9831,3.9,22.2,2.31
x86_64,9802,3.6,21.0,2.17
x86_64,9547,3.8,19.3,2.28
x86_64,9459,3.8,21.0,2.27
x86_64,9375,3.6,21.3,2.19
x86_64,9274,3.10,22.1,2.27
x86_64,9211,3.7,20.0,2.31
x86_64,9209,2.7,19.1,2.23
x86_64,9168,3.9,21.1,2.17
x86_64,8954,3.7,22.1,2.23
x86_64,8916,3.7,20.1,2.17
x86_64,8908,3.6,19.1,2.27
x86_64,8805,3.8,22.2,2.23
x86_64,8794,3.7,21.1,2.23
x86_64,8675,3.7,22.0,2.24
x86_64,8583,3.7,22.1,2.35
x86_64,8423,3.6,9.0,2.12
x86_64,8362,3.8,19.3,2.31
x86_64,8241,3.7,20.1,2.31
x86_64,8212,3.7,20.3,2.26
x86_64,8114,3.10,21.2,2.31
x86_64,8075,3.8,21.0,2.26
x86_64,8013,3.8,21.1,2.26
x86_64,7871,3.5,9.0,2.17
x86_64,7750,3.5,9.0,2.24
x86_64,7584,3.7,19.2,2.26
x86_64,7581,3.8,20.1,2.27
x86_64,7458,2.7,20.1,2.27
x86_64,7455,3.6,19.1,2.24
aarch64,7429,3.8,20.0,2.31
x86_64,7397,3.6,21.1,2.23
x86_64,7245,3.10,21.3,2.31
x86_64,7144,3.6,20.1,2.27
x86_64,7052,2.7,19.0,2.27
aarch64,6974,3.6,21.3,2.17
x86_64,6943,3.8,9.0,2.31
x86_64,6925,2.7,8.1,2.7
x86_64,6712,3.6,19.2,2.26
x86_64,6700,3.7,9.0,2.27
x86_64,6684,3.10,22.2,2.34
x86_64,6680,2.7,19.3,2.17
x86_64,6662,3.8,21.1,2.17
x86_64,6489,3.9,20.2,2.28
x86_64,6396,3.6,21.2,2.26
x86_64,6254,3.10,22.0,2.28
x86_64,6189,3.6,20.0,2.28
x86_64,6186,3.6,20.0,2.31
x86_64,6182,3.7,19.0,2.28
x86_64,6176,2.7,19.1,2.19
x86_64,6086,2.7,18.0,2.17
x86_64,5943,2.7,19.0,2.23
x86_64,5876,3.8,19.2,2.28
x86_64,5819,3.10,22.2,2.27
x86_64,5756,3.6,20.2,2.31
x86_64,5669,3.7,19.1,2.24
x86_64,5622,3.7,20.3,2.24
aarch64,5582,3.8,22.2,2.31
x86_64,5529,3.8,21.2,2.26
x86_64,5381,3.5,20.3,2.28
x86_64,5304,3.7,19.3,2.24
x86_64,5260,3.9,21.2,2.27
x86_64,5233,3.7,19.0,2.24
x86_64,5185,3.7,19.0,2.17
x86_64,5171,3.6,18.1,2.24
x86_64,5084,3.9,21.1,2.26
x86_64,4965,3.7,22.1,2.17
x86_64,4859,3.8,9.0,2.17
x86_64,4845,3.9,21.2,2.34
x86_64,4801,3.7,20.2,2.23
x86_64,4741,3.9,22.0,2.27
x86_64,4680,2.7,20.2,2.24
x86_64,4645,3.8,22.0,2.24
x86_64,4636,3.9,22.0,2.17
x86_64,4633,3.9,21.3,2.17
x86_64,4632,3.6,19.3,2.28
x86_64,4591,3.7,20.0,2.23
x86_64,4585,3.6,19.3,2.24
x86_64,4524,3.5,20.2,2.24
aarch64,4505,3.10,22.2,2.31
x86_64,4432,3.9,21.2,2.26
x86_64,4273,3.7,20.2,2.24
x86_64,4225,2.7,20.1,2.23
x86_64,4214,3.9,20.3,2.27
x86_64,4111,3.5,20.1,2.27
x86_64,3900,3.5,20.3,2.19
x86_64,3878,3.6,21.2,2.24
x86_64,3849,3.10,22.1,2.28
x86_64,3816,3.6,20.3,2.31
x86_64,3801,3.9,21.3,2.27
x86_64,3785,3.7,19.3,2.23
x86_64,3719,3.5,20.3,2.31
x86_64,3651,3.6,9.0,2.23
x86_64,3647,3.6,10.0,2.23
x86_64,3593,2.7,20.0,2.27
x86_64,3573,3.8,21.3,2.19
x86_64,3528,2.7,19.3,2.27
x86_64,3524,3.8,20.3,2.23
x86_64,3461,3.6,21.3,2.12
x86_64,3446,3.8,18.1,2.24
x86_64,3439,3.7,20.3,2.23
x86_64,3429,3.5,20.0,2.23
x86_64,3426,3.8,21.1,2.35
x86_64,3422,3.7,20.0,2.24
x86_64,3421,3.8,20.3,2.17
x86_64,3361,3.7,10.0,2.24
x86_64,3347,3.9,20.3,2.17
aarch64,3306,3.6,21.3,2.27
x86_64,3297,3.7,19.2,2.17
x86_64,3296,3.8,20.2,2.17
x86_64,3230,3.7,20.0,2.17
x86_64,3217,3.8,22.1,2.17
x86_64,3207,3.5,20.2,2.28
x86_64,3183,3.8,20.3,2.35
x86_64,3170,3.9,22.2,2.23
x86_64,3084,3.6,9.0,2.19
x86_64,3066,2.7,19.2,2.31
x86_64,3061,3.10,20.3,2.31
x86_64,3060,3.9,21.0,2.17
x86_64,3059,2.7,9.0,2.28
x86_64,3049,3.7,21.2,2.23
x86_64,3039,3.7,18.1,2.27
x86_64,3012,3.10,22.2,2.36
x86_64,2990,3.7,21.3,2.17
aarch64,2967,3.9,22.0,2.31
aarch64,2933,3.9,21.1,2.28
x86_64,2895,2.7,20.3,2.35
x86_64,2843,3.9,22.0,2.35
aarch64,2822,3.8,20.1,2.26
x86_64,2814,2.7,20.2,2.27
x86_64,2800,3.5,9.0,2.23
x86_64,2792,3.6,21.1,2.24
x86_64,2760,3.9,20.2,2.26
x86_64,2710,3.6,21.1,2.26
x86_64,2677,3.9,20.2,2.24
x86_64,2669,2.7,18.1,2.17
x86_64,2637,3.9,9.0,2.31
x86_64,2624,2.7,10.0,2.23
x86_64,2569,3.9,21.2,2.17
x86_64,2532,2.7,19.2,2.27
x86_64,2513,3.6,10.0,2.27
x86_64,2464,3.7,19.3,2.19
x86_64,2460,3.7,19.1,2.28
x86_64,2446,3.5,8.1,2.2
x86_64,2422,3.6,20.3,2.28
aarch64,2422,3.8,19.3,2.28
x86_64,2421,2.7,19.3,2.24
x86_64,2404,2.7,20.2,2.17
x86_64,2380,3.10,21.3,2.35
x86_64,2379,3.8,20.2,2.32
x86_64,2376,3.8,22.1,2.23
aarch64,2373,3.8,22.0,2.31
aarch64,2357,3.9,22.0,2.26
x86_64,2304,3.6,10.0,2.17
x86_64,2303,2.7,19.0,2.17
x86_64,2303,2.7,20.3,2.12
x86_64,2295,3.8,21.1,2.33
x86_64,2284,3.7,21.3,2.24
x86_64,2246,3.9,21.2,2.24
x86_64,2191,3.7,22.1,2.29
x86_64,2176,2.7,19.3,2.31
x86_64,2173,3.8,21.2,2.33
x86_64,2170,3.7,21.1,2.17
x86_64,2163,3.6,21.3,2.14
aarch64,2152,3.6,20.3,2.17
x86_64,2130,3.7,21.2,2.17
x86_64,2127,3.7,21.0,2.17
x86_64,2112,2.7,20.2,2.28
x86_64,2054,3.10,22.1,2.35
x86_64,2053,3.9,22.1,2.35
x86_64,2014,3.5,8.1,2.9
x86_64,2006,3.6,19.2,2.28
x86_64,1993,3.6,19.1,2.17
aarch64,1982,3.7,20.3,2.26
x86_64,1978,3.9,22.2,2.33
aarch64,1965,3.8,21.3,2.26
x86_64,1944,3.5,20.2,2.31
x86_64,1938,3.10,21.2,2.28
x86_64,1932,3.6,19.0,2.27
x86_64,1914,3.6,20.0,2.23
x86_64,1892,3.6,20.0,2.24
x86_64,1890,3.5,18.1,2.23
x86_64,1872,3.10,22.1,2.34
x86_64,1868,3.6,21.1,2.31
x86_64,1848,2.7,19.2,2.24
x86_64,1843,3.8,22.0,2.17
x86_64,1835,3.7,22.2,2.19
x86_64,1821,3.7,19.1,2.23
x86_64,1801,3.9,21.1,2.27
aarch64,1794,3.7,22.2,2.31
x86_64,1788,3.7,21.3,2.23
x86_64,1774,2.7,19.3,2.28
x86_64,1755,3.8,21.3,2.24
x86_64,1722,3.9,22.1,2.17
aarch64,1693,3.9,20.3,2.31
x86_64,1689,2.7,10.0,2.12
x86_64,1669,3.7,20.2,2.17
x86_64,1650,3.7,22.0,2.34
x86_64,1648,3.7,22.1,2.24
x86_64,1644,3.10,22.2,2.33
x86_64,1637,3.9,20.3,2.23
x86_64,1607,3.7,18.1,2.31
x86_64,1602,3.5,20.2,2.23
x86_64,1602,3.8,21.3,2.17
x86_64,1594,3.8,19.2,2.17
x86_64,1573,3.7,19.3,2.31
x86_64,1534,3.7,19.1,2.17
x86_64,1533,2.7,19.1,2.17
x86_64,1533,3.9,20.3,2.34
x86_64,1504,3.7,21.0,2.32
x86_64,1490,3.9,20.3,2.26
x86_64,1484,3.8,21.1,2.24
x86_64,1481,3.6,19.1,2.23
aarch64,1469,3.7,22.2,2.28
x86_64,1465,3.6,18.1,2.28
x86_64,1451,3.8,22.1,2.35
x86_64,1451,3.9,22.0,2.34
x86_64,1449,2.7,19.2,2.17
x86_64,1437,3.9,21.0,2.27
x86_64,1417,3.7,10.0,2.27
x86_64,1412,3.9,21.2,2.35
x86_64,1408,3.6,19.0,2.23
x86_64,1406,3.7,18.1,2.17
x86_64,1404,3.8,19.3,2.27
x86_64,1388,3.6,19.0,2.17
x86_64,1380,2.7,19.2,2.23
x86_64,1371,3.10,21.1,2.35
x86_64,1357,3.9,20.2,2.27
x86_64,1354,3.6,19.2,2.23
x86_64,1350,3.7,19.2,2.23
x86_64,1345,3.4,19.1,2.17
x86_64,1340,3.9,20.1,2.27
x86_64,1326,3.6,18.1,2.27
x86_64,1317,3.8,20.3,2.36
x86_64,1315,3.6,20.1,2.23
x86_64,1311,3.5,20.3,2.27
x86_64,1296,3.6,20.1,2.31
x86_64,1287,3.8,21.2,2.24
x86_64,1287,3.7,19.1,2.31
aarch64,1227,3.7,22.0,2.31
x86_64,1217,3.7,19.2,2.31
