cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,2564069,3.7,24.0,2.26
x86_64,2434720,3.10,24.2,2.35
x86_64,1729185,3.6,19.2,2.27
x86_64,1617215,3.6,21.0,2.27
x86_64,1600723,3.11,24.0,2.36
x86_64,1577745,3.8,24.2,2.31
x86_64,1538510,3.8,21.0,2.31
x86_64,1351386,3.9,24.0,2.27
x86_64,1271507,3.11,24.2,2.35
x86_64,1017127,3.9,24.2,2.31
x86_64,864819,3.10,24.2,2.31
x86_64,837103,3.10,22.2,2.35
x86_64,789548,3.7,20.2,2.26
x86_64,735949,3.12,24.2,2.35
x86_64,729434,3.9,24.2,2.35
x86_64,684735,3.10,22.3,2.35
x86_64,600878,3.10,24.0,2.35
x86_64,599288,3.11,24.2,2.36
x86_64,598404,3.9,21.2,2.31
x86_64,583631,3.12,24.2,2.36
x86_64,569099,3.7,20.2,2.28
x86_64,528388,3.8,24.2,2.35
x86_64,492155,3.7,23.0,2.26
x86_64,484733,3.10,22.0,2.35
x86_64,445527,3.10,24.1,2.35
x86_64,415266,3.6,9.0,2.17
aarch64,395702,3.8,24.2,2.26
x86_64,379399,3.10,23.0,2.26
x86_64,378456,3.6,20.3,2.17
x86_64,374287,3.11,24.2,2.34
x86_64,370224,3.10,23.0,2.36
x86_64,360391,3.11,24.2,2.31
x86_64,340172,3.10,24.2,2.36
x86_64,319377,3.11,24.0,2.31
x86_64,318254,3.9,24.0,2.31
x86_64,305612,3.7,9.0,2.27
x86_64,303765,3.9,21.3,2.34
x86_64,296694,3.9,23.0,2.36
x86_64,291357,3.11,23.2,2.35
x86_64,260418,3.10,24.0,2.31
x86_64,247557,3.9,21.1,2.28
x86_64,240411,3.11,24.0,2.35
aarch64,232800,3.9,21.3,2.34
x86_64,229482,3.10,24.2,2.26
x86_64,224050,3.9,24.2,2.36
x86_64,218824,3.8,23.1,2.31
aarch64,218526,3.10,22.2,2.35
x86_64,216395,3.10,23.3,2.31
x86_64,214511,3.12,24.2,2.31
x86_64,214367,3.6,20.1,2.28
x86_64,211943,3.8,24.2,2.28
x86_64,204378,3.8,24.2,2.26
x86_64,196332,3.9,24.2,2.28
x86_64,193926,3.7,24.0,2.27
x86_64,180172,2.7,9.0,2.27
x86_64,175403,3.8,23.0,2.26
x86_64,165284,3.7,24.0,2.31
x86_64,158605,3.8,24.0,2.31
x86_64,158591,3.7,21.3,2.28
x86_64,158099,3.8,20.0,2.31
x86_64,156592,3.7,24.0,2.28
x86_64,152974,3.8,24.2,2.36
x86_64,151195,3.8,24.2,2.27
x86_64,149590,3.9,22.1,2.26
x86_64,149076,3.8,21.0,2.26
x86_64,147094,3.10,24.2,2.28
x86_64,146111,3.10,24.1,2.31
x86_64,140079,3.11,24.2,2.39
x86_64,139513,3.11,24.1,2.34
x86_64,134604,3.8,22.0,2.31
x86_64,134146,3.12,24.0,2.34
x86_64,131525,3.10,23.0,2.31
x86_64,123426,3.12,24.0,2.36
x86_64,120993,3.10,23.2,2.36
x86_64,120746,3.8,23.0,2.36
x86_64,117541,3.10,23.3,2.35
x86_64,117067,3.9,24.2,2.34
aarch64,114783,3.7,20.2,2.26
x86_64,112942,3.12,24.0,2.39
x86_64,103999,3.7,9.0,2.26
aarch64,103645,3.7,24.0,2.26
x86_64,101903,2.7,9.0,2.26
x86_64,100949,3.11,24.2,2.28
x86_64,97757,3.11,24.0,2.34
x86_64,97657,3.10,24.0,2.26
x86_64,96991,3.7,21.0,2.28
x86_64,93125,3.6,21.3,2.17
x86_64,92847,3.9,22.2,2.31
x86_64,92802,3.9,23.0,2.31
x86_64,92135,3.7,24.0,2.35
x86_64,88308,3.12,24.2,2.39
x86_64,86875,3.12,23.2,2.39
x86_64,85443,3.8,22.2,2.31
x86_64,85242,3.6,21.3,2.28
x86_64,84244,3.8,23.0,2.31
x86_64,83141,3.10,24.1,2.26
x86_64,81805,3.11,23.3,2.35
x86_64,79413,3.11,23.2,2.36
x86_64,74791,3.7,22.3,2.31
x86_64,72778,3.12,24.0,2.35
x86_64,72047,3.10,22.3,2.31
x86_64,69617,3.11,23.0,2.36
x86_64,68820,3.8,22.3,2.28
x86_64,67897,3.8,23.3,2.31
x86_64,65126,3.10,24.0,2.28
x86_64,64613,3.6,21.3,2.27
x86_64,64443,3.8,21.2,2.31
x86_64,64438,3.10,23.3,2.36
x86_64,64238,3.9,20.3,2.31
x86_64,63202,3.8,20.2,2.27
x86_64,60476,2.7,9.0,2.17
x86_64,60276,3.10,23.2,2.35
x86_64,59349,3.11,23.3,2.36
aarch64,54654,3.10,22.3,2.35
x86_64,54481,3.12,24.0,2.31
x86_64,54212,3.10,23.2,2.31
x86_64,52861,3.9,23.3,2.31
x86_64,52583,3.11,23.2,2.31
x86_64,51546,3.10,23.0,2.35
