cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,2697990,3.10,24.2,2.35
x86_64,2026240,3.7,24.0,2.26
x86_64,1785814,3.8,21.0,2.31
x86_64,1705746,3.8,24.2,2.31
x86_64,1333298,3.11,24.2,2.35
x86_64,1011440,3.9,24.2,2.31
x86_64,998280,3.11,24.0,2.36
x86_64,905826,3.7,20.2,2.26
x86_64,891337,3.10,22.2,2.35
x86_64,885835,3.10,24.2,2.31
x86_64,822740,3.9,24.2,2.35
x86_64,767024,3.12,24.2,2.36
x86_64,705952,3.6,21.0,2.27
x86_64,684944,3.10,22.3,2.35
x86_64,670364,3.7,24.0,2.27
x86_64,652959,3.12,24.2,2.35
x86_64,644876,3.9,21.2,2.31
x86_64,608334,3.10,24.1,2.35
x86_64,568685,3.6,20.3,2.17
x86_64,563728,3.6,9.0,2.17
x86_64,540055,3.11,24.2,2.36
x86_64,523923,3.8,24.2,2.35
x86_64,506548,3.10,22.0,2.35
x86_64,491308,3.7,20.2,2.28
x86_64,488540,3.7,23.0,2.26
x86_64,459905,3.10,24.0,2.35
x86_64,428232,3.10,23.0,2.36
x86_64,405904,3.10,23.3,2.31
x86_64,380595,3.10,23.0,2.26
x86_64,377407,3.9,21.3,2.34
x86_64,374277,3.9,24.0,2.31
x86_64,373721,3.6,19.2,2.27
x86_64,372877,3.11,24.2,2.34
x86_64,357612,3.11,24.2,2.31
aarch64,328956,3.8,24.2,2.26
x86_64,326103,3.8,24.2,2.26
x86_64,313518,3.10,24.0,2.31
x86_64,306608,3.10,24.2,2.36
x86_64,303075,3.9,23.0,2.36
x86_64,300141,3.11,24.0,2.31
x86_64,291658,3.11,23.2,2.35
x86_64,286356,3.11,23.3,2.36
x86_64,272341,3.10,24.1,2.31
x86_64,255129,3.11,24.0,2.35
x86_64,242233,3.9,24.2,2.36
x86_64,239775,3.6,20.1,2.28
x86_64,239549,3.8,23.1,2.31
x86_64,236880,3.8,24.2,2.28
x86_64,231762,3.7,9.0,2.27
x86_64,207240,3.10,24.2,2.26
x86_64,203427,3.7,24.0,2.31
aarch64,202683,3.9,21.3,2.34
x86_64,200137,3.9,24.2,2.28
aarch64,186625,3.10,22.2,2.35
x86_64,175992,3.10,23.0,2.31
x86_64,172639,3.11,24.1,2.34
x86_64,164182,3.7,24.0,2.28
x86_64,161607,3.8,23.0,2.26
x86_64,160607,3.8,24.2,2.36
x86_64,155200,3.12,24.2,2.31
x86_64,154761,3.8,24.0,2.31
x86_64,151840,3.7,21.3,2.28
x86_64,144568,3.8,21.2,2.31
x86_64,142621,3.11,24.2,2.39
x86_64,141938,3.8,23.0,2.36
x86_64,140681,2.7,9.0,2.27
x86_64,139020,3.8,24.2,2.27
x86_64,138464,3.8,20.0,2.31
x86_64,136975,3.12,24.0,2.36
x86_64,135460,3.10,23.3,2.35
x86_64,135292,3.9,22.1,2.26
x86_64,134003,2.7,9.0,2.26
aarch64,129503,3.7,20.2,2.26
x86_64,128678,3.8,22.0,2.31
x86_64,124041,3.9,24.2,2.34
aarch64,123774,3.7,24.0,2.26
x86_64,119481,3.10,23.2,2.36
x86_64,112570,3.8,22.2,2.31
x86_64,111297,3.8,23.0,2.31
x86_64,108801,3.9,22.2,2.31
x86_64,107504,3.10,24.2,2.28
x86_64,106813,3.12,24.0,2.39
x86_64,105932,3.6,21.3,2.17
x86_64,102672,3.11,24.0,2.34
x86_64,98634,3.10,24.1,2.26
x86_64,94284,3.11,24.2,2.28
x86_64,92589,3.7,24.0,2.35
x86_64,91787,3.7,9.0,2.26
x86_64,90243,3.7,22.3,2.31
x86_64,89742,3.7,21.0,2.28
x86_64,88766,3.10,23.2,2.35
x86_64,86657,3.12,24.0,2.35
x86_64,85418,3.10,22.3,2.31
x86_64,83447,3.11,24.1,2.35
x86_64,82119,3.6,21.3,2.28
x86_64,78502,3.9,23.0,2.31
x86_64,78251,3.11,23.2,2.36
x86_64,78156,3.9,20.3,2.31
x86_64,76914,3.8,21.0,2.26
x86_64,75388,3.9,21.1,2.28
x86_64,74747,3.12,24.2,2.39
x86_64,74479,3.9,24.0,2.35
x86_64,73134,3.12,23.2,2.39
x86_64,70489,3.10,24.0,2.26
x86_64,69424,3.8,20.2,2.31
x86_64,66851,3.11,23.3,2.35
x86_64,66709,3.8,23.3,2.31
x86_64,65440,3.10,23.0,2.35
x86_64,64347,2.7,9.0,2.17
x86_64,63204,3.10,24.0,2.28
x86_64,62595,3.11,23.0,2.36
x86_64,61918,3.7,19.3,2.28
x86_64,61602,3.9,21.0,2.28
x86_64,61399,3.9,23.3,2.31
x86_64,60492,3.12,24.0,2.31
x86_64,60088,3.12,24.0,2.34
x86_64,59433,3.8,22.3,2.28
x86_64,58815,3.11,24.0,2.39
x86_64,58810,3.8,24.1,2.31
x86_64,58396,3.6,21.3,2.27
x86_64,58234,3.11,23.2,2.31
aarch64,58027,3.11,24.0,2.36
x86_64,56427,3.10,23.3,2.36
x86_64,55340,3.8,22.3,2.31
x86_64,54792,3.9,24.1,2.31
x86_64,53275,3.9,22.0,2.31
aarch64,52205,3.10,22.3,2.35
x86_64,51144,3.9,23.0,2.28
x86_64,49176,3.8,22.0,2.26
x86_64,48930,3.10,24.0,2.36
aarch64,48841,3.8,21.0,2.31
x86_64,48770,3.9,24.2,2.17
x86_64,48685,3.9,23.3,2.26
x86_64,48359,3.10,23.2,2.31
x86_64,48206,3.7,21.2,2.31
x86_64,47389,3.9,24.2,2.26
x86_64,46487,3.9,24.1,2.35
x86_64,45387,3.7,23.0,2.36
x86_64,45287,3.8,20.2,2.27
x86_64,44978,3.9,23.0,2.35
x86_64,44328,2.7,19.3,2.17
x86_64,43692,3.9,23.1,2.31
x86_64,43112,3.11,22.3,2.34
x86_64,43106,3.12,24.1,2.35
x86_64,42856,3.11,24.1,2.31
x86_64,42276,3.7,21.3,2.26
aarch64,41539,3.12,24.2,2.36
x86_64,41387,3.9,20.3,2.35
x86_64,41289,3.8,24.1,2.35
x86_64,41213,3.7,21.2,2.27
x86_64,40793,3.9,24.0,2.28
x86_64,40657,3.12,24.1,2.36
x86_64,40606,3.8,21.3,2.28
x86_64,40506,3.11,24.1,2.36
x86_64,40156,3.10,21.2,2.31
x86_64,39830,3.10,23.1,2.31
x86_64,39611,3.9,24.0,2.27
x86_64,39534,3.6,21.2,2.31
x86_64,39024,3.6,20.2,2.28
x86_64,37504,3.8,23.2,2.31
x86_64,37252,3.8,22.0,2.28
x86_64,36273,3.7,23.1,2.26
x86_64,36124,3.7,22.0,2.26
x86_64,36006,3.11,23.2,2.34
x86_64,35980,3.11,22.3,2.31
x86_64,34576,3.12,24.1,2.31
x86_64,34089,3.11,23.3,2.31
x86_64,34079,2.7,20.3,2.28
x86_64,34017,3.11,23.1,2.28
x86_64,33789,3.9,23.2,2.31
x86_64,33337,3.8,21.1,2.26
x86_64,32605,3.9,23.2,2.35
x86_64,32340,3.10,23.0,2.28
x86_64,32164,3.8,22.0,2.27
x86_64,31510,3.9,22.0,2.27
x86_64,31368,3.8,20.3,2.31
x86_64,31282,3.10,22.2,2.31
x86_64,31251,3.10,23.1,2.35
aarch64,31182,3.9,21.2,2.31
x86_64,31137,3.9,23.3,2.28
x86_64,30736,3.8,23.0,2.28
x86_64,30682,3.7,20.0,2.27
x86_64,30336,3.8,24.0,2.28
aarch64,30270,3.7,24.0,2.28
x86_64,30225,3.10,24.1,2.28
x86_64,30223,3.9,24.0,2.36
x86_64,30174,3.8,21.2,2.28
x86_64,29474,3.10,24.2,2.39
x86_64,29106,3.7,24.0,2.17
aarch64,29091,3.11,24.2,2.36
x86_64,28865,3.12,24.2,2.34
x86_64,28785,3.8,21.1,2.27
x86_64,28353,3.7,21.1,2.26
x86_64,28338,3.9,21.2,2.34
x86_64,28311,3.8,20.1,2.28
x86_64,28223,3.8,20.2,2.28
aarch64,28023,3.8,24.0,2.31
x86_64,28021,3.8,24.0,2.36
x86_64,28012,3.11,24.0,2.40
aarch64,27875,3.9,24.2,2.31
x86_64,27727,3.8,24.1,2.36
x86_64,27679,3.9,24.1,2.36
x86_64,27570,3.10,24.2,2.27
x86_64,27238,3.10,24.2,2.34
x86_64,27061,3.8,23.3,2.27
x86_64,26857,2.7,20.3,2.17
x86_64,26832,3.12,23.2,2.36
aarch64,26632,3.10,24.2,2.35
x86_64,26625,3.11,23.1,2.31
