cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,8463,3.7,20.0,2.27
x86_64,5136,3.7,20.1,2.24
x86_64,3040,3.8,20.2,2.27
x86_64,2325,3.8,21.0,2.31
x86_64,2278,3.7,21.3,2.26
x86_64,1707,3.7,19.0,2.23
x86_64,1564,2.7,9.0,2.17
x86_64,1410,3.7,20.2,2.26
x86_64,1301,3.6,9.0,2.17
x86_64,1283,3.6,19.3,2.23
x86_64,1235,3.7,21.0,2.28
x86_64,1113,3.7,21.3,2.28
x86_64,1037,3.6,20.1,2.28
x86_64,1019,3.6,21.3,2.27
x86_64,906,3.8,21.3,2.31
x86_64,887,3.7,20.2,2.28
x86_64,871,3.6,21.3,2.17
x86_64,847,3.7,20.1,2.28
x86_64,719,3.7,21.1,2.28
x86_64,698,3.7,21.3,2.27
x86_64,622,2.7,20.3,2.23
x86_64,607,3.7,21.0,2.27
x86_64,593,3.8,21.0,2.28
x86_64,591,3.9,21.3,2.31
x86_64,577,3.8,21.2,2.31
x86_64,558,3.7,9.0,2.26
x86_64,539,3.6,20.2,2.28
x86_64,495,3.7,19.0,2.27
x86_64,484,3.5,20.1,2.23
x86_64,466,3.6,19.2,2.27
x86_64,425,3.7,21.2,2.28
x86_64,409,3.8,20.0,2.31
x86_64,397,3.7,20.2,2.27
x86_64,391,3.7,21.3,2.31
x86_64,385,3.7,21.1,2.26
x86_64,384,3.7,21.1,2.27
x86_64,374,3.7,20.1,2.23
x86_64,368,3.6,19.3,2.27
x86_64,311,3.8,9.0,2.31
x86_64,307,3.8,21.3,2.28
x86_64,264,3.6,21.0,2.27
x86_64,261,3.7,21.2,2.31
x86_64,254,3.9,20.2,2.31
x86_64,250,3.6,19.1,2.24
x86_64,248,3.7,19.3,2.28
x86_64,244,3.6,21.0,2.28
x86_64,243,2.7,9.0,2.27
x86_64,241,3.6,21.2,2.27
x86_64,241,3.6,20.2,2.27
x86_64,230,3.7,20.1,2.26
x86_64,220,3.6,9.0,2.27
x86_64,217,3.7,20.1,2.17
x86_64,214,3.8,21.2,2.28
x86_64,210,3.7,21.2,2.27
x86_64,209,3.6,21.3,2.23
x86_64,208,3.5,9.0,2.19
x86_64,199,3.8,21.2,2.26
x86_64,187,3.6,21.1,2.28
x86_64,186,2.7,20.3,2.17
x86_64,184,3.9,21.3,2.27
x86_64,181,3.6,20.3,2.17
x86_64,178,3.9,21.2,2.31
x86_64,177,3.7,20.3,2.28
x86_64,166,3.6,21.3,2.31
x86_64,166,3.8,21.1,2.31
x86_64,165,3.7,20.0,2.28
x86_64,155,3.8,21.1,2.26
x86_64,148,3.7,18.1,2.28
x86_64,146,3.7,19.2,2.24
x86_64,136,2.7,19.0,2.27
x86_64,134,3.8,21.3,2.27
x86_64,134,3.8,21.1,2.27
x86_64,131,3.8,20.3,2.28
x86_64,130,3.6,21.1,2.27
x86_64,130,3.8,20.2,2.28
x86_64,130,3.6,21.3,2.28
x86_64,120,2.7,20.0,2.17
x86_64,119,3.8,20.2,2.23
x86_64,117,3.6,18.1,2.23
x86_64,117,2.7,20.3,2.24
x86_64,107,3.5,19.3,2.23
x86_64,106,3.6,21.2,2.31
x86_64,104,2.7,20.0,2.24
x86_64,97,3.6,21.2,2.28
x86_64,92,3.8,21.3,2.17
x86_64,91,3.7,21.3,2.23
x86_64,89,3.6,18.1,2.28
x86_64,86,3.7,9.0,2.27
x86_64,85,3.8,21.1,2.28
x86_64,84,3.8,20.1,2.31
x86_64,82,3.7,20.1,2.27
x86_64,81,3.7,21.3,2.17
x86_64,81,3.5,20.0,2.27
x86_64,79,3.6,19.3,2.17
x86_64,78,2.7,20.3,2.27
x86_64,77,3.9,21.3,2.28
x86_64,77,3.6,19.0,2.28
x86_64,74,3.7,21.2,2.26
x86_64,70,2.7,20.2,2.26
x86_64,70,3.7,20.0,2.26
x86_64,67,3.7,21.1,2.31
x86_64,66,2.7,20.0,2.28
x86_64,66,3.6,20.2,2.23
x86_64,65,2.7,8.1,2.2
x86_64,64,3.6,20.3,2.26
x86_64,63,3.6,21.2,2.17
aarch64,63,3.6,19.3,2.27
x86_64,63,2.7,18.1,2.23
x86_64,62,2.7,20.3,2.28
x86_64,61,3.9,21.1,2.28
x86_64,60,3.8,21.2,2.27
x86_64,58,2.7,20.1,2.27
x86_64,56,3.9,20.1,2.31
x86_64,52,3.8,21.0,2.27
x86_64,52,3.6,21.2,2.24
x86_64,50,3.5,9.0,2.17
x86_64,50,3.6,19.2,2.24
x86_64,49,3.6,20.0,2.17
x86_64,49,2.7,20.1,2.24
x86_64,48,3.10,21.3,2.31
x86_64,46,3.8,21.3,2.26
x86_64,46,3.6,20.2,2.17
x86_64,46,3.9,21.2,2.28
x86_64,45,3.6,21.3,2.26
x86_64,42,3.6,20.1,2.24
x86_64,42,3.7,19.3,2.27
x86_64,41,3.5,18.1,2.23
x86_64,41,3.8,20.1,2.27
x86_64,41,3.6,20.1,2.27
x86_64,40,3.9,21.0,2.32
x86_64,39,3.7,19.2,2.26
x86_64,39,3.5,20.3,2.23
x86_64,39,3.10,21.2,2.31
x86_64,38,3.6,18.1,2.31
x86_64,37,3.5,19.1,2.23
x86_64,36,3.6,19.3,2.24
x86_64,35,3.7,20.2,2.31
x86_64,35,3.7,20.0,2.17
