cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,1691627,2.7,19.2,2.24
x86_64,870217,3.7,19.0,2.23
x86_64,566155,3.6,9.0,2.17
x86_64,358804,2.7,9.0,2.17
x86_64,351428,3.7,19.2,2.23
x86_64,308440,3.6,18.1,2.28
x86_64,271010,3.6,20.1,2.27
x86_64,235253,3.6,20.1,2.17
x86_64,222416,3.8,20.1,2.27
x86_64,179961,3.7,20.1,2.23
x86_64,161858,3.7,20.1,2.28
x86_64,151062,3.5,19.1,2.23
x86_64,145684,3.7,20.0,2.23
x86_64,143211,3.6,9.0,2.27
x86_64,135578,3.5,19.3,2.23
x86_64,124586,3.6,20.0,2.24
x86_64,121665,3.6,20.0,2.28
x86_64,121168,3.7,20.1,2.27
x86_64,113396,3.5,20.0,2.23
x86_64,112593,2.7,19.1,2.24
x86_64,111795,2.7,9.0,2.27
x86_64,109185,3.6,20.1,2.28
x86_64,108452,3.7,9.0,2.26
x86_64,105419,2.7,20.1,2.23
x86_64,103593,3.5,20.1,2.23
x86_64,102263,3.8,20.1,2.28
x86_64,101559,3.6,20.0,2.23
x86_64,100273,3.6,20.1,2.24
x86_64,98424,2.7,20.1,2.24
x86_64,97353,3.6,19.3,2.26
x86_64,94757,3.6,20.1,2.23
x86_64,93668,2.7,20.1,2.17
x86_64,91385,3.6,10.0,2.23
x86_64,88684,3.6,20.0,2.27
x86_64,80095,3.6,19.3,2.17
x86_64,79494,3.6,19.2,2.24
x86_64,76694,3.7,19.3,2.24
x86_64,76244,3.7,20.0,2.27
x86_64,76021,3.7,20.1,2.24
x86_64,71897,3.6,19.3,2.27
x86_64,71563,3.5,19.3,2.19
x86_64,66933,2.7,9.0,2.19
x86_64,66099,2.7,9.0,2.23
x86_64,63704,3.7,20.0,2.24
x86_64,60886,3.6,19.3,2.28
x86_64,60259,3.7,19.2,2.24
x86_64,57947,3.7,20.0,2.28
x86_64,57152,2.7,20.1,2.27
x86_64,53645,2.7,20.0,2.28
x86_64,51793,2.7,20.0,2.27
x86_64,50253,2.7,19.0,2.24
x86_64,49901,3.7,18.1,2.28
x86_64,48896,2.7,19.1,2.23
x86_64,44580,2.7,20.0,2.24
x86_64,44021,2.7,19.3,2.23
x86_64,41455,3.5,18.1,2.23
x86_64,40352,3.5,9.0,2.19
x86_64,38208,3.6,9.0,2.19
x86_64,36493,3.6,19.3,2.24
x86_64,35200,3.8,20.0,2.27
x86_64,33666,3.7,19.3,2.28
x86_64,32267,3.6,18.1,2.23
x86_64,31797,2.7,8.1,2.7
x86_64,31056,2.7,9.0,2.24
x86_64,30547,3.6,18.1,2.17
x86_64,29337,3.5,20.1,2.17
x86_64,29180,2.7,8.1,2.2
x86_64,27971,3.8,20.0,2.31
x86_64,27515,3.6,19.3,2.23
x86_64,27008,3.6,20.0,2.19
x86_64,26982,3.6,19.0,2.23
x86_64,26029,3.6,18.1,2.27
x86_64,25391,3.5,8.1,2.9
x86_64,25269,3.5,8.1,2.2
x86_64,25185,2.7,9.0,2.28
x86_64,25106,3.8,20.0,2.28
x86_64,25105,3.5,9.0,2.24
x86_64,24781,3.7,19.1,2.24
x86_64,24124,3.6,19.1,2.24
x86_64,23809,3.6,20.0,2.17
x86_64,23775,3.5,20.1,2.24
x86_64,22315,3.7,19.1,2.28
x86_64,21854,2.7,18.1,2.23
x86_64,21407,3.7,19.3,2.23
x86_64,21111,3.7,18.1,2.27
x86_64,19351,2.7,20.0,2.23
x86_64,19210,3.7,18.1,2.24
x86_64,19045,3.6,9.0,2.12
x86_64,18879,3.7,20.1,2.26
x86_64,18662,3.7,19.2,2.27
x86_64,18264,3.5,20.0,2.24
x86_64,18127,3.6,10.0,2.24
x86_64,18124,2.7,19.0,2.23
x86_64,18074,2.7,20.1,2.19
x86_64,17212,3.6,18.1,2.24
x86_64,16901,3.6,19.1,2.17
x86_64,16558,2.7,19.0,2.19
x86_64,15600,3.7,19.2,2.17
x86_64,15430,3.7,19.2,2.28
x86_64,15123,3.5,19.2,2.23
x86_64,15061,3.7,18.1,2.23
x86_64,14769,3.7,19.1,2.23
x86_64,14211,3.7,9.0,2.27
x86_64,14127,2.7,19.2,2.19
x86_64,13863,2.7,18.1,2.17
x86_64,13590,3.6,19.2,2.27
x86_64,13534,3.7,20.1,2.17
x86_64,12952,3.6,10.0,2.19
x86_64,12196,3.6,20.1,2.19
x86_64,12163,3.7,19.0,2.24
x86_64,12126,3.8,20.1,2.31
x86_64,11644,3.7,19.3,2.27
x86_64,11608,3.6,9.0,2.23
x86_64,11247,3.6,19.2,2.19
x86_64,10951,3.6,20.1,2.12
x86_64,10755,3.5,20.1,2.12
x86_64,10637,3.5,18.0,2.17
x86_64,9993,3.6,19.2,2.28
x86_64,9960,3.7,19.0,2.17
x86_64,9922,3.6,19.0,2.27
x86_64,9780,2.7,20.0,2.19
x86_64,9690,3.8,20.1,2.23
x86_64,9655,2.7,19.1,2.19
x86_64,9504,3.6,19.0,2.24
x86_64,9363,3.8,18.1,2.28
x86_64,9328,3.8,19.3,2.23
x86_64,9208,3.6,9.0,2.28
x86_64,8968,3.6,19.2,2.23
x86_64,8756,3.8,18.1,2.27
x86_64,8665,3.7,19.1,2.27
x86_64,8297,3.7,20.0,2.17
x86_64,8250,2.7,10.0,2.23
x86_64,7612,2.7,9.0,2.26
x86_64,7316,3.7,19.3,2.30
x86_64,7117,3.8,18.1,2.31
x86_64,6946,3.5,9.0,2.17
x86_64,6945,3.5,9.0,2.23
x86_64,6929,3.8,19.2,2.27
x86_64,6659,3.7,19.0,2.30
x86_64,6606,3.7,20.1,2.30
x86_64,6447,3.8,19.3,2.28
x86_64,6291,3.7,18.1,2.30
x86_64,6008,3.5,20.1,2.28
x86_64,5918,3.7,20.0,2.30
