cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,2310182,3.7,20.0,2.27
x86_64,1773021,3.8,21.0,2.31
x86_64,958923,3.7,21.3,2.31
x86_64,869918,3.7,21.3,2.26
x86_64,798300,3.8,21.3,2.31
x86_64,783952,3.7,21.3,2.27
x86_64,748846,3.6,21.3,2.17
x86_64,701160,3.8,20.2,2.27
x86_64,627022,3.7,20.2,2.26
x86_64,611979,3.9,21.3,2.31
x86_64,600986,2.7,9.0,2.17
x86_64,569565,3.7,21.3,2.28
x86_64,537517,3.8,21.3,2.28
x86_64,492493,3.6,20.1,2.28
x86_64,492397,3.6,21.3,2.27
x86_64,483378,3.6,9.0,2.17
x86_64,427061,3.7,20.2,2.28
x86_64,364389,3.7,19.0,2.23
x86_64,342705,3.8,20.0,2.31
x86_64,296431,3.8,21.2,2.31
x86_64,279682,3.9,21.0,2.33
x86_64,276309,3.7,21.0,2.27
x86_64,272272,3.7,21.2,2.31
x86_64,256310,3.7,9.0,2.26
x86_64,248516,3.7,21.1,2.27
x86_64,242829,3.7,19.0,2.27
x86_64,227967,3.7,21.1,2.28
x86_64,217621,3.9,21.2,2.31
x86_64,214744,3.8,21.3,2.27
x86_64,210723,3.7,20.2,2.27
x86_64,199821,3.7,21.2,2.28
x86_64,196574,2.7,20.3,2.27
x86_64,194674,3.5,20.1,2.23
x86_64,190957,3.6,21.3,2.31
x86_64,176296,3.8,21.0,2.28
x86_64,169288,3.7,20.1,2.23
x86_64,168100,3.6,20.2,2.28
x86_64,162406,3.8,20.2,2.28
x86_64,154619,3.6,9.0,2.27
x86_64,149899,3.6,21.3,2.28
x86_64,148308,3.7,21.2,2.27
x86_64,147132,2.7,9.0,2.27
x86_64,142113,3.7,20.1,2.28
x86_64,135411,3.8,21.2,2.28
x86_64,135165,3.6,19.3,2.27
x86_64,128506,2.7,20.3,2.23
x86_64,118399,3.6,20.2,2.27
x86_64,118260,3.8,21.1,2.31
x86_64,112962,3.6,21.0,2.27
x86_64,110583,3.7,21.0,2.28
x86_64,108739,2.7,20.3,2.17
x86_64,106816,3.6,21.0,2.28
x86_64,106691,3.7,20.1,2.26
x86_64,104873,3.7,20.1,2.24
x86_64,103629,3.8,21.3,2.26
x86_64,100104,3.9,21.3,2.28
x86_64,99282,3.6,21.2,2.27
x86_64,94700,2.7,20.2,2.26
x86_64,94455,3.6,21.2,2.31
x86_64,94385,3.9,20.2,2.31
x86_64,89132,3.7,9.0,2.27
x86_64,88281,3.5,9.0,2.19
x86_64,86019,3.7,19.3,2.28
x86_64,83989,3.7,20.0,2.28
x86_64,83814,3.9,21.0,2.28
x86_64,83630,3.9,21.1,2.28
x86_64,83393,3.8,20.3,2.28
x86_64,81433,3.7,20.3,2.28
x86_64,77848,3.7,20.1,2.27
x86_64,76711,3.6,21.1,2.27
x86_64,72409,3.6,21.2,2.28
x86_64,69432,3.7,21.1,2.31
x86_64,68186,3.7,21.3,2.23
x86_64,68122,3.6,20.3,2.17
x86_64,68055,3.8,21.1,2.26
x86_64,67404,3.7,21.1,2.26
x86_64,64753,3.7,18.1,2.28
x86_64,63164,3.8,21.2,2.27
x86_64,59218,3.7,19.2,2.24
x86_64,58813,3.7,20.3,2.27
x86_64,57675,3.7,21.3,2.17
x86_64,57337,3.8,20.0,2.27
x86_64,56769,3.7,20.1,2.17
x86_64,56414,3.6,21.3,2.24
x86_64,55758,3.9,21.3,2.27
x86_64,54890,2.7,20.0,2.17
x86_64,53807,3.8,21.1,2.28
x86_64,52340,2.7,20.0,2.24
x86_64,52102,2.7,19.0,2.27
x86_64,51872,3.7,21.2,2.26
x86_64,51399,3.8,20.1,2.28
x86_64,49449,3.6,21.3,2.23
x86_64,49359,3.7,21.3,2.24
x86_64,49216,3.8,21.1,2.27
x86_64,48459,3.6,21.2,2.17
x86_64,47412,3.9,21.2,2.28
x86_64,46904,3.10,21.3,2.31
x86_64,45375,3.6,21.1,2.28
x86_64,44799,2.7,20.3,2.31
x86_64,44538,3.6,19.2,2.27
x86_64,43534,2.7,9.0,2.26
x86_64,43405,3.6,20.2,2.24
x86_64,42292,3.5,19.3,2.23
x86_64,39950,3.8,20.3,2.31
x86_64,38180,3.7,21.0,2.24
x86_64,36782,2.7,20.3,2.28
x86_64,36730,3.6,21.3,2.26
x86_64,35905,3.7,20.1,2.31
x86_64,35444,3.8,21.0,2.32
x86_64,35054,2.7,19.3,2.17
x86_64,34549,3.9,21.1,2.31
x86_64,34126,3.6,20.2,2.17
x86_64,33575,3.5,20.3,2.23
x86_64,31182,2.7,20.3,2.24
x86_64,30693,3.8,20.1,2.31
aarch64,30173,3.6,19.3,2.27
x86_64,29884,3.8,20.2,2.31
x86_64,29651,3.9,21.3,2.17
x86_64,29635,3.8,21.3,2.17
x86_64,28255,3.8,20.1,2.27
x86_64,27938,3.6,20.2,2.23
aarch64,27258,3.7,20.2,2.26
x86_64,27060,3.6,19.0,2.28
x86_64,25288,3.6,18.1,2.23
x86_64,25150,3.6,20.1,2.17
x86_64,25009,3.7,19.3,2.27
x86_64,24584,2.7,20.0,2.28
x86_64,24544,3.7,20.2,2.31
x86_64,23904,3.7,18.1,2.24
x86_64,23308,2.7,9.0,2.23
x86_64,23206,3.9,20.3,2.31
x86_64,22915,3.6,19.3,2.17
x86_64,22438,3.9,21.2,2.27
x86_64,22356,2.7,20.1,2.24
x86_64,22175,3.7,20.3,2.31
x86_64,22107,3.6,19.3,2.23
x86_64,21849,3.8,20.0,2.28
x86_64,21673,3.10,21.2,2.31
x86_64,21459,3.6,18.1,2.17
x86_64,21374,3.6,20.3,2.27
x86_64,20628,3.6,20.1,2.27
x86_64,20519,3.9,21.0,2.31
x86_64,19887,3.6,20.0,2.27
x86_64,19416,3.6,9.0,2.28
x86_64,19369,3.7,21.2,2.24
x86_64,19201,3.6,21.0,2.23
x86_64,19014,3.7,20.3,2.26
x86_64,19003,3.6,18.1,2.31
x86_64,18585,3.7,21.0,2.31
x86_64,18250,2.7,19.3,2.24
x86_64,17782,3.5,19.1,2.23
x86_64,17208,3.7,20.0,2.26
x86_64,17110,3.5,20.0,2.27
x86_64,16991,3.5,20.3,2.24
x86_64,16945,3.7,21.0,2.26
x86_64,16858,3.6,19.1,2.19
x86_64,16770,2.7,18.1,2.28
x86_64,16622,3.9,20.3,2.28
x86_64,16588,2.7,18.1,2.23
x86_64,16227,3.6,20.0,2.31
x86_64,16050,3.7,19.0,2.26
x86_64,15967,3.7,21.2,2.17
x86_64,15852,3.6,19.1,2.27
x86_64,15404,3.6,20.0,2.24
x86_64,15290,3.8,19.3,2.17
x86_64,15241,3.9,20.2,2.28
x86_64,15133,3.8,21.0,2.27
x86_64,15028,3.9,21.3,2.33
x86_64,14934,3.8,21.3,2.24
x86_64,14900,3.8,21.3,2.23
x86_64,14855,2.7,20.3,2.19
x86_64,14849,2.7,9.0,2.24
x86_64,14822,3.7,19.2,2.27
x86_64,14717,3.6,18.1,2.24
x86_64,14648,3.8,19.3,2.28
x86_64,14371,3.6,20.1,2.24
x86_64,14326,2.7,9.0,2.19
x86_64,14184,2.7,20.1,2.27
x86_64,13782,3.7,20.2,2.23
