cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,8129932,3.7,20.1,2.24
x86_64,3078334,3.7,20.0,2.27
x86_64,890559,3.8,20.2,2.27
x86_64,522535,3.7,21.3,2.26
x86_64,497975,3.6,20.1,2.28
x86_64,478277,2.7,9.0,2.17
x86_64,470057,3.6,9.0,2.17
x86_64,463993,3.7,20.2,2.26
x86_64,449652,3.6,19.2,2.27
x86_64,422069,3.7,19.0,2.23
x86_64,405784,3.6,21.3,2.17
x86_64,378080,3.7,20.2,2.28
x86_64,363302,3.7,21.3,2.27
x86_64,308395,3.8,21.0,2.31
x86_64,290862,3.7,19.0,2.27
x86_64,283954,3.7,21.0,2.28
x86_64,267688,3.8,21.2,2.31
x86_64,259886,3.9,20.2,2.31
x86_64,255709,3.7,21.1,2.28
x86_64,253951,3.7,20.1,2.28
x86_64,221989,3.6,21.2,2.27
x86_64,221551,3.8,21.2,2.27
x86_64,218656,3.7,9.0,2.26
x86_64,212162,3.9,21.2,2.31
x86_64,210663,3.6,21.3,2.27
x86_64,193892,3.7,20.2,2.27
x86_64,188413,3.8,20.0,2.31
x86_64,187849,3.7,21.2,2.31
x86_64,182815,3.7,21.3,2.28
x86_64,177747,3.6,21.2,2.28
x86_64,173775,3.8,21.3,2.31
x86_64,165235,3.6,19.3,2.27
x86_64,164519,3.7,20.1,2.23
x86_64,151888,3.7,21.1,2.27
x86_64,146853,3.7,21.1,2.26
x86_64,143336,3.7,21.0,2.27
x86_64,104499,3.9,21.3,2.31
x86_64,103391,3.8,21.3,2.27
x86_64,103110,3.7,21.2,2.27
x86_64,99572,3.8,21.2,2.28
x86_64,99066,3.7,21.2,2.28
x86_64,96743,3.7,21.3,2.31
x86_64,90968,2.7,20.2,2.26
x86_64,90930,3.5,9.0,2.19
x86_64,90851,3.9,21.0,2.32
x86_64,90552,3.7,19.3,2.28
x86_64,80736,3.6,18.1,2.28
x86_64,80696,3.9,21.0,2.28
x86_64,80572,3.7,20.0,2.28
x86_64,80502,3.8,21.1,2.26
x86_64,79485,2.7,20.3,2.23
x86_64,79280,3.7,20.1,2.26
x86_64,76995,3.7,20.1,2.17
x86_64,76907,3.6,20.3,2.17
x86_64,76279,3.6,20.2,2.28
x86_64,74126,3.8,21.3,2.28
x86_64,72583,3.6,9.0,2.27
x86_64,70101,2.7,9.0,2.27
x86_64,68407,3.6,21.1,2.27
x86_64,66675,3.8,21.2,2.26
x86_64,66112,3.8,21.1,2.28
x86_64,64319,3.6,21.2,2.17
x86_64,63829,3.6,21.2,2.31
x86_64,62043,3.8,21.0,2.28
x86_64,61810,3.8,20.3,2.28
x86_64,59969,3.6,21.3,2.31
x86_64,58770,2.7,20.3,2.27
x86_64,57651,3.6,18.1,2.23
x86_64,57630,3.6,20.2,2.27
x86_64,56775,3.7,18.1,2.28
x86_64,56210,3.10,21.2,2.31
x86_64,56191,3.6,21.0,2.27
x86_64,56091,3.7,19.3,2.27
x86_64,55858,3.6,21.0,2.28
x86_64,49997,3.7,19.2,2.24
x86_64,46791,3.7,20.3,2.28
x86_64,46620,3.8,20.2,2.28
x86_64,44300,2.7,20.3,2.17
x86_64,43378,3.7,21.2,2.26
x86_64,43106,3.6,21.3,2.28
x86_64,42995,3.6,19.1,2.24
x86_64,42762,3.8,19.3,2.27
x86_64,40509,3.7,21.3,2.23
x86_64,38891,3.9,21.2,2.28
x86_64,35442,3.7,21.3,2.17
x86_64,35282,2.7,20.0,2.24
x86_64,34453,3.5,19.3,2.23
x86_64,34250,3.5,20.3,2.23
x86_64,34177,2.7,19.0,2.27
x86_64,33929,3.8,20.1,2.31
x86_64,33607,3.6,21.3,2.23
x86_64,33008,3.8,21.1,2.31
x86_64,32002,3.8,20.1,2.27
x86_64,31404,3.7,9.0,2.27
x86_64,29876,3.8,20.1,2.28
x86_64,29613,2.7,20.0,2.28
x86_64,29409,3.5,20.0,2.27
x86_64,29333,3.7,20.1,2.27
x86_64,28828,3.6,20.2,2.23
x86_64,27797,3.5,19.1,2.23
x86_64,27673,3.6,19.2,2.24
x86_64,27606,3.7,18.1,2.24
x86_64,27246,3.6,19.3,2.17
x86_64,27049,3.9,21.1,2.28
x86_64,26254,3.6,21.3,2.26
x86_64,26235,3.9,21.3,2.28
x86_64,26109,3.6,21.1,2.28
x86_64,25794,3.6,20.1,2.17
x86_64,25406,3.5,20.1,2.23
x86_64,25176,2.7,20.3,2.28
x86_64,24317,3.8,21.1,2.27
x86_64,24194,3.6,21.1,2.24
x86_64,23835,3.6,20.2,2.17
x86_64,23059,2.7,20.0,2.17
x86_64,22849,3.7,20.0,2.17
x86_64,22710,2.7,20.1,2.24
x86_64,21210,3.6,20.0,2.27
x86_64,19868,3.8,20.2,2.31
x86_64,19635,3.6,20.0,2.17
x86_64,19311,3.6,19.0,2.28
x86_64,19292,3.7,19.0,2.17
x86_64,18047,3.6,20.1,2.24
x86_64,17037,3.9,21.2,2.27
x86_64,16978,3.8,21.3,2.26
x86_64,16881,3.7,20.0,2.26
x86_64,16847,3.9,20.1,2.31
x86_64,16062,3.6,20.0,2.24
x86_64,15942,3.7,21.3,2.24
x86_64,15587,3.6,19.1,2.27
x86_64,15513,3.6,21.2,2.23
x86_64,15501,3.7,21.2,2.24
x86_64,15172,3.7,20.0,2.31
x86_64,14686,3.6,18.1,2.17
x86_64,14562,2.7,20.1,2.27
x86_64,14035,3.8,20.3,2.31
x86_64,13770,3.8,21.3,2.24
x86_64,13752,3.6,20.1,2.27
x86_64,13717,2.7,19.1,2.19
x86_64,13469,3.6,20.0,2.31
x86_64,13395,3.6,21.3,2.24
x86_64,13065,2.7,20.3,2.31
x86_64,13002,3.6,20.3,2.27
x86_64,12907,3.9,21.3,2.27
x86_64,12848,3.6,20.1,2.23
x86_64,12776,3.9,20.3,2.28
x86_64,12690,2.7,9.0,2.19
x86_64,12546,2.7,20.3,2.24
x86_64,12247,3.7,20.1,2.31
x86_64,11894,3.6,21.0,2.31
x86_64,11692,3.7,19.2,2.26
x86_64,11523,3.5,18.1,2.23
x86_64,11242,3.6,18.1,2.31
x86_64,11214,3.7,20.3,2.26
x86_64,10910,3.7,21.0,2.26
x86_64,10735,2.7,19.1,2.23
x86_64,10696,3.7,21.1,2.31
x86_64,10574,2.7,8.1,2.2
aarch64,10261,3.6,19.3,2.27
x86_64,10060,3.7,20.2,2.23
x86_64,9438,3.7,21.1,2.24
x86_64,9223,3.9,20.3,2.31
x86_64,9218,3.6,9.0,2.28
x86_64,9142,3.7,19.2,2.17
x86_64,9132,3.7,19.0,2.26
x86_64,9124,3.9,21.1,2.26
x86_64,9009,3.7,21.0,2.31
x86_64,8957,3.7,19.0,2.30
x86_64,8914,3.6,20.3,2.28
x86_64,8828,3.8,21.0,2.27
x86_64,8817,3.9,20.1,2.27
x86_64,8664,2.7,18.1,2.23
x86_64,8314,3.8,9.0,2.27
x86_64,8154,3.9,21.3,2.17
x86_64,7880,3.8,21.1,2.17
x86_64,7810,3.7,20.3,2.17
x86_64,7749,2.7,19.0,2.23
x86_64,7577,3.6,10.0,2.23
x86_64,7540,3.6,19.3,2.28
x86_64,7483,3.5,9.0,2.24
x86_64,7357,3.8,20.0,2.28
x86_64,7323,3.6,21.1,2.31
x86_64,7087,2.7,9.0,2.23
x86_64,7038,3.7,19.0,2.28
x86_64,6893,3.6,20.2,2.31
x86_64,6860,3.6,21.1,2.17
x86_64,6783,2.7,18.1,2.28
x86_64,6759,3.6,21.0,2.23
aarch64,6747,3.7,21.3,2.26
x86_64,6702,3.6,10.0,2.19
x86_64,6683,2.7,9.0,2.24
x86_64,6675,3.9,20.3,2.33
x86_64,6645,2.7,20.3,2.19
x86_64,6634,3.7,19.1,2.24
x86_64,6615,3.7,18.1,2.23
x86_64,6583,3.7,19.3,2.23
x86_64,6492,3.9,21.1,2.31
x86_64,6490,3.7,20.3,2.27
x86_64,6440,3.6,19.3,2.24
x86_64,6378,3.9,20.2,2.28
x86_64,6120,3.6,9.0,2.19
x86_64,6066,3.8,19.3,2.31
x86_64,6056,3.9,21.3,2.33
x86_64,5997,3.8,20.0,2.27
x86_64,5972,3.8,20.2,2.23
x86_64,5925,3.5,9.0,2.17
x86_64,5660,2.7,8.1,2.7
x86_64,5634,3.6,20.0,2.28
x86_64,5617,3.5,8.1,2.9
x86_64,5557,3.7,20.3,2.23
x86_64,5551,3.6,21.0,2.17
x86_64,5523,2.7,19.3,2.17
x86_64,5451,3.7,21.2,2.23
x86_64,5448,3.9,21.0,2.31
x86_64,5445,3.7,19.0,2.24
x86_64,5433,3.7,19.1,2.27
x86_64,5418,2.7,9.0,2.26
x86_64,5345,2.7,19.1,2.17
x86_64,5300,3.5,20.3,2.24
x86_64,5268,2.7,19.2,2.23
x86_64,5261,3.8,21.0,2.26
x86_64,5240,3.7,19.2,2.28
x86_64,5175,3.6,19.1,2.19
x86_64,5156,3.6,19.2,2.28
x86_64,5042,3.6,18.1,2.24
x86_64,4957,3.8,21.3,2.23
x86_64,4952,2.7,20.1,2.23
x86_64,4927,2.7,19.0,2.17
x86_64,4907,3.5,20.2,2.23
x86_64,4900,3.7,20.2,2.31
aarch64,4890,3.6,21.3,2.17
x86_64,4849,3.7,20.2,2.24
x86_64,4781,3.7,21.2,2.17
x86_64,4757,3.7,18.0,2.24
x86_64,4738,3.6,21.2,2.24
x86_64,4631,3.7,10.0,2.28
x86_64,4516,3.8,21.2,2.17
x86_64,4514,3.8,20.1,2.26
