cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,4664363,3.8,21.0,2.31
x86_64,1311924,3.7,23.0,2.26
x86_64,1296369,3.7,20.2,2.26
x86_64,1215694,3.8,23.0,2.31
x86_64,1008226,3.9,23.0,2.31
x86_64,735401,3.9,21.2,2.31
x86_64,618755,3.10,23.0,2.35
x86_64,525104,3.7,23.0,2.28
x86_64,488329,3.7,20.2,2.28
x86_64,476255,3.7,23.0,2.31
x86_64,472361,3.8,23.0,2.27
x86_64,458240,3.10,23.0,2.31
x86_64,455018,3.8,22.0,2.31
x86_64,446876,3.6,21.3,2.17
x86_64,386843,3.8,23.0,2.35
x86_64,379780,3.7,20.0,2.27
x86_64,378325,3.7,9.0,2.27
x86_64,360279,3.6,20.1,2.28
x86_64,342893,3.9,22.0,2.31
x86_64,307727,3.6,20.3,2.17
x86_64,285804,3.9,23.0,2.35
x86_64,277907,3.6,21.0,2.27
x86_64,274143,2.7,9.0,2.17
x86_64,264657,3.8,20.0,2.31
x86_64,264400,3.7,22.0,2.31
x86_64,236369,3.8,23.0,2.28
x86_64,234876,3.6,9.0,2.17
x86_64,213080,3.7,9.0,2.26
x86_64,207357,3.9,22.2,2.31
x86_64,204776,3.7,23.0,2.27
x86_64,194852,3.7,21.3,2.26
x86_64,193493,3.9,20.3,2.31
x86_64,170412,3.6,21.3,2.27
x86_64,165164,3.7,21.3,2.31
x86_64,161461,3.8,22.3,2.31
x86_64,154093,3.7,21.3,2.28
aarch64,152800,3.7,20.2,2.26
x86_64,148547,3.6,19.2,2.27
x86_64,146567,3.8,22.0,2.27
x86_64,142959,3.7,23.0,2.35
x86_64,141315,2.7,9.0,2.27
x86_64,135352,3.10,22.3,2.31
x86_64,134939,3.10,22.0,2.35
x86_64,128301,3.9,22.1,2.26
x86_64,125648,3.9,22.3,2.31
x86_64,124627,3.8,21.2,2.31
x86_64,123394,3.7,22.2,2.31
x86_64,118955,3.8,20.2,2.31
x86_64,110886,3.9,23.0,2.28
x86_64,110792,3.8,22.2,2.31
x86_64,109200,3.6,21.2,2.31
x86_64,107494,3.7,21.0,2.28
x86_64,99706,3.11,23.0,2.35
x86_64,96945,3.7,22.3,2.31
x86_64,95767,3.6,21.3,2.28
x86_64,95583,3.8,22.1,2.31
x86_64,95411,3.5,20.3,2.23
aarch64,92963,3.7,23.0,2.28
x86_64,87984,3.6,21.3,2.31
x86_64,85958,3.11,23.0,2.31
x86_64,85379,3.8,22.0,2.28
x86_64,85109,3.8,20.3,2.31
x86_64,82970,3.10,22.3,2.35
x86_64,81482,3.7,21.2,2.27
x86_64,81398,3.11,22.3,2.31
x86_64,76388,3.9,21.1,2.28
x86_64,74832,3.7,22.0,2.28
aarch64,74623,3.8,21.0,2.31
x86_64,73614,3.8,22.3,2.28
x86_64,72907,2.7,20.3,2.27
x86_64,67703,3.8,20.2,2.27
x86_64,67062,3.6,20.2,2.28
x86_64,67029,3.8,22.1,2.28
x86_64,66026,3.6,9.0,2.27
x86_64,65463,3.8,23.0,2.26
x86_64,64818,3.7,21.1,2.27
x86_64,62706,3.7,20.1,2.27
x86_64,59692,3.8,21.0,2.26
x86_64,59487,3.9,22.3,2.34
x86_64,58526,3.7,22.0,2.26
x86_64,57651,3.9,23.0,2.27
x86_64,53338,3.10,23.0,2.28
x86_64,53048,2.7,20.2,2.26
x86_64,51727,3.8,20.2,2.28
x86_64,51101,2.7,20.0,2.17
x86_64,50656,3.9,21.0,2.28
x86_64,48954,3.6,20.2,2.27
x86_64,48603,3.8,21.1,2.31
x86_64,48136,3.8,21.1,2.27
x86_64,47835,3.8,20.1,2.28
x86_64,47313,3.7,20.0,2.26
x86_64,47299,3.8,21.3,2.31
x86_64,45737,3.7,21.2,2.31
x86_64,45578,2.7,20.3,2.31
aarch64,45523,3.9,21.2,2.31
x86_64,45411,2.7,20.3,2.17
x86_64,44986,3.8,21.2,2.28
x86_64,44182,3.6,20.2,2.17
x86_64,44014,3.8,21.3,2.28
x86_64,42823,3.9,22.0,2.28
x86_64,42655,3.7,21.0,2.27
x86_64,42266,3.7,20.0,2.28
x86_64,41266,3.10,22.2,2.31
x86_64,41011,3.8,21.0,2.28
x86_64,39908,3.9,22.2,2.27
x86_64,39890,3.7,23.0,2.17
x86_64,39061,3.7,21.1,2.26
x86_64,37964,3.8,22.0,2.26
x86_64,37754,2.7,20.3,2.28
x86_64,37454,3.7,22.3,2.28
x86_64,35756,3.7,20.3,2.28
x86_64,35725,3.8,20.3,2.27
x86_64,35693,3.8,22.3,2.26
x86_64,35422,3.7,21.2,2.28
x86_64,34634,2.7,20.3,2.23
aarch64,34432,3.7,23.0,2.26
x86_64,34251,3.7,19.0,2.23
x86_64,34131,3.9,22.1,2.31
x86_64,33910,3.10,22.3,2.26
x86_64,33109,3.8,21.1,2.28
x86_64,32581,3.7,22.3,2.27
x86_64,32404,3.6,21.2,2.28
x86_64,31793,3.7,21.3,2.17
x86_64,30489,3.9,21.1,2.31
x86_64,30375,3.7,19.0,2.27
x86_64,30261,3.7,19.3,2.28
x86_64,30114,3.8,23.0,2.17
x86_64,29866,3.10,22.2,2.35
x86_64,29815,3.7,18.1,2.28
x86_64,27981,3.7,22.3,2.26
x86_64,27861,3.8,21.2,2.27
x86_64,27831,3.8,21.1,2.26
x86_64,27677,2.7,9.0,2.24
x86_64,26951,3.10,21.3,2.31
x86_64,26762,3.9,22.0,2.26
x86_64,26297,3.5,9.0,2.19
x86_64,26157,3.7,21.1,2.28
x86_64,24399,3.7,21.3,2.27
x86_64,24053,3.8,20.1,2.31
x86_64,23791,3.6,21.3,2.24
x86_64,23607,3.9,21.0,2.31
x86_64,23545,3.8,22.2,2.26
x86_64,23095,3.8,22.3,2.27
x86_64,22950,3.9,23.0,2.26
x86_64,22927,3.9,23.0,2.17
x86_64,22757,3.6,19.3,2.17
x86_64,22731,3.9,22.3,2.35
x86_64,21866,3.8,20.3,2.28
x86_64,21548,3.9,21.2,2.28
x86_64,21400,3.8,22.2,2.27
x86_64,21202,3.8,21.3,2.27
x86_64,20909,3.7,23.0,2.24
x86_64,20690,3.7,20.1,2.28
x86_64,20051,3.6,9.0,2.28
x86_64,19702,3.7,22.2,2.27
x86_64,19147,3.9,22.1,2.35
