cpu,num_downloads,python_version,glibc_version
x86_64,4853084,3.9,2.27
x86_64,3770783,3.10,2.35
x86_64,3601700,3.11,2.35
aarch64,2574865,3.10,2.35
x86_64,2524829,3.11,2.34
x86_64,1889824,3.12,2.39
x86_64,1812243,3.11,2.36
x86_64,1368687,3.9,2.31
x86_64,1307753,3.11,2.39
x86_64,1076522,3.10,2.36
x86_64,952481,3.10,2.31
x86_64,946453,3.10,2.39
x86_64,801042,3.12,2.36
x86_64,772095,3.8,2.31
x86_64,768119,3.10,2.26
x86_64,721903,3.9,2.34
x86_64,691669,3.9,2.35
x86_64,644286,3.9,2.39
aarch64,630852,3.9,2.34
x86_64,453606,3.9,2.26
x86_64,436060,3.13,2.39
x86_64,420031,3.9,2.36
x86_64,404564,3.12,2.35
x86_64,354820,3.13,2.36
x86_64,352647,3.11,2.31
x86_64,334523,3.12,2.31
aarch64,276967,3.11,2.35
aarch64,244604,3.10,2.36
aarch64,208364,3.11,2.36
aarch64,200775,3.9,2.36
x86_64,198611,3.8,2.26
aarch64,196755,3.9,2.35
x86_64,190662,3.13,2.31
x86_64,167133,3.12,2.34
x86_64,152602,3.9,2.28
x86_64,130279,3.8,2.39
aarch64,125936,3.12,2.36
aarch64,116110,3.12,2.39
aarch64,103059,3.9,2.31
x86_64,92615,3.10,2.28
x86_64,86790,3.8,2.28
x86_64,84124,3.11,2.28
x86_64,77150,3.13,2.35
x86_64,69619,3.8,2.36
x86_64,68658,3.13,2.41
x86_64,61716,3.12,2.40
x86_64,59548,3.11,2.26
x86_64,55547,3.11,2.41
x86_64,45759,3.8,2.27
x86_64,44984,3.8,2.35
x86_64,43925,3.10,2.34
aarch64,41027,3.11,2.34
x86_64,37691,3.9,2.17
aarch64,34683,3.10,2.34
x86_64,28729,3.11,2.40
aarch64,23955,3.13,2.36
x86_64,22635,3.12,2.28
x86_64,18970,3.10,2.17
aarch64,18469,3.11,2.31
x86_64,17887,3.12,2.41
aarch64,16456,3.13,2.39
aarch64,14621,3.8,2.31
x86_64,13999,3.12,2.38
aarch64,13652,3.11,2.39
x86_64,13253,3.10,2.41
x86_64,11825,3.13,2.34
aarch64,9458,3.12,2.35
aarch64,8320,3.12,2.34
x86_64,8056,3.12,2.26
aarch64,8019,3.10,2.26
aarch64,7545,3.9,2.26
aarch64,7098,3.10,2.31
x86_64,7036,3.10,2.27
aarch64,6588,3.8,2.26
x86_64,5824,3.10,2.40
x86_64,5768,3.13,2.40
x86_64,5175,3.8,2.17
x86_64,4715,3.9,2.41
aarch64,4419,3.13,2.34
x86_64,4074,3.13,2.28
x86_64,4023,3.11,2.17
aarch64,3817,3.11,2.41
aarch64,3756,3.13,2.41
x86_64,3418,3.11,2.38
aarch64,3217,3.12,2.31
aarch64,2975,3.13,2.35
x86_64,2440,3.9,2.37
aarch64,2327,3.11,2.28
x86_64,2315,3.8,2.34
aarch64,2187,3.12,2.41
x86_64,1911,3.11,2.27
x86_64,1628,3.12,2.17
aarch64,1599,3.10,2.28
aarch64,1511,3.9,2.28
x86_64,1492,3.10,2.38
aarch64,1485,3.8,2.28
x86_64,1400,3.10,2.37
aarch64,1397,3.10,2.39
x86_64,1358,3.12,2.27
x86_64,1208,3.8,2.23
aarch64,1110,3.9,2.39
x86_64,1062,3.8,2.24
x86_64,987,3.9,2.33
x86_64,958,3.11,2.37
aarch64,856,3.12,2.38
aarch64,850,3.12,2.28
x86_64,832,3.9,2.40
aarch64,826,3.13,2.31
aarch64,765,3.8,2.36
x86_64,692,3.10,2.33
aarch64,646,3.13,2.28
aarch64,636,3.10,2.38
aarch64,530,3.12,2.40
x86_64,517,3.9,2.38
x86_64,511,3.10,2.23
aarch64,464,3.8,2.35
x86_64,394,3.8,2.41
x86_64,315,3.14,2.39
x86_64,312,3.13,2.17
aarch64,294,3.11,2.26
aarch64,291,3.11,2.40
armv7l,284,3.9,2.31
x86_64,271,3.9,2.32
aarch64,261,3.11,2.38
aarch64,259,3.12,2.26
aarch64,240,3.13,2.40
x86_64,232,3.14,2.36
x86_64,230,3.10,2.32
aarch64,226,3.10,2.41
x86_64,220,3.13,2.27
x86_64,204,3.9,2.24
x86_64,175,3.13,2.38
x86_64,153,3.9,2.23
x86_64,133,3.11,2.32
aarch64,127,3.10,2.40
x86_64,125,3.8,2.40
armv7l,121,3.11,2.36
aarch64,115,3.11,2.37
aarch64,113,3.9,2.17
x86_64,110,3.9,2.22
x86_64,104,3.9,2.19
x86_64,89,3.8,2.38
x86_64,86,3.8,2.37
ppc64le,84,3.12,2.34
s390x,82,3.12,2.34
aarch64,81,3.9,2.27
s390x,77,3.12,2.39
x86_64,76,3.12,2.32
aarch64,72,3.8,2.27
ppc64le,72,3.12,2.39
x86_64,71,3.11,2.33
aarch64,70,3.12,2.17
s390x,64,3.11,2.28
ppc64le,64,3.11,2.28
ppc64le,58,3.13,2.41
s390x,58,3.13,2.41
aarch64,58,3.11,2.17
aarch64,57,3.9,2.41
s390x,54,3.12,2.28
x86_64,50,3.12,2.37
s390x,46,3.11,2.34
aarch64,44,3.10,2.17
x86_64,43,3.12,2.33
ppc64le,40,3.11,2.34
x86_64,38,3.13,2.26
x86_64,36,3.14,2.35
x86_64,36,3.8,2.32
aarch64,35,3.10,2.27
x86_64,35,3.10,2.22
x86_64,31,3.13,2.23
x86_64,28,3.14,2.41
aarch64,26,3.8,2.39
aarch64,26,3.14,2.39
armv7l,24,3.10,2.35
x86_64,20,3.10,2.19
x86_64,19,3.10,2.24
x86_64,18,3.8,2.22
x86_64,17,3.12,2.23
x86_64,17,3.13,2.32
aarch64,17,3.14,2.36
armv7l,16,3.13,2.36
x86_64,15,3.10,2.30
armv7l,15,3.12,2.31
ppc64le,14,3.13,2.40
s390x,14,3.13,2.40
ppc64le,14,3.12,2.28
aarch64,13,3.13,2.17
s390x,13,3.9,2.28
ppc64le,12,3.11,2.17
aarch64,12,3.11,2.27
ppc64le,12,3.10,2.34
armv8l,10,3.12,2.31
x86_64,10,3.13,2.33
x86_64,10,3.11,2.22
