cpu,num_downloads,python_version,glibc_version
x86_64,6706189,3.10,2.35
x86_64,5682933,3.11,2.35
x86_64,4782464,3.9,2.27
x86_64,4623611,3.12,2.39
x86_64,3536235,3.11,2.36
x86_64,2640125,3.11,2.39
x86_64,2557304,3.12,2.36
x86_64,2518373,3.11,2.34
x86_64,1894314,3.10,2.39
x86_64,1859908,3.9,2.31
x86_64,1842725,3.10,2.36
x86_64,1499326,3.10,2.31
x86_64,1432137,3.12,2.35
x86_64,1177383,3.8,2.31
x86_64,1128647,3.12,2.31
x86_64,1118444,3.9,2.35
x86_64,1074377,3.9,2.34
x86_64,1070947,3.9,2.39
aarch64,1036798,3.10,2.35
x86_64,1021567,3.10,2.26
x86_64,941923,3.11,2.31
x86_64,919478,3.13,2.39
x86_64,841710,3.9,2.36
x86_64,806086,3.13,2.36
aarch64,762686,3.9,2.34
aarch64,507288,3.11,2.36
x86_64,494684,3.9,2.26
x86_64,420678,3.11,2.28
x86_64,407257,3.12,2.34
x86_64,397082,3.8,2.26
aarch64,367225,3.11,2.35
x86_64,358872,3.9,2.28
x86_64,322802,3.13,2.31
aarch64,290520,3.10,2.36
aarch64,269452,3.12,2.36
x86_64,268303,3.13,2.35
aarch64,225453,3.9,2.36
x86_64,225393,3.10,2.28
aarch64,219588,3.9,2.35
aarch64,206747,3.10,2.34
aarch64,196771,3.12,2.39
x86_64,180042,3.8,2.36
x86_64,170415,3.8,2.28
aarch64,169389,3.9,2.31
x86_64,165436,3.8,2.39
x86_64,125236,3.12,2.28
x86_64,124786,3.13,2.41
x86_64,115872,3.8,2.35
x86_64,115833,3.11,2.41
x86_64,96963,3.12,2.40
x86_64,92291,3.10,2.34
x86_64,79968,3.10,2.17
aarch64,78195,3.13,2.36
x86_64,71263,3.9,2.17
aarch64,70446,3.11,2.34
x86_64,69176,3.8,2.27
x86_64,68343,3.11,2.26
x86_64,63343,3.13,2.34
x86_64,52735,3.11,2.40
x86_64,47355,3.12,2.41
aarch64,44501,3.12,2.35
x86_64,43972,3.13,2.40
aarch64,41863,3.11,2.39
aarch64,41113,3.12,2.34
aarch64,39136,3.11,2.31
x86_64,28119,3.12,2.38
aarch64,26916,3.13,2.39
aarch64,23356,3.8,2.31
aarch64,23206,3.10,2.31
x86_64,21499,3.10,2.41
aarch64,18637,3.12,2.31
aarch64,17793,3.13,2.34
x86_64,17614,3.11,2.38
x86_64,17597,3.13,2.28
aarch64,16358,3.10,2.26
x86_64,16279,3.10,2.27
x86_64,12693,3.9,2.41
aarch64,12102,3.8,2.26
aarch64,11496,3.9,2.26
x86_64,11017,3.11,2.17
aarch64,9713,3.13,2.41
x86_64,9543,3.10,2.40
x86_64,9023,3.11,2.19
x86_64,8880,3.10,2.33
x86_64,8487,3.8,2.17
aarch64,8056,3.11,2.28
x86_64,7422,3.10,2.38
aarch64,6956,3.11,2.41
aarch64,6058,3.13,2.31
aarch64,5772,3.9,2.28
x86_64,5745,3.12,2.27
x86_64,5471,3.12,2.17
aarch64,5303,3.13,2.35
aarch64,4969,3.10,2.39
x86_64,4690,3.10,2.37
x86_64,4629,3.11,2.27
x86_64,4447,3.9,2.33
aarch64,4364,3.12,2.38
x86_64,4301,3.11,2.37
x86_64,4222,3.12,2.26
aarch64,3891,3.10,2.38
aarch64,3869,3.12,2.41
x86_64,3745,3.8,2.34
x86_64,3669,3.9,2.37
x86_64,3104,3.9,2.40
aarch64,3039,3.10,2.28
aarch64,2700,3.9,2.39
x86_64,2637,3.8,2.24
aarch64,2630,3.12,2.28
aarch64,2433,3.11,2.26
aarch64,2412,3.11,2.38
aarch64,2378,3.8,2.28
x86_64,2295,3.10,2.32
x86_64,2287,3.8,2.23
aarch64,1904,3.8,2.36
aarch64,1856,3.12,2.40
x86_64,1654,3.13,2.17
aarch64,1601,3.13,2.28
x86_64,1422,3.9,2.23
x86_64,1409,3.9,2.24
x86_64,1330,3.11,2.32
aarch64,1171,3.11,2.37
x86_64,1170,3.9,2.22
x86_64,955,3.9,2.38
x86_64,951,3.10,2.23
aarch64,882,3.8,2.35
x86_64,845,3.8,2.32
aarch64,761,3.10,2.41
aarch64,723,3.9,2.17
x86_64,688,3.8,2.41
x86_64,686,3.12,2.24
x86_64,570,3.13,2.27
aarch64,561,3.11,2.17
aarch64,557,3.12,2.17
x86_64,542,3.13,2.38
x86_64,542,3.14,2.39
aarch64,490,3.10,2.17
aarch64,422,3.13,2.17
x86_64,406,3.9,2.32
aarch64,371,3.13,2.40
x86_64,356,3.12,2.23
aarch64,345,3.12,2.26
ppc64le,327,3.12,2.34
x86_64,321,3.12,2.32
s390x,303,3.12,2.39
x86_64,275,3.14,2.36
s390x,271,3.12,2.34
aarch64,263,3.8,2.39
ppc64le,257,3.12,2.39
x86_64,254,3.8,2.40
aarch64,246,3.10,2.40
x86_64,239,3.12,2.37
armv7l,225,3.9,2.31
aarch64,181,3.8,2.27
x86_64,172,3.13,2.26
x86_64,171,3.10,2.24
x86_64,167,3.11,2.23
aarch64,151,3.9,2.41
aarch64,148,3.9,2.27
x86_64,145,3.12,2.22
aarch64,141,3.11,2.40
aarch64,139,3.13,2.38
x86_64,137,3.11,2.22
aarch64,136,3.10,2.27
x86_64,116,3.8,2.37
armv7l,113,3.11,2.36
x86_64,113,3.9,2.19
s390x,112,3.11,2.34
s390x,99,3.12,2.28
x86_64,90,3.12,2.33
x86_64,85,3.8,2.38
aarch64,84,3.9,2.33
x86_64,84,3.8,2.22
x86_64,81,3.11,2.24
x86_64,73,3.13,2.32
x86_64,72,3.11,2.33
ppc64le,71,3.11,2.34
x86_64,70,3.10,2.12
x86_64,67,3.8,2.33
x86_64,67,3.14,2.41
aarch64,67,3.8,2.34
x86_64,65,3.12,2.29
aarch64,61,3.9,2.38
ppc64le,58,3.13,2.41
s390x,58,3.13,2.41
x86_64,56,3.14,2.17
x86_64,53,3.14,2.35
aarch64,52,3.14,2.17
ppc64le,49,3.11,2.28
x86_64,48,3.14,2.31
aarch64,47,3.14,2.36
x86_64,46,3.10,2.30
aarch64,45,3.14,2.39
aarch64,45,3.12,2.27
x86_64,44,3.10,2.19
ppc64le,42,3.12,2.28
aarch64,40,3.11,2.23
s390x,39,3.11,2.28
aarch64,38,3.13,2.27
x86_64,32,3.10,2.21
x86_64,32,3.13,2.18
x86_64,32,3.10,2.29
x86_64,31,3.8,2.18
x86_64,29,3.11,2.30
aarch64,28,3.10,2.32
ppc64le,28,3.9,2.34
x86_64,26,3.10,2.22
x86_64,25,3.13,2.37
x86_64,24,3.9,2.12
ppc64le,23,3.10,2.34
s390x,22,3.9,2.34
x86_64,20,3.9,2.29
armv7l,19,3.10,2.35
aarch64,19,3.11,2.27
x86_64,19,3.13,2.24
ppc64le,16,3.9,2.28
armv7l,15,3.8,2.28
armv7l,15,3.12,2.39
aarch64,14,3.9,2.23
armv7l,12,3.13,2.41
aarch64,12,3.8,2.23
ppc64le,12,3.11,2.17
s390x,10,3.9,2.28
x86_64,9,3.8,2.19
x86_64,9,3.8,2.29
s390x,8,3.10,2.35
armv7l,8,3.11,2.35
aarch64,8,3.9,2.32
aarch64,8,3.13,2.33
armv7l,8,3.12,2.36
aarch64,7,3.9,2.37
x86_64,7,3.14,2.40
i686,7,3.11,2.36
aarch64,7,3.14,2.41
aarch64,6,3.8,2.24
x86_64,6,3.12,2.21
aarch64,6,3.12,2.23
aarch64,6,3.12,2.41-1
aarch64,6,3.14,2.35
loongarch64,6,3.13,2.40
x86_64,6,3.11,2.18
aarch64,5,3.13,2.26
armv7l,4,3.13,2.28
x86_64,4,3.13,2.23
s390x,4,3.10,2.34
aarch64,4,3.10,2.37
aarch64,4,3.8,2.41
armv7l,4,3.12,2.31
aarch64,4,3.12,2.33
armv7l,4,3.13,2.36
armv7l,4,3.8,2.30
s390x,4,3.10,2.38
armv7l,3,3.8,2.36
x86_64,3,3.15,2.35
aarch64,3,3.13,2.24
armv7l,3,3.10,2.31
armv7l,3,3.9,2.28
armv7l,2,3.13,2.38
x86_64,2,3.11,2.29
aarch64,2,3.8,2.17
x86_64,2,3.12,2.19
x86_64,2,3.10,2.18
armv7l,2,3.13,2.31
i686,2,3.9,2.31
x86_64,2,3.9,2.30
x86_64,2,3.13,2.19
armv8l,2,3.8,2.31
armv7l,2,3.8,2.31
aarch64,2,3.14,2.31
s390x,2,3.10,2.28
armv7l,2,3.11,2.38
armv7l,2,3.10,2.36
armv7l,2,3.11,2.28
armv8l,2,3.10,2.35
s390x,2,3.9,2.31
x86_64,2,3.13,2.33
x86_64,2,3.13,2.29
armv7l,1,3.9,2.36
aarch64,1,3.8,2.19
x86_64,1,3.12,2.30
ppc64le,1,3.10,2.36
armv8l,1,3.12,2.31
aarch64,1,3.10,2.30
