cpu,num_downloads,python_version,glibc_version
x86_64,4876771,3.9,2.27
x86_64,3740910,3.10,2.35
x86_64,3619148,3.11,2.35
aarch64,2532345,3.10,2.35
x86_64,2385473,3.11,2.34
x86_64,2024132,3.12,2.39
x86_64,1891702,3.11,2.36
x86_64,1479912,3.11,2.39
x86_64,1291412,3.9,2.31
x86_64,1071735,3.10,2.39
x86_64,1063839,3.10,2.36
x86_64,992368,3.10,2.31
x86_64,831309,3.12,2.36
x86_64,783892,3.8,2.31
x86_64,758701,3.10,2.26
x86_64,725607,3.9,2.39
x86_64,656726,3.9,2.35
aarch64,572538,3.9,2.34
x86_64,456035,3.9,2.26
x86_64,451049,3.13,2.39
x86_64,416803,3.9,2.36
x86_64,405187,3.11,2.31
x86_64,397702,3.12,2.35
x86_64,396965,3.9,2.34
x86_64,349398,3.13,2.36
x86_64,331041,3.12,2.31
aarch64,269675,3.11,2.35
aarch64,242442,3.10,2.36
aarch64,217756,3.11,2.36
x86_64,193512,3.13,2.31
aarch64,192556,3.9,2.36
aarch64,188532,3.9,2.35
x86_64,186651,3.8,2.26
x86_64,186172,3.8,2.39
x86_64,169005,3.12,2.34
x86_64,158831,3.9,2.28
aarch64,130885,3.12,2.36
aarch64,109600,3.9,2.31
aarch64,107841,3.12,2.39
x86_64,92178,3.13,2.35
x86_64,87951,3.11,2.28
x86_64,80146,3.8,2.28
x86_64,79417,3.10,2.28
x86_64,74744,3.8,2.36
x86_64,69656,3.12,2.40
x86_64,63361,3.13,2.41
x86_64,60700,3.11,2.26
x86_64,54736,3.11,2.41
x86_64,45949,3.8,2.35
x86_64,44088,3.10,2.34
aarch64,39919,3.11,2.34
x86_64,36420,3.11,2.40
x86_64,36390,3.9,2.17
x86_64,35222,3.8,2.27
aarch64,29180,3.13,2.36
x86_64,23156,3.12,2.28
aarch64,19731,3.11,2.31
x86_64,19149,3.12,2.41
aarch64,18471,3.10,2.34
x86_64,18238,3.10,2.17
aarch64,15803,3.13,2.39
aarch64,14764,3.11,2.39
aarch64,14417,3.8,2.31
x86_64,13831,3.12,2.38
x86_64,13279,3.10,2.41
x86_64,11947,3.13,2.34
x86_64,11350,3.10,2.27
aarch64,9153,3.12,2.34
aarch64,8451,3.12,2.35
aarch64,7308,3.10,2.31
aarch64,7085,3.9,2.26
aarch64,6914,3.10,2.26
x86_64,6897,3.10,2.40
x86_64,6397,3.9,2.41
x86_64,6240,3.13,2.40
x86_64,5668,3.8,2.17
aarch64,4917,3.13,2.34
aarch64,3903,3.12,2.31
aarch64,3774,3.13,2.41
aarch64,3689,3.11,2.41
x86_64,3452,3.11,2.17
aarch64,3414,3.8,2.26
x86_64,3275,3.11,2.38
x86_64,3185,3.13,2.28
aarch64,3117,3.13,2.35
aarch64,2632,3.12,2.41
x86_64,2468,3.9,2.37
x86_64,2308,3.8,2.34
aarch64,2245,3.11,2.28
x86_64,2175,3.9,2.40
x86_64,1951,3.8,2.23
x86_64,1825,3.12,2.26
x86_64,1751,3.12,2.27
x86_64,1703,3.11,2.27
aarch64,1640,3.9,2.28
aarch64,1637,3.8,2.28
aarch64,1472,3.13,2.31
x86_64,1449,3.12,2.17
aarch64,1439,3.10,2.39
x86_64,1420,3.10,2.37
aarch64,1259,3.10,2.28
x86_64,1248,3.11,2.19
x86_64,1185,3.11,2.37
aarch64,1085,3.9,2.39
x86_64,1084,3.8,2.24
x86_64,1034,3.10,2.38
aarch64,943,3.8,2.36
aarch64,726,3.12,2.40
aarch64,716,3.12,2.28
aarch64,635,3.12,2.38
x86_64,626,3.9,2.38
aarch64,603,3.13,2.28
x86_64,528,3.8,2.41
aarch64,515,3.8,2.35
aarch64,476,3.10,2.38
x86_64,432,3.13,2.17
x86_64,420,3.9,2.33
aarch64,394,3.11,2.38
x86_64,351,3.9,2.24
x86_64,349,3.10,2.33
armv7l,341,3.9,2.31
aarch64,339,3.11,2.26
x86_64,319,3.13,2.27
x86_64,254,3.9,2.23
aarch64,253,3.11,2.37
x86_64,247,3.14,2.39
aarch64,214,3.12,2.26
aarch64,208,3.13,2.40
x86_64,179,3.10,2.32
x86_64,167,3.14,2.36
x86_64,164,3.9,2.32
aarch64,125,3.9,2.17
aarch64,121,3.10,2.40
x86_64,119,3.11,2.32
aarch64,115,3.10,2.41
x86_64,111,3.10,2.23
aarch64,107,3.11,2.40
armv7l,106,3.11,2.36
x86_64,104,3.9,2.19
