cpu,num_downloads,python_version,glibc_version
x86_64,5299388,3.10,2.35
x86_64,4784450,3.11,2.35
x86_64,4748990,3.9,2.27
x86_64,3249210,3.12,2.39
x86_64,2778633,3.11,2.36
aarch64,2658372,3.10,2.35
x86_64,2458396,3.11,2.34
x86_64,1921609,3.11,2.39
x86_64,1617422,3.12,2.36
x86_64,1602957,3.9,2.31
x86_64,1475398,3.10,2.36
x86_64,1366748,3.10,2.39
x86_64,1342584,3.10,2.31
x86_64,1012225,3.12,2.31
x86_64,988156,3.8,2.31
x86_64,954319,3.10,2.26
x86_64,942815,3.12,2.35
x86_64,881170,3.9,2.35
x86_64,745008,3.13,2.39
x86_64,741654,3.9,2.39
aarch64,716293,3.9,2.34
x86_64,666144,3.11,2.31
x86_64,646767,3.9,2.36
x86_64,625730,3.9,2.34
x86_64,622306,3.13,2.36
x86_64,538839,3.8,2.39
aarch64,487674,3.11,2.36
x86_64,478085,3.9,2.26
x86_64,309781,3.8,2.26
aarch64,302783,3.11,2.35
x86_64,294272,3.12,2.34
x86_64,282607,3.13,2.31
aarch64,280829,3.10,2.36
x86_64,256867,3.9,2.28
x86_64,224085,3.13,2.35
aarch64,194763,3.9,2.36
aarch64,188838,3.12,2.36
aarch64,188491,3.9,2.35
x86_64,164862,3.11,2.28
x86_64,163060,3.10,2.28
aarch64,152940,3.12,2.39
aarch64,125145,3.9,2.31
x86_64,119602,3.8,2.28
x86_64,111097,3.8,2.36
x86_64,94392,3.13,2.41
x86_64,84752,3.11,2.41
x86_64,82765,3.12,2.40
x86_64,79440,3.11,2.26
x86_64,74268,3.8,2.35
aarch64,66147,3.10,2.34
x86_64,63574,3.10,2.34
aarch64,60548,3.13,2.36
x86_64,58060,3.8,2.27
aarch64,55081,3.11,2.34
x86_64,51491,3.12,2.28
x86_64,44404,3.9,2.17
aarch64,43278,3.12,2.35
x86_64,40015,3.11,2.40
x86_64,34606,3.12,2.41
x86_64,32096,3.13,2.34
aarch64,29206,3.11,2.39
aarch64,28163,3.11,2.31
aarch64,27585,3.12,2.34
x86_64,23809,3.12,2.38
aarch64,22652,3.13,2.39
x86_64,21543,3.10,2.17
aarch64,17986,3.8,2.31
x86_64,17791,3.10,2.41
aarch64,16632,3.10,2.31
aarch64,12999,3.10,2.26
x86_64,11659,3.10,2.27
x86_64,10065,3.13,2.28
x86_64,10000,3.13,2.40
aarch64,9899,3.12,2.31
aarch64,9564,3.9,2.26
aarch64,9543,3.13,2.34
x86_64,9314,3.11,2.38
x86_64,8842,3.9,2.41
aarch64,8436,3.8,2.26
aarch64,6971,3.13,2.41
x86_64,6810,3.8,2.17
x86_64,6505,3.11,2.17
x86_64,6048,3.12,2.26
x86_64,5957,3.10,2.40
aarch64,5743,3.11,2.41
aarch64,5458,3.11,2.28
aarch64,4571,3.13,2.35
x86_64,4277,3.10,2.37
x86_64,4221,3.12,2.27
aarch64,4185,3.13,2.31
aarch64,3986,3.9,2.28
aarch64,3347,3.12,2.41
x86_64,3334,3.8,2.34
aarch64,3328,3.10,2.39
aarch64,3248,3.9,2.39
x86_64,3099,3.9,2.37
x86_64,3094,3.11,2.37
x86_64,3049,3.11,2.19
x86_64,3032,3.11,2.27
x86_64,2873,3.12,2.17
x86_64,2872,3.10,2.38
aarch64,2532,3.10,2.28
aarch64,2235,3.12,2.28
x86_64,2020,3.9,2.40
aarch64,2016,3.8,2.28
x86_64,1979,3.8,2.24
x86_64,1932,3.8,2.23
aarch64,1692,3.8,2.36
x86_64,1602,3.10,2.33
aarch64,1508,3.13,2.28
aarch64,1256,3.12,2.38
x86_64,1212,3.9,2.24
aarch64,1209,3.11,2.26
x86_64,1103,3.10,2.32
aarch64,1093,3.8,2.35
aarch64,976,3.12,2.40
aarch64,940,3.10,2.38
x86_64,871,3.10,2.23
x86_64,841,3.13,2.17
x86_64,808,3.9,2.33
x86_64,772,3.8,2.32
x86_64,752,3.9,2.23
aarch64,650,3.11,2.38
x86_64,644,3.9,2.38
x86_64,551,3.8,2.41
x86_64,522,3.13,2.27
x86_64,473,3.9,2.32
aarch64,455,3.12,2.26
aarch64,435,3.11,2.40
x86_64,430,3.13,2.38
aarch64,407,3.13,2.40
x86_64,363,3.9,2.22
armv7l,357,3.9,2.31
x86_64,352,3.12,2.32
x86_64,342,3.14,2.39
x86_64,328,3.14,2.36
aarch64,313,3.10,2.41
x86_64,292,3.12,2.37
aarch64,285,3.9,2.17
x86_64,277,3.8,2.40
aarch64,265,3.14,2.39
aarch64,263,3.11,2.37
x86_64,236,3.11,2.32
s390x,234,3.12,2.39
x86_64,196,3.9,2.19
aarch64,180,3.11,2.23
x86_64,168,3.13,2.32
aarch64,165,3.10,2.40
aarch64,164,3.11,2.17
ppc64le,136,3.12,2.34
armv7l,131,3.11,2.36
x86_64,130,3.8,2.38
s390x,130,3.12,2.34
ppc64le,130,3.12,2.39
aarch64,123,3.10,2.17
aarch64,116,3.12,2.17
aarch64,112,3.10,2.27
aarch64,109,3.9,2.27
aarch64,100,3.9,2.38
aarch64,98,3.8,2.27
x86_64,88,3.8,2.37
aarch64,88,3.13,2.17
aarch64,83,3.9,2.41
x86_64,80,3.13,2.37
x86_64,77,3.11,2.24
x86_64,76,3.11,2.33
x86_64,73,3.11,2.23
x86_64,73,3.13,2.26
s390x,72,3.12,2.28
x86_64,68,3.14,2.31
x86_64,67,3.8,2.33
aarch64,63,3.14,2.36
ppc64le,62,3.11,2.34
armv7l,62,3.10,2.35
aarch64,61,3.8,2.39
aarch64,60,3.9,2.33
s390x,54,3.11,2.34
aarch64,54,3.12,2.27
armv7l,49,3.11,2.31
armv7l,49,3.10,2.31
x86_64,49,3.14,2.35
armv7l,48,3.12,2.31
x86_64,48,3.8,2.22
armv7l,48,3.13,2.31
x86_64,44,3.10,2.19
x86_64,38,3.14,2.41
x86_64,37,3.10,2.24
ppc64le,36,3.11,2.28
x86_64,34,3.12,2.24
ppc64le,33,3.10,2.34
s390x,30,3.11,2.28
x86_64,29,3.13,2.24
x86_64,27,3.12,2.23
aarch64,27,3.8,2.34
aarch64,26,3.13,2.27
x86_64,25,3.10,2.30
x86_64,24,3.11,2.22
ppc64le,22,3.12,2.28
aarch64,17,3.13,2.38
aarch64,17,3.10,2.32
aarch64,17,3.11,2.32
s390x,16,3.13,2.41
ppc64le,16,3.13,2.41
aarch64,15,3.11,2.27
x86_64,15,3.14,2.40
x86_64,14,3.8,2.18
armv7l,13,3.12,2.39
x86_64,12,3.9,2.30
x86_64,12,3.10,2.22
ppc64le,12,3.11,2.17
x86_64,11,3.8,2.29
aarch64,10,3.12,2.41-1
armv7l,9,3.12,2.36
x86_64,9,3.12,2.30
x86_64,8,3.15,2.41
x86_64,8,3.13,2.33
x86_64,8,3.9,2.29
x86_64,8,3.12,2.22
x86_64,7,3.10,2.18
aarch64,7,3.8,2.41
aarch64,7,3.14,2.41
x86_64,7,3.8,2.30
aarch64,6,3.9,2.40
aarch64,6,3.14,2.31
x86_64,6,3.9,2.18
x86_64,6,3.12,2.33
armv7l,6,3.13,2.28
armv7l,5,3.9,2.36
x86_64,5,3.8,2.19
x86_64,5,3.13,2.23
aarch64,4,3.9,2.32
aarch64,4,3.11,2.30
x86_64,4,3.12,2.19
x86_64,4,3.10,2.29
x86_64,4,3.11,2.30
armv7l,4,3.11,2.37
x86_64,4,3.11,2.18
aarch64,4,3.14,2.17
ppc64le,4,3.11,2.31
x86_64,4,3.14,2.17
ppc64le,4,3.9,2.34
armv7l,4,3.13,2.41
armv7l,4,3.13,2.36
s390x,3,3.10,2.39
armv8l,3,3.12,2.31
aarch64,3,3.13,2.26
i686,3,3.9,2.31
aarch64,3,3.13,2.24
armv7l,3,3.8,2.31
aarch64,3,3.10,2.37
s390x,2,3.10,2.34
armv8l,2,3.8,2.31
aarch64,2,3.11,2.24
i686,2,3.9,2.19
armv7l,2,3.11,2.28
i686,2,3.12,2.19
ppc64le,2,3.13,2.36
armv8l,2,3.10,2.35
x86_64,2,3.13,2.18
aarch64,2,3.8,2.24
armv7l,2,3.12,2.40
x86_64,2,3.11,2.29
i686,2,3.11,2.36
armv7l,2,3.9,2.28
armv7l,2,3.10,2.28
x86_64,1,3.8,2.5
aarch64,1,3.11,2.33
s390x,1,3.11,2.36
aarch64,1,3.8,2.19
armv7l,1,3.10,2.36
x86_64,1,3.9,2.14
armv7l,1,3.9,2.26
armv8l,1,3.11,2.39
ppc64le,1,3.11,2.36
x86_64,1,3.8,2.12
