cpu,num_downloads,python_version,glibc_version
x86_64,4964633,3.9,2.27
x86_64,4366416,3.10,2.35
x86_64,3676294,3.11,2.35
aarch64,2969033,3.10,2.35
x86_64,2271443,3.11,2.34
x86_64,2221911,3.12,2.39
x86_64,1809868,3.11,2.36
x86_64,1254958,3.9,2.31
x86_64,1192683,3.11,2.39
x86_64,1159597,3.10,2.36
x86_64,980758,3.10,2.31
x86_64,973749,3.10,2.39
x86_64,793517,3.10,2.26
x86_64,787053,3.8,2.31
x86_64,784321,3.12,2.36
x86_64,641867,3.9,2.39
aarch64,607510,3.9,2.34
x86_64,490140,3.9,2.34
x86_64,467673,3.9,2.35
x86_64,413739,3.11,2.31
x86_64,405828,3.9,2.36
x86_64,404670,3.13,2.39
x86_64,400101,3.12,2.35
x86_64,390229,3.13,2.36
x86_64,382856,3.9,2.26
x86_64,347866,3.12,2.31
aarch64,310133,3.11,2.35
aarch64,260238,3.10,2.36
x86_64,235401,3.12,2.34
aarch64,234372,3.11,2.36
x86_64,189839,3.13,2.31
x86_64,186647,3.9,2.28
aarch64,171585,3.9,2.36
aarch64,171107,3.9,2.35
x86_64,166588,3.8,2.26
aarch64,141210,3.12,2.36
aarch64,127313,3.12,2.39
x86_64,115584,3.13,2.35
aarch64,113152,3.9,2.31
x86_64,106523,3.10,2.28
x86_64,88282,3.8,2.39
x86_64,84315,3.8,2.28
x86_64,80692,3.11,2.28
x86_64,78132,3.8,2.36
x86_64,72999,3.13,2.41
x86_64,59561,3.12,2.40
x86_64,56286,3.11,2.41
x86_64,52252,3.10,2.34
x86_64,50706,3.12,2.28
aarch64,50439,3.11,2.34
x86_64,45154,3.8,2.35
x86_64,40432,3.9,2.17
x86_64,39430,3.11,2.26
x86_64,35887,3.8,2.27
x86_64,29496,3.11,2.40
aarch64,25040,3.13,2.36
aarch64,22088,3.10,2.34
aarch64,20581,3.11,2.31
aarch64,19617,3.11,2.39
x86_64,18231,3.12,2.41
x86_64,16631,3.10,2.27
x86_64,15644,3.10,2.41
x86_64,15395,3.12,2.38
aarch64,14936,3.8,2.31
aarch64,14691,3.12,2.34
aarch64,13243,3.12,2.35
x86_64,11435,3.13,2.34
aarch64,10158,3.13,2.39
x86_64,8871,3.10,2.40
aarch64,7760,3.8,2.26
aarch64,6983,3.9,2.26
aarch64,6632,3.10,2.26
aarch64,6255,3.10,2.31
x86_64,5983,3.13,2.40
x86_64,5023,3.13,2.28
x86_64,4780,3.8,2.17
x86_64,4495,3.10,2.17
x86_64,4432,3.9,2.41
x86_64,4288,3.11,2.38
aarch64,3679,3.11,2.41
aarch64,3625,3.13,2.41
aarch64,3604,3.13,2.34
x86_64,3542,3.11,2.17
aarch64,3446,3.13,2.35
aarch64,2962,3.12,2.31
aarch64,2867,3.11,2.28
x86_64,2739,3.9,2.37
x86_64,2688,3.11,2.19
aarch64,2599,3.10,2.28
aarch64,2594,3.10,2.39
aarch64,2586,3.9,2.28
aarch64,2480,3.12,2.41
x86_64,2474,3.10,2.38
aarch64,2359,3.13,2.31
x86_64,2283,3.12,2.26
aarch64,2234,3.12,2.38
aarch64,1945,3.10,2.38
x86_64,1855,3.8,2.34
x86_64,1740,3.12,2.17
x86_64,1575,3.11,2.27
aarch64,1463,3.9,2.39
x86_64,1450,3.11,2.37
x86_64,1380,3.12,2.27
x86_64,1301,3.10,2.37
x86_64,1176,3.8,2.23
x86_64,1110,3.13,2.17
x86_64,1074,3.9,2.33
aarch64,1036,3.8,2.28
aarch64,925,3.12,2.28
x86_64,827,3.10,2.33
aarch64,637,3.11,2.37
x86_64,603,3.8,2.41
aarch64,588,3.11,2.26
aarch64,573,3.8,2.36
aarch64,528,3.13,2.28
aarch64,497,3.8,2.35
x86_64,467,3.9,2.40
aarch64,457,3.12,2.40
x86_64,433,3.14,2.39
armv7l,270,3.9,2.31
x86_64,266,3.9,2.38
aarch64,264,3.12,2.26
aarch64,227,3.10,2.41
x86_64,207,3.8,2.24
x86_64,199,3.14,2.36
x86_64,193,3.13,2.38
x86_64,188,3.10,2.23
aarch64,182,3.13,2.40
aarch64,179,3.11,2.38
x86_64,165,3.9,2.32
x86_64,163,3.9,2.23
x86_64,157,3.12,2.37
x86_64,150,3.9,2.22
x86_64,150,3.9,2.24
aarch64,141,3.11,2.40
x86_64,121,3.10,2.32
s390x,120,3.12,2.39
aarch64,113,3.9,2.17
aarch64,112,3.12,2.17
armv7l,108,3.11,2.36
x86_64,100,3.9,2.19
aarch64,97,3.13,2.17
ppc64le,96,3.12,2.39
aarch64,93,3.11,2.17
aarch64,91,3.10,2.27
x86_64,86,3.8,2.32
ppc64le,84,3.12,2.34
s390x,84,3.12,2.34
x86_64,83,3.8,2.40
x86_64,78,3.8,2.37
aarch64,78,3.9,2.27
aarch64,69,3.10,2.17
aarch64,65,3.8,2.27
x86_64,63,3.13,2.32
x86_64,61,3.8,2.38
x86_64,61,3.13,2.26
aarch64,55,3.14,2.39
aarch64,43,3.10,2.40
aarch64,42,3.9,2.41
aarch64,42,3.9,2.33
x86_64,39,3.11,2.32
ppc64le,34,3.13,2.41
s390x,34,3.13,2.41
s390x,32,3.12,2.28
s390x,32,3.11,2.28
x86_64,31,3.11,2.23
x86_64,31,3.13,2.27
ppc64le,30,3.11,2.28
x86_64,29,3.11,2.33
s390x,28,3.9,2.28
x86_64,24,3.12,2.33
aarch64,22,3.8,2.39
x86_64,21,3.12,2.32
x86_64,21,3.14,2.35
armv7l,19,3.10,2.35
x86_64,18,3.14,2.31
aarch64,18,3.12,2.41-1
aarch64,18,3.11,2.27
aarch64,16,3.14,2.36
x86_64,15,3.14,2.41
ppc64le,15,3.9,2.36
armv7l,15,3.12,2.39
s390x,14,3.11,2.34
x86_64,13,3.11,2.22
ppc64le,12,3.11,2.34
x86_64,12,3.12,2.22
ppc64le,12,3.12,2.28
aarch64,12,3.13,2.26
x86_64,11,3.9,2.29
ppc64le,10,3.11,2.17
armv7l,10,3.13,2.36
x86_64,10,3.10,2.30
x86_64,10,3.13,2.23
armv7l,9,3.12,2.36
aarch64,8,3.14,2.17
x86_64,8,3.14,2.17
x86_64,7,3.12,2.23
aarch64,7,3.13,2.38
x86_64,6,3.11,2.24
x86_64,6,3.8,2.19
armv7l,6,3.11,2.31
ppc64le,6,3.13,2.40
armv7l,6,3.13,2.41
s390x,6,3.13,2.40
x86_64,6,3.10,2.22
armv7l,6,3.10,2.28
x86_64,5,3.13,2.19
i686,5,3.11,2.36
x86_64,5,3.13,2.33
x86_64,5,3.8,2.22
aarch64,5,3.11,2.32
x86_64,5,3.13,2.37
i686,4,3.8,2.26
i686,4,3.11,2.41
armv7l,4,3.11,2.28
x86_64,4,3.10,2.24
x86_64,4,3.10,2.19
x86_64,4,3.14,2.40
armv8l,4,3.12,2.31
aarch64,4,3.8,2.24
armv7l,3,3.9,2.36
armv7l,3,3.10,2.39
ppc64le,3,3.9,2.34
aarch64,3,3.8,2.34
x86_64,3,3.8,2.18
x86_64,3,3.12,2.24
aarch64,3,3.10,2.37
aarch64,2,3.13,2.27
s390x,2,3.10,2.38
aarch64,2,3.8,2.41
s390x,2,3.10,2.35
x86_64,2,3.13,2.18
s390x,2,3.10,2.40
x86_64,2,3.12,2.30
x86_64,2,3.8,2.33
ppc64le,2,3.10,2.36
aarch64,2,3.14,2.31
x86_64,2,3.8,2.30
s390x,2,3.10,2.34
x86_64,2,3.12,2.19
i686,2,3.13,2.41
aarch64,2,3.11,2.20-2014
s390x,2,3.10,2.36
armv7l,2,3.12,2.31
aarch64,2,3.9,2.38
armv7l,2,3.9,2.28
x86_64,2,3.8,2.20-2014
armv8l,2,3.8,2.31
armv7l,2,3.10,2.41
armv8l,2,3.10,2.35
i686,1,3.9,2.23
s390x,1,3.11,2.36
s390x,1,3.10,2.39
ppc64le,1,3.10,2.35
s390x,1,3.11,2.39
aarch64,1,3.8,2.19
aarch64,1,3.8,2.32
s390x,1,3.9,2.34
s390x,1,3.13,2.39
