cpu,num_downloads,python_version,glibc_version
x86_64,6524832,3.10,2.35
x86_64,6033471,3.11,2.35
x86_64,5200577,3.12,2.39
x86_64,4904365,3.9,2.27
x86_64,3516638,3.11,2.36
aarch64,2935264,3.10,2.35
x86_64,2698636,3.11,2.39
x86_64,2583392,3.11,2.34
x86_64,2289796,3.12,2.36
x86_64,1916448,3.10,2.39
x86_64,1841832,3.10,2.36
x86_64,1802140,3.12,2.31
x86_64,1796366,3.9,2.31
x86_64,1683429,3.10,2.31
x86_64,1409336,3.12,2.35
x86_64,1163822,3.8,2.31
x86_64,1080027,3.10,2.26
x86_64,1021195,3.9,2.39
x86_64,994037,3.11,2.31
x86_64,959671,3.13,2.39
x86_64,927299,3.9,2.35
x86_64,818339,3.9,2.34
x86_64,802422,3.13,2.36
x86_64,788183,3.9,2.36
x86_64,763902,3.9,2.17
aarch64,657993,3.11,2.36
aarch64,639608,3.9,2.34
x86_64,518516,3.9,2.26
x86_64,430034,3.13,2.35
aarch64,383698,3.11,2.35
x86_64,374442,3.12,2.34
aarch64,370001,3.10,2.36
x86_64,345466,3.9,2.28
x86_64,325386,3.13,2.31
aarch64,261923,3.12,2.36
x86_64,251759,3.11,2.28
x86_64,219271,3.10,2.28
aarch64,207949,3.12,2.39
aarch64,196880,3.9,2.36
x86_64,186423,3.8,2.26
x86_64,183149,3.8,2.39
aarch64,183068,3.9,2.35
aarch64,177794,3.9,2.31
x86_64,160384,3.13,2.34
x86_64,160018,3.8,2.36
x86_64,146653,3.8,2.28
x86_64,131356,3.11,2.41
x86_64,107636,3.13,2.41
x86_64,104997,3.10,2.34
x86_64,104802,3.8,2.35
x86_64,104749,3.12,2.40
aarch64,89248,3.13,2.36
x86_64,85236,3.11,2.26
x86_64,83794,3.12,2.28
aarch64,79718,3.10,2.34
x86_64,76618,3.8,2.27
aarch64,76044,3.11,2.34
aarch64,57383,3.12,2.35
x86_64,56325,3.11,2.40
aarch64,45226,3.12,2.34
x86_64,43538,3.12,2.41
aarch64,38399,3.11,2.31
aarch64,37688,3.11,2.39
x86_64,31278,3.10,2.17
x86_64,28916,3.12,2.38
aarch64,28856,3.8,2.31
x86_64,27387,3.10,2.41
aarch64,23095,3.12,2.31
aarch64,21589,3.13,2.34
aarch64,20790,3.10,2.31
aarch64,18440,3.13,2.39
x86_64,16961,3.13,2.28
x86_64,14994,3.10,2.40
x86_64,14365,3.10,2.27
aarch64,12756,3.10,2.26
aarch64,12359,3.9,2.26
x86_64,11848,3.11,2.38
x86_64,11690,3.11,2.19
