cpu,num_downloads,python_version,glibc_version
x86_64,6122325,3.10,2.35
x86_64,5589050,3.11,2.35
x86_64,4909110,3.9,2.27
x86_64,4776406,3.12,2.39
x86_64,3230172,3.11,2.36
aarch64,3081814,3.10,2.35
x86_64,2736606,3.11,2.39
x86_64,2455106,3.11,2.34
x86_64,2123626,3.12,2.36
x86_64,1900812,3.10,2.39
x86_64,1715643,3.10,2.36
x86_64,1666423,3.9,2.31
x86_64,1528033,3.10,2.31
x86_64,1271263,3.12,2.35
x86_64,1193426,3.9,2.39
x86_64,1189161,3.8,2.31
x86_64,1062628,3.12,2.31
x86_64,975625,3.13,2.39
x86_64,921056,3.10,2.26
x86_64,892778,3.9,2.35
x86_64,884977,3.11,2.31
x86_64,745171,3.13,2.36
x86_64,716459,3.9,2.36
x86_64,687191,3.9,2.34
aarch64,657801,3.9,2.34
aarch64,570258,3.11,2.36
x86_64,528024,3.9,2.26
x86_64,381904,3.13,2.35
x86_64,368252,3.12,2.34
aarch64,348928,3.11,2.35
x86_64,329460,3.9,2.17
aarch64,310735,3.10,2.36
x86_64,300078,3.13,2.31
x86_64,271348,3.9,2.28
x86_64,252465,3.10,2.28
aarch64,243877,3.12,2.36
x86_64,236054,3.11,2.28
x86_64,220554,3.8,2.39
aarch64,197090,3.9,2.36
aarch64,194994,3.9,2.31
aarch64,189237,3.12,2.39
aarch64,184210,3.9,2.35
x86_64,180643,3.8,2.26
x86_64,154272,3.8,2.36
x86_64,139319,3.8,2.28
x86_64,108588,3.11,2.41
x86_64,100806,3.13,2.41
x86_64,96536,3.8,2.35
x86_64,93294,3.12,2.40
aarch64,92848,3.10,2.34
x86_64,88139,3.10,2.34
aarch64,83816,3.13,2.36
x86_64,81301,3.11,2.26
aarch64,67399,3.11,2.34
x86_64,65249,3.12,2.28
x86_64,63467,3.13,2.34
x86_64,62010,3.8,2.27
x86_64,51121,3.11,2.40
x86_64,48577,3.12,2.41
aarch64,39256,3.11,2.39
aarch64,38054,3.12,2.35
aarch64,36147,3.11,2.31
aarch64,34108,3.12,2.34
x86_64,27021,3.12,2.38
aarch64,26422,3.8,2.31
x86_64,25869,3.10,2.27
aarch64,24956,3.13,2.39
x86_64,23549,3.10,2.41
x86_64,21392,3.13,2.28
aarch64,21031,3.10,2.31
x86_64,20473,3.10,2.17
aarch64,16283,3.12,2.28
aarch64,15222,3.13,2.34
x86_64,15170,3.10,2.40
aarch64,15060,3.12,2.31
x86_64,13605,3.13,2.40
aarch64,12467,3.9,2.26
x86_64,12333,3.9,2.41
aarch64,11160,3.10,2.26
x86_64,10035,3.11,2.17
