cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,4271539,3.8,21.0,2.31
x86_64,1480504,3.7,20.1,2.27
x86_64,1479423,3.7,20.0,2.27
x86_64,1295234,3.7,22.1,2.26
x86_64,1256740,3.8,22.1,2.31
x86_64,1086657,3.7,20.2,2.26
x86_64,948114,3.6,21.3,2.17
x86_64,650164,3.8,22.0,2.31
x86_64,649262,3.6,20.1,2.28
x86_64,623528,3.9,22.1,2.31
x86_64,518916,3.7,22.1,2.31
x86_64,448981,3.7,22.0,2.31
x86_64,410172,3.8,22.0,2.27
x86_64,409569,3.7,22.1,2.27
x86_64,380728,3.6,9.0,2.17
x86_64,375178,2.7,9.0,2.17
x86_64,365882,3.6,21.3,2.27
x86_64,360922,3.7,22.1,2.28
x86_64,359294,3.7,20.2,2.28
x86_64,324858,3.9,22.1,2.34
x86_64,324561,3.9,22.1,2.28
x86_64,305312,3.8,20.0,2.31
x86_64,286725,3.7,21.2,2.27
x86_64,283008,3.9,22.0,2.31
x86_64,278613,3.8,22.1,2.27
x86_64,272399,3.6,21.3,2.31
x86_64,263663,3.7,21.1,2.27
x86_64,257000,3.7,21.3,2.26
x86_64,250618,3.7,9.0,2.26
x86_64,225961,3.8,22.1,2.28
x86_64,210834,3.8,20.2,2.27
x86_64,203446,3.10,22.1,2.31
x86_64,202744,3.7,21.1,2.31
x86_64,192788,3.8,20.3,2.31
x86_64,192596,3.6,21.0,2.27
x86_64,190727,3.6,20.3,2.17
x86_64,179901,2.7,20.3,2.27
x86_64,178319,3.9,21.2,2.31
x86_64,173890,3.8,21.1,2.27
x86_64,168380,3.8,21.3,2.31
x86_64,166560,3.8,21.2,2.27
x86_64,159176,3.7,20.3,2.31
x86_64,156181,3.8,21.2,2.31
x86_64,139097,3.7,20.2,2.27
x86_64,135650,3.7,19.2,2.28
x86_64,135083,3.6,9.0,2.27
x86_64,131925,3.7,21.1,2.28
x86_64,126429,3.8,21.3,2.28
x86_64,122940,3.7,21.3,2.31
x86_64,120005,3.6,10.0,2.19
x86_64,119642,3.7,21.2,2.28
x86_64,114780,3.6,19.2,2.27
x86_64,112597,3.8,22.0,2.28
x86_64,103368,3.6,21.3,2.28
x86_64,103343,3.6,21.2,2.31
x86_64,102856,3.8,22.1,2.26
x86_64,98603,3.7,21.3,2.28
x86_64,96808,3.7,20.3,2.28
x86_64,95361,3.7,20.1,2.28
x86_64,93667,3.8,20.3,2.27
x86_64,93615,3.7,19.0,2.23
x86_64,91081,2.7,20.2,2.26
x86_64,87620,2.7,9.0,2.27
x86_64,86713,3.9,22.1,2.27
x86_64,85413,3.6,20.2,2.28
x86_64,80191,3.10,22.0,2.31
x86_64,79375,3.5,20.3,2.23
x86_64,79089,3.7,19.3,2.28
x86_64,78417,3.8,21.0,2.28
x86_64,78174,3.7,22.0,2.28
x86_64,77825,2.7,20.3,2.23
x86_64,76491,3.8,20.2,2.28
x86_64,76067,3.8,21.3,2.27
x86_64,72900,3.7,21.1,2.26
x86_64,72131,3.6,21.3,2.26
x86_64,68629,2.7,20.3,2.17
x86_64,66796,3.7,20.0,2.28
x86_64,66635,3.6,20.2,2.27
x86_64,66082,3.8,21.3,2.26
x86_64,65930,3.9,21.3,2.31
x86_64,65293,3.7,21.2,2.31
x86_64,64360,3.7,21.0,2.28
x86_64,60764,3.7,22.1,2.17
x86_64,56955,3.7,19.0,2.27
x86_64,56592,3.7,21.0,2.27
x86_64,55239,3.9,21.1,2.28
x86_64,54654,3.6,21.0,2.28
x86_64,53901,3.7,22.1,2.23
x86_64,52913,3.7,19.2,2.24
x86_64,52907,3.8,21.1,2.31
x86_64,51974,3.8,20.2,2.31
x86_64,51340,2.7,20.0,2.17
x86_64,50528,3.9,21.0,2.28
x86_64,49986,3.7,20.1,2.23
x86_64,49627,3.5,9.0,2.19
x86_64,48782,3.6,21.2,2.28
x86_64,48273,3.6,21.1,2.28
x86_64,48147,3.9,20.3,2.31
x86_64,47769,3.7,20.3,2.27
x86_64,47463,3.9,22.0,2.28
x86_64,46970,3.8,20.1,2.26
x86_64,46367,3.6,21.1,2.27
x86_64,46033,3.8,21.2,2.28
x86_64,44121,3.8,22.0,2.26
x86_64,43912,3.9,22.1,2.26
x86_64,43134,2.7,9.0,2.26
x86_64,41635,3.8,20.1,2.28
x86_64,41498,3.7,20.1,2.24
x86_64,41085,3.7,22.0,2.27
