cpu,num_downloads,python_version,pip_version,glibc_version
x86_64,3432010,3.8,21.0,2.31
x86_64,1268413,3.7,20.2,2.26
x86_64,1029563,3.7,22.3,2.26
x86_64,946287,3.7,9.0,2.27
x86_64,748074,3.7,20.0,2.27
x86_64,664039,3.6,21.3,2.17
x86_64,625812,3.8,22.3,2.31
x86_64,599133,2.7,9.0,2.27
x86_64,500493,3.8,21.2,2.27
x86_64,481004,3.7,20.2,2.28
x86_64,445147,3.9,21.2,2.31
x86_64,441167,3.8,22.0,2.31
x86_64,387072,3.6,20.1,2.28
x86_64,247548,3.7,22.3,2.31
x86_64,229965,3.9,22.3,2.31
x86_64,223248,3.7,22.3,2.27
x86_64,206916,2.7,9.0,2.17
x86_64,204572,3.7,22.0,2.31
x86_64,204357,3.8,22.2,2.31
x86_64,202372,3.6,9.0,2.17
x86_64,179670,3.9,22.3,2.28
x86_64,173252,3.7,21.3,2.26
x86_64,165453,3.8,22.0,2.28
x86_64,163376,3.10,22.3,2.35
x86_64,157946,3.7,22.3,2.28
x86_64,152256,3.8,22.1,2.31
x86_64,150458,3.7,21.3,2.28
x86_64,135416,3.7,9.0,2.26
x86_64,124340,3.7,21.0,2.28
x86_64,124098,3.8,22.3,2.28
x86_64,120299,3.6,20.3,2.17
x86_64,115387,3.8,22.3,2.27
x86_64,113744,3.9,22.0,2.31
x86_64,110758,3.8,22.0,2.27
x86_64,109050,3.8,22.3,2.35
x86_64,105471,3.6,21.3,2.27
x86_64,103649,3.7,22.1,2.24
x86_64,93868,3.10,22.3,2.31
x86_64,93473,3.9,22.3,2.35
x86_64,89240,3.6,21.0,2.28
x86_64,87973,3.7,21.2,2.28
x86_64,87276,3.7,21.3,2.31
x86_64,83662,3.8,20.0,2.31
x86_64,80716,3.6,21.3,2.28
x86_64,74694,3.6,21.2,2.31
x86_64,73809,3.6,21.0,2.27
x86_64,69711,3.8,20.2,2.31
x86_64,67541,3.5,20.3,2.23
x86_64,64657,3.6,20.2,2.28
x86_64,64382,3.8,20.2,2.27
x86_64,63541,3.6,21.3,2.31
aarch64,61673,3.8,21.0,2.31
x86_64,61260,2.7,20.2,2.26
x86_64,61056,3.8,22.3,2.26
x86_64,58051,3.9,22.2,2.31
aarch64,53791,3.7,22.3,2.28
x86_64,53784,3.9,22.1,2.26
x86_64,51171,3.6,9.0,2.27
x86_64,48533,3.8,21.0,2.28
x86_64,47260,3.7,21.2,2.27
x86_64,47215,3.6,19.2,2.27
x86_64,46502,3.7,22.3,2.35
